APPLICATION_ID,ABSTRACT_TEXT
11041785,"The Targeted Clinical Research Program to Address Selected Viral Infections supports the development of therapies for select rare and emerging viral diseases, and evaluates these candidate products in a variety of special patient populations, including transplant patients. Current efforts include a Phase IV clinical trial."
11041883,"To design, implement and manage ethical and statistically sound clinical trials and human challenge studies for influenza vaccines, vaccine components and delivery systems developed by the NIAID Collaborative Influenza Vaccine Innovation Centers. Current efforts include Phase I and Phase II clinical trials."
10920483,"ABSTRACT
Forced displacement is on the rise, particularly in areas with high HIV prevalence. Disruption
of social networks following forced displacement can amplify the risks of substance use
disorders (SUDs) and enable HIV transmission. HIV transmission within and between forcibly
displaced and local communities in situations of forced displacement can be facilitated by
delayed HIV diagnosis and less viral suppression due to financial, logistical and administrative
barriers in access to HIV care encountered by displaced people. Forcibly displaced men who
have sex with men (fdMSM) can experience additional barriers due to stigmatization of their
sexual orientation (MSM stigma), particularly in countries with high prevalence of MSM stigma
such as Ukraine. Since Ukraine has one of the largest HIV epidemics in Europe and is
experiencing a war that resulted in internal displacement of an estimated 5.9 million
Ukrainians, fdMSM in Ukraine face unique challenges with respect to access to HIV care.
We propose a study of 1,200 MSM (600 local and 600 fdMSM) in Ukraine: 800 MSM (400
local and 400 fdMSM) in Kyiv, the capital of Ukraine, and 400 (200 local and 200 fdMSM) in
Lviv, a city in Western Ukraine; both cities are hosting large numbers of internally displaced
people. Modified respondent-driven sampling will be used to recruit participants and collect
social network and behavioral data. Blood samples will be collected from participants living
with HIV for viral load testing, HIV genetic sequencing and subsequent phylogenetic analysis.
All MSM living with HIV will be invited for follow-up interviews after 6- and 12-months postbaseline
recruitment.
Our overarching hypothesis is that fdMSM will have higher prevalence of SUDs, HIV, risk-related
sexual behaviors, and be more likely to appear in recent HIV transmission clusters
compared to local MSM, and that fdMSM in Lviv will have more stigmatizing social network
ties that originated after displacement compared to fdMSM in Kyiv. We will address the
following Specific Aims: 1) Determine the prevalence of HIV, SUDs, risk-related sexual
behaviors, MSM stigma, and HIV testing among local and fdMSM in Kyiv and Lviv, Ukraine;
2) Characterize changes in social network composition since February 2022 and the impact
of these changes on SUDs, MSM stigma, HIV risk behaviors, HIV testing, and viral
suppression (among MSM living with HIV) in both local and fdMSM; 3) Estimate the impact of
MSM stigma and social support disruption on HIV transmission dynamics between and within
local MSM and fdMSM using phylodynamic analysis."
11199021,"The Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD) has a mission to develop safe and effective contraceptives for women and for men. The Contraceptive Clinical Trials Network (CCTN) was established to provide qualified sites the ability to perform clinical trials of new products, including a Statistical and Clinical Coordinating Center (SCCC).  The purpose of this contract is to conduct work required and to provide the appropriate deliverables associated with the development toward a clinical prototype of the Nestorone/Estradiol (Nes/E2) vaginal rings.  This work will be conducted by NICHD in collaboration with the Population Council (PC).  PC holds the Investigational New Drug (IND) application with FDA for the rings.
In the first phase of the ring development, the Government was supposed received a detailed analysis regarding the feasibility of manufacturing the vaginal rings. However, due to unforeseen circumstances, a report could not be delivered.  Consequently, PC has initiated a search for a new vendor to provide this analysis, which will contain a thorough plan describing the cost and timeline of the work related to the optimization and Good Manufacturing Practice (GMP) manufacturing of the vaginal rings. These activities will be incorporated in this task order."
10874493,"PROJECT SUMMARY (See instructions):
Learning is a fundamental component of neural systems. It is essential for gaining new knowledge or skills, 
and impaired learning faculties can have major deleterious effects. Although various forms of associative 
and perceptual learning have been studied our current understanding of how neural circuits learn remains 
incomplete. Humans and animals leverage category learning––grouping stimuli together based on shared 
and often higher order features––to deal with the world’s dazzling complexity. Yet, the neural mechanisms 
underlying category learning are not known. In this proposal, we focus on auditory category learning 
leveraging the rich nature and dynamic structure of natural and synthetic soundscapes. Auditory category 
learning is ubiquitous across the animal kingdom, with vivid examples from invertebrates to humans, and is 
intimately related to the transformation of sound to percepts. However, mechanistic studies of category 
learning in audition are not yet mature. In mice, where powerful experimental toolkits exist and new tools 
are continuously developed, studies of auditory category learning are scarce. Here we will study the multi-regional basis of reshaping of population activity following learning. We will analyze a unique dataset of 
simultaneous population recordings across brain areas in mice learning an auditory categorization task. We 
will apply novel computational methods to study how cortical auditory circuits process sounds and how this 
processing changes following learning. We will explore multiple types of trained categorization as well as 
responses to categories of natural sounds. We will characterize changes both at the level of single neurons 
and at the level of neuronal populations. Through simultaneous recordings across brain areas we will 
delineate changes both at the level of individual brain areas and at the level of interactions between brain 
areas. Finally, we will use perturbations to improve our causal understanding of the circuitry. These 
experiments and analyses will allow us to explore specific hypotheses regarding the plasticity and circuit 
computations of cortical circuits in the mammalian brain, and how these support category learning."
10874485,"PROJECT SUMMARY (See instructions):
Multimodal integration is a fundamental feature of animal nervous systems that allows them to extract 
useful information from complex environmental signals and guide behavior. A defect in this process may 
lead to communication disorders. However, there is currently limited understanding of this pervasive 
phenomenon. Due to its simplicity, the honeybee antennal lobe (AL) provides an excellent system for 
studying sensory integration. Chemical (i.e., odor) and mechanical (i.e., wind speed) information converge
within the AL, likely in service of two intermingled tasks facing honeybees - tracking highly turbulent odor 
plumes and discriminating odors. Both are critical for foraging success. This proposal seeks to: (1) 
determine the impact of mechanical input (wind speed) on AL odor responses and odor classification; (2) 
determine the functional roles and mechanisms of multisensory integration within the AL. We postulate that 
the AL can switch between two distinct dynamic regimes – an odor tracking regime (triggered by high 
mechanical input) and an odor discrimination regime (triggered by low mechanical input). In other words, 
input from one modality affects the coding scheme of the other. To test this hypothesis, our experimental 
work will entail a suite of electrophysiological experiments that disentangle the contributions of each 
modality to AL dynamics, determine the impact of mechanical input on correlations across the AL, and 
assess the dependence of AL odor classification on mechanical input. Computationally, we will construct a 
realistic, experimentally benchmarked spiking network model of the AL integrating mechanical and olfactory 
inputs, and use it to study the network mechanisms that underlie AL dynamics within the two postulated 
regimes. The model will be used to explore conceptual ideas and generate specific hypotheses that will be 
tested in subsequent experiments. Finally, we will incorporate the fundamental principles uncovered in our 
work into novel machine learning algorithms for solving multimodal problems. The PIs are excellently suited 
for the proposed work – Dr. Lei is an expert in olfaction and the electrophysiological studies of the AL, Dr. 
Patel has extensive experience in biologically realistic modeling of AL dynamics, and Dr. Bazhenov is an 
expert in computational neuroscience, data analysis and machine learning."
10910919,"PROJECT SUMMARY (See instructions): 
The incidence of tick-borne diseases (TbD) is increasing, with ~500k reported cases during 2004-2016 
from the National Notifiable Diseases Surveillance System of the Centers for Disease Control (CDC), and 
is expected to increase due to global climate change. Some of the most common TbD in the U.S. include 
anaplasmosis, babesiosis, and Lyme disease transmitted by the same tick vector, I. scapularis. Lyme 
disease is especially pernicious because it is difficult to diagnose early, often misdiagnosed, and is difficult 
to treat. Because current diagnostic methods are insufficiently sensitive or non-existent, we propose a 
novel approach for diagnosis via a microfluidic platform with an integrated multimodal sensing system and 
machine learning (ML) algorithm. Based on our preliminary and published data, we hypothesize that we 
can detect TbD and their coinfections from whole blood. Central to our vision is a system designed for 
minimal user intervention to detect and measure complex cell data using ML. The diagnosis of TbD will be 
achieved through three objectives: 1) design a dielectrophoresis (DEP) based platform for detecting TbDs 
from whole blood; 2) design 3D sensors and a readout integrated circuit (ROIG) for sensitive in-vitro 
detection of cells; and 3) develop an ML algorithm to diagnose early-stage Lyme disease, babesiosis, and 
anaplasmosis. An extremely sensitive (<0.1aF), low-voltage (1.8V for core & 3.3V for 10), low-power 
(<10mW), multi-channel (~16-ch), high-speed (~5MSample/sec per channel) readout integrated circuit 
(ROIG) will be integrated to detect single-cell behavior at high resolution (~10-bit resolution). The novel ML 
algorithm(s) will use cell data to determine the type of infection intelligently, reducing >96Gbit data during 
each diagnostic cycle (~2min) into as simple as 1-byte diagnostic information (i.e., 1: positive, 0: negative) 
per tested population of the cells or disease. Further, an open-source program to diagnose TbD will be 
created and made available freely from a public software repository. This developed diagnostic technology 
will simultaneously meet high-sensitivity, low-power/voltage, high-purity, and high-viability performance 
metrics by cutting the diagnosis time from 4-6 weeks (late stages) to <30 min (early stages). The proposed 
research will lead to faster diagnosis, reducing the hospitalization, morbidity, and mortality associated with 
TbD and their coinfections."
10899736,"The proposed research is relevant to public health and well aligned with the mission of NIAMS because it
 addresses the substantial need to improve effectiveness in prevention of ankle sprains, one of the most
 common musculoskeletal injuries that can significantly impact physical activity and quality of life. While
 external passive supports, such as ankle taping and bracing, are the most widely used approaches to
 prevent ankle sprains, their long-term use makes patients overly reliant on the passive and constant
 support, which leads to ankle muscle and soft tissue atrophy. Furthermore, this approach not only restricts
 inversion-eversion motion but also dorsiflexion-plantarflexion motion, which in turn may alter natural
 lower-extremity biomechanics. This project seeks to study a unique smart shoe system, using integrated
 scientific solutions of engineering, computing and behavioral science, to overcome these limitations and
 provide enhanced support for individuals at risk of ankle injury. Our specific aims are: (1) to design and
 implement a smart shoe system that integrates robust, real-time estimation of biomechanical data and
 activity recognition from wearable sensors with soft actuators capable of actively adjusting the stiffness of
 the ankle brace; (2) to quantify and model ankle stiffness and foot loading trajectory in healthy individuals
 as well as in people at risk of ankle sprains; (3) to integrate an injury prediction algorithm and a
 closed-loop feedback controller that provides active ankle support to prevent sprains; and (4) to refine the
 developed algorithms for free-living use and design an intuitive mobile user interface that provides
 summative injury risk metrics in real-time. We will validate and evaluate the proposed smart shoe system
 by closely engaging with clinical partners to ensure the system is tailored toward optimal clinical
 integration in mind. The smart shoe system is clinically significant because it will allow clinicians to better
 understand foot-ankle mechanics and their correlation to ankle injury risk during various physical activities
 and help them provide effective and summative feedback to the users in a timely manner to promote their
 adherence to ankle injury prevention strategies. Successful development of the system and rigorous
 assessment of its patient- and clinic-centered perceived utility will lay the groundwork for follow-up clinical
 trials specifically aimed at investigating the long-term effect of interventions on preserving/promoting ankle
 health and enhancing behavioral adherence to clinical recommendations."
11191359,"Oral and oropharyngeal squamous cell carcinoma (OSCC), ranking as the sixth most prevalent cancer globally, is especially prevalent in low- and middle-income countries (LMICs). The high mortality rate in these regions is largely due to late diagnosis and delayed treatment, leading to advanced disease at the time of discovery. Building on the achievements of two NIH UH projects and a Phase I SBIR project, Light Research Inc (LRI) aims to develop and bring to market an innovative mobile oral-cancer screening and treatment (MOST) system, tailored for low-resource settings (LRS). This system integrates dual-modal oral cancer screening technology with photochemistry-based, FDA-approved photodynamic therapy (PDT). The project involves three aims: optimizing the MOST system for human studies (Aim 1), establishing the system for image-guided PDT using animal models (Aim 2), and evaluating the system for imaging and treating highrisk oral premalignant lesions (OPML) and early-stage oral cancer (Aim 3). The significance of this project lies in its potential to facilitate early detection and prompt treatment of oral cancers, thereby mitigating disease progression, reducing morbidity and mortality, and lowering healthcare costs. It specifically targets the critical challenge of screening high-risk populations and treating patients with high-risk OPML and early-stage oral cancer in LRS."
11199178,"Lags, delays, and failures in clinical trial recruitment and enrollment hampers the rate of drug development and medical progress. The work proposed in this contract submission addresses clinic-facing challenges in clinical trial recruitment. The overall goal of the contract is to build, test, and deploy at the Robert H. Lurie Comprehensive Cancer Center of Northwestern University and it’s community affiliated sites a software tool, OnTrial, that improves provider awareness of patients potentially eligible for trials, clinical trial patient eligibility evaluation workflows, team communication of trial recruitment activities, and tracking of recruitment efforts. OnTrial’s innovation is the scalable, secure, and systematic review of patient medical records which are parsed for trial matching metrics using the same approach and data model for trial criteria parsing. The 1-to-1 structuring of patient and trial data is the fulcrum upon which the innovation rests. In this contract effort, OnTrial will include breast, thoracic, head and neck, lung, gastrointestinal, and genitourinary patients and trials. All patients being seen by participating providers will be systematically considered for trial eligibility without bias. It is expected that OnTrial will significantly improve trial recruitment overall as well as the diversity of trial participants. OnTrial software will be deployed on Vizlitics’ Cancer Insights Platform."
11192437,"Clinical Data (MAGIC) within the Cancer Research Data Commons (CRDC). It leverages extensive expertise in Natural Language Processing (NLP) for clinical narrative analysis and deep knowledge of ontology, common data models, and standards for the seamless integration of imaging and multi-omics data, to unlock the full potential of petabyte heterogeneous cancer data. In this Phase I SBIR project, the specific aims are 1) applying innovative NLP capabilities to extract essential pathology information from pathology report PDF scans in the TCGA repository; 2) constructing a cloud-based platform prototype that seamlessly integrates with CRDC, facilitating the access and integrative analysis of genomics, imaging, and clinical narrative data; 3) demonstrating the platform's utility by revealing insights related to precision diagnosis, risk stratification, and efficacious treatments for squamous cell carcinoma. In addition, the organization will define the design specifications for Phase II development and outline strategies for anticipated commercialization challenges. The ultimate goal of Polygon Health Analytics LLC is to create an all inclusive and user friendly tool for the integration and analysis of multimodal data, bridging the gap between cancer research and clinical practice."
