APPLICATION_ID,ABSTRACT_TEXT
10863969,"PROJECT SUMMARY
 During suppressive antiretroviral therapy (ART), chronic inflammation persists among people with HIV (PWH)
and appears to be driven by low levels of HIV replication, monocyte/macrophage activation, and other
mechanisms. This persistent inflammation has been linked to adverse neuropsychiatric (e.g., depression,
psychological stress, emotion dysfunction), neurocognitive, and medical outcomes. Cannabis, which is used
more commonly by PWH than people without HIV, appears to have anti-inflammatory effects and therefore may
have therapeutic applications for inflammation and end-organ complications. Cannabinoids exert their effects in
part via the endocannabinoid (EC) system (ECS), which includes cannabinoid receptors that are expressed on
the surface of cells of the immune and central nervous systems. Cannabinoids have demonstrated clinical
benefits for conditions like pain and nausea, but less is known about its effects on inflammation in HIV. Moreover,
the range of cannabis exposure (e.g., dose and frequency of use) that may be effective, ineffective, or unsafe
for different neuropsychiatric and medical conditions is unknown. In response to RFA-DA-20-022, this application
proposes to address key scientific gaps by examining the effects of chronic cannabis use and the role of the
ECS in persistent inflammation in PWH who are taking suppressive ART. We propose to assess 120 participants
(60 PWH on suppressive ART and 60 HIV- persons) across a spectrum of cannabis use from persons who have
never used cannabis to daily users. We will comprehensively evaluate participants with multimodal in vivo and
ex vivo assessments of the biological pathways underlying the effects of chronic cannabis use on persistent
inflammation in PWH and its corresponding impact on neuropsychiatric and neurocognitive complications. In
vivo assessments will include standardized medical, neuropsychiatric, and neurocognitive assessments,
including collection of cerebrospinal fluid and blood. Current cannabis users within this sample (n=80) will also
be assessed with novel brain imaging of microglial activation with [(18)F]FEPPA translocator protein (TSPO)
positron emission tomography. In the collected specimens, we will measure soluble (e.g., pro- and anti-
inflammatory cytokines) and cellular (e.g., HLA-DR, CD38) biomarkers of inflammation and immune activation
as well as components of the ECS (e.g., anandamide, CB2 receptors). Blood specimens will also serve as the
source for primary cell cultures for ex vivo mechanistic experiments that will assess the effects of cannabinoids,
HIV, and ART on biological pathways such as the TREM2 and the NLRP3 inflammasome. Data from all
assessments and experiments will be integrated and analyzed centrally to identify cross-cutting signals and
reduce noise from our multimodal assessments. Knowledge gained from this study will contribute to OAR
priorities (e.g., comorbidities, end organ injury) and provide valuable insight into strategies for treatment of
persistent inflammation in PWH and its health-related consequences."
10863830,"ABSTRACT
The majority of axons in the central nervous system (CNS) are wrapped with compact layers of myelin sheaths
to ensure the rapid transmission of neuronal signals over long distances. As myelin thickness and sheath
length have profound effects on conduction velocity, myelination is also crucial to the precise control of
spatiotemporal activity patterns in the CNS. In the mammalian spinal cord, both descending motor and
ascending sensory pathways travel over long distances, requiring fine control of conduction speed necessary
for sensory-motor integration. Myelin disruption in the spinal cord after CNS trauma or disease, like multiple
sclerosis, causes axonal conduction failure leading to severe impairment of neurological function.
Accumulating data support the notion that neuronal activity positively regulates myelin development and also
induces adaptive myelin plasticity in adulthood. However, the underlying mechanisms are still not fully
understood, and no molecular mediators have been identified regulating this process. Alpha2delta1 (A2d1)
subunits of voltage-gated Ca2+ channels (VGCCs) positively regulate the plasma membrane expression and
the biophysical properties of VGCCs, including those controlling synaptic vesicle release. Our preliminary data
suggest that A2d1 subunits positively regulate myelin development in the murine spinal cord. Building on our
promising data, the proposed study aims at dissecting the neuronal- and glial-specific mechanisms underlying
the role of A2d1 subunits in myelin development and repair. We propose a series of gain- and loss-of-function
experiments to investigate how A2d1 subunits expressed in neurons and oligodendrocyte precursor cells
positively regulate myelin development. Additionally, we will test whether manipulating A2d1 subunits
effectively promotes remyelination and functional recovery after demyelinating injury. Overall, this study will
shed light on the molecular mechanisms underlying activity-dependent myelin formation and plasticity and
contribute to the design of translational research aimed at restoring myelin and neurological function after CNS
trauma and disease."
10861511,"PROJECT SUMMARY/ABSTRACT
 Neuropathic pain (NeuP) affects 6-8% in the adult population. It leads to substantial functional impairment
and has deleterious impact on patients’ quality of life. Patients with NeuP continue to have inadequate response
to currently available pharmacotherapy options, with less than 25% achieving meaningful improvement.
Moreover, major safety concerns are associated with the use of analgesics such as opioids. There is clearly an
unmet need for new effective and safe approaches for treating neuropathic pain.
 5-HT3 receptors have emerged as a promising target in NeuP. Studies demonstrated that local intrathecal
delivery of 5-HT3 antagonists such as ondansetron alleviates mechanical and thermal hypersensitivity in animal
models of nerve injury. These compounds target 5-HT3 receptors in the CNS, which are overexpressed after
nerve injury, contributing to pain facilitation. The major challenge in achieving efficacy with systemic
administration of currently available 5-HT3 antagonists is P-glycoprotein (Pgp)-mediated efflux that limits their
penetration to the CNS, and consequently limits their therapeutic effect in NeuP. With adequate CNS penetration,
these drugs are expected to be efficacious in relieving NeuP.
 We hypothesize that identification of CNS-active lead candidates combined with the current understanding
of mechanisms of 5-HT3 receptor inhibition gained from recent structural studies and using state-of-the-art
computational drug design approaches, will allow the design/development of novel 5-HT3 antagonists with CNS
activity and competitive intellectual property (IP) position. The goal of this R61 planning grant is to establish a
multidisciplinary and collaborative team of scientists in medicinal and computational chemistry, structural biology,
pharmacology, pharmacokinetics, pain biology and clinical/translational pain research to develop and
characterize lead candidates and establish the models and feasibility of determining their preclinical efficacy in
models of neuropathic pain.
 We will use molecular dynamics simulations, structure-based virtual screening and drug design to identify
and synthesize novel lead 5-HT3 antagonists (Aim 1), characterize in vitro pharmacology and in vivo
pharmacokinetics of the novel ligands (Aim 2), and determine the analgesic efficacy and abuse liability of these
ligands in rodent models (Aim 3). We expect to establish the multidisciplinary team and its workflow for drug
development and characterization, to generate the initial data for novel CNS-penetrant 5-HT3 antagonist
development in the subsequent U19 or UG3/UH3 grant mechanism."
10862113,"PROJECT SUMMARY/ABSTRACT
Background: Maintaining functional status, or the ability to perform daily activities such as bathing, dressing,
and preparing meals, is central to older adults’ quality of life, health, and ability to remain independent.
Identifying functional impairments – defined as having difficulty or needing help performing these activities – is
essential for clinicians to provide optimal care to older adults, and on a population level, understanding function
can help anticipate service needs. Yet uptake of standardized measurement of functional status into routine
patient care has been slow and inconsistent due to the burden posed by current tools. The purpose of the
proposed QUERI Partnered Evaluation Initiative is to implement and evaluate the Patient-Aligned Care Team
(PACT) Functional Status Screening Initiative (hereafter “PACT Function Initiative”), a patient-centered, low-
burden intervention to improve measurement of functional status in VA primary care settings nationally.
Significance/Impact: Implementing routine measurement of functional status in primary care has the potential
to improve identification and management of functional impairment for older Veterans. Improved management
includes increasing access to services and supports, reducing potentially preventable acute care utilization,
and allowing Veterans to live in the least restrictive setting for as long as possible. The proposed QUERI
Partnered Evaluation Initiative is directly aligned with national VA strategic priorities including VA’s Aging in
Place and Aging and Frail Veterans initiatives (Objective 2.2) and developing Data as a Strategic Asset
(Objective 4.2) to inform evidence-based decisions.
Innovation: The PACT Function Initiative is novel because it addresses prior barriers to functional status
measurement. It incorporates Veteran and caregiver preferences while minimizing burden for primary care
teams and maximizing clinical effectiveness. Implementing this intervention will provide functional status data
that is directly actionable for patient care while creating a repository of data to inform VA strategic planning.
Specific Aims: (1) Measure clinician- and organization-level reach, adoption, implementation, and
sustainment of the PACT Function Initiative; (2) Compare the effectiveness of a standard versus enhanced
implementation bundle to improve adoption; (3) Measure patient-level clinical effectiveness of the intervention;
and (4) To inform future GEC initiatives, test the effectiveness of EHR-based frailty screening for identifying
Veterans at risk for functional impairment. We hypothesize that implementing the PACT Function Initiative will
result in increased identification and improved management of functional impairment among older Veterans
while providing key data to inform VHA strategic planning related to long-term services and supports.
Methodology: In partnership with GEC and Primary Care, we will implement and evaluate the PACT Function
Initiative using a hybrid type 2 implementation-effectiveness cluster-randomized adaptive trial design with three
phases: pre-implementation, implementation, and sustainment. We will use the Practical, Robust
Implementation and Sustainability Model (PRISM) to guide implementation and evaluation. During pre-
implementation, we will engage stakeholders and develop local adaptations to maximize intervention-setting fit.
During implementation, we will launch a standard bundle of implementation strategies (champions, system-
level audit and feedback), identify sites with low uptake, and randomize those sites to receive continued
standard vs. enhanced strategies (technical assistance, clinician-level audit and feedback).
Next Steps/Implementation: Establishing routine, standardized measurement of functional status and frailty
among older Veterans will provide data to inform the delivery of proactive interventions to prevent and delay
the development of functional impairment and improve quality of life, health, and independence."
10810765,"RFA-DP-21-001
Research Strategy Component A-Core Surveillance
Iowa PRAMS Surveillance Project
Component A – Core Surveillance
Project Summary/Abstract
PRAMS stands for the Pregnancy Risk Assessment Monitoring System and is a survey sent by the Iowa
Department of Public Health (IDPH) to mothers 2-6 months after the birth of their child. Mothers who do
not respond to the mailed survey are followed up by phone. The survey asks women about their attitudes
and experiences before, during, and shortly after pregnancy, including topics such as preconception health
behaviors, prenatal care content, smoking and drinking habits, contraceptive use, breastfeeding and the
infant’s sleep environment.
Iowa’s priorities for using PRAMS data include reducing racial disparities in maternal and infant
outcomes, and reducing infant morbidity and mortality. Iowa aims to accomplish this by improving the
planning and spacing of pregnancies, decreasing the prevalence of substance use, including tobacco and
alcohol in pregnant women and new mothers, improving rates of breastfeeding, promoting safe sleep for
infants and improving access to preconception and perinatal health services. Iowa PRAMS is partnering
with a broad range of stakeholders to transform data into actionable interventions. Partners include the
Iowa Statewide Perinatal Team, WIC, other Divisions and Bureaus within the IDPH and the University of
Iowa’s Department of Psychiatry, amongst others.
PRAMS is central to the IDPH’s mission of promoting and protecting the health of Iowans. PRAMS is
the sole data source that describes both the perinatal and postpartum periods for women who have had a
live birth. Data generated by PRAMS contributes to the IDPH’s core goals of promoting healthy
behaviors and strengthening the public health infrastructure."
10862062,"PROJECT SUMMARY
Pregnancy is a critical period for brain development, and drug use during this time disrupts ontogenic trajectories.
During the last decade, the use of prescription opioids during pregnancy has reached notably high rates (14-
22%) in the United States. While previous research has focused on the offspring for in utero effects of opioid
use, the impact on the mother’s postpartum mental health has been largely overlooked. Notably, drug overdoses
are one of the main preventable causes of pregnancy-related deaths, mainly occurring in this period. Here, we
will assess the neurobehavioral changes caused by prescription opioid exposure during pregnancy and their
postpartum impact on drug reward. The proposed work will focus on two key at-risk mechanisms during
pregnancy: oxytocin and dopamine. Central oxytocin signaling by paraventricular hypothalamic neurons
(PVNOXT) is halted during pregnancy and quickly re-initiated after parturition. Upon resumption of oxytocin
release, ventral tegmental area (VTA)-projecting PVNOXT neurons promote attribution of incentive value to salient
stimuli (e.g., pups). Therefore, VTA-projecting PVNOXT, which express µ-opioid receptors (µOR), represent a
substrate for the pharmacological actions of prescription opioids (such as oxycodone) during pregnancy. We
hypothesize that repeated activation of PVNOXT µOR leads to opioid tolerance and a long-term loss of inhibitory
control over PVNOXT excitability, hence exacerbating VTA oxytocin release and altering dopamine function
postpartum. We will use drug self-administration and neuroeconomic modeling to profile postpartum vulnerability
to drug abuse in dams exposed to prescription opioids during pregnancy. Additionally, we will employ fiber
photometry to examine in vivo changes in dopamine and oxytocin encoding of opioid rewards and
electrophysiological tools to characterize PVNOXT synaptic alterations. Finally, optogenetic manipulations will
address the sufficiency of the PVNOXT→VTA pathway to gate augmented postpartum reward-seeking behaviors
in opioid-naïve mice. Together, these experiments will uncover novel behavioral and neural circuit aberrations
resulting from prescription opioid exposure during pregnancy, focusing on the dam’s vulnerability to postpartum
opioid abuse. Ultimately, this research proposal seeks to uncover a potential neurobiological mechanism linking
the increased use of prescription opioids during pregnancy and the rise in postpartum overdose deaths."
10824051,"Patients with hypertrophic cardiomyopathy (HCM) experience a high symptomatic burden, heart failure and
lethal arrhythmias. While the HCM has been recognized as a disease of the sarcomere for >30 years, the
heterogeneity of disease expression is substantial and not fully explained by these primary genetic variants.
Recent genome wide association studies (GWAS) for HCM have uncovered common genetic variants as risk
alleles for HCM. Many of these are conversely protective alleles for dilated cardiomyopathy (DCM), supporting
the concept of polygenic regulation of contractile function. However, the mechanisms by which they exert their
effects are unknown. Here, we focus on a subset of GWAS loci that strongly implicate protein quality control as
a modifier of HCM. Three of the top 10 loci associated with HCM reside within or near genes that encode
proteins of the heat shock protein 70 (HSP70) chaperone network: BAG3, HSPB7, and DNAJC18. Prior
studies, and our own preliminary data, indicate that these cochaperones are involved in sarcomeric protein
maintenance. We hypothesize that risk alleles in BAG3, HSPB7 and DNAJC18 are strong genetic
modifiers of sarcomeric HCM, acting through distinct molecular mechanisms to coordinate sarcomere
protein dynamics and cardiac contractility. Our approach involves focused human genetic association
studies and functional studies in human model systems. In Aim 1, we will determine the impact of risk alleles in
BAG3, HSPB7, and DNAJC18 on disease expression and clinical outcomes in patients with HCM, stratified by
sarcomere genotype and genetic similarity. Combining cases and controls from several sources, including the
Sarcomeric Human Cardiomyopathy Registry (SHaRe), Penn Medicine BioBank, TOPMED and All of Us, we
will perform a case-control study to determine associations of BAG3, DNAJC18 and HSPB7 risk alleles with
HCM, a case-only analysis to determine association with clinical outcomes, and additive and epistasis
modeling to determine interaction effects. In Aim 2, the role of each co-chaperone in regulating sarcomeric
protein dynamics and contractility will be explored through genetic knockdown experiments. We will determine
effects of each variant on transcript/protein abundance and splice isoforms in cardiomyopathic human hearts.
In parallel, we will perform genome editing of each variant in human stem cell-derived cardiac myocytes
(hiPSC-CMs) and measure cellular phenotypes, including contractility. For the BAG3 coding variant,
Cys151Arg, we will use proximity labeling to determine how this variant affects BAG3 localization and its
interactome. Finally, we will use patient-derived hiPSC-CMs that have reduced levels of MyBP-C to determine
whether chaperone manipulation stabilizes wild-type MyBP-C to rescue haploinsufficiency. Successful
completion of these aims will impact the field by gaining an understanding of the clinical and biological
relevance of HSP70 risk alleles to HCM. Our team is composed of highly experienced investigators in
cardiomyopathy, cardiovascular genetics, and bioinformatics and is well poised to achieve these goals."
10827495,"Project Summary
 A central goal in disease biology is to describe the molecular processes responsible for transformation
of a cell from a normal state into a pathological one. Compared to the rapid progresses in DNA and RNA
sequencing technologies, characterization of the final and arguably most actionable element of the central
dogma, protein, has lagged behind. The dynamic relationship between the genome of a cell and its proteome
is poorly understood, reflecting multiple layers of transcriptional/post-transcriptional regulation. In particular, the
complexity of the human proteome is greatly expanded by the ~400 different types of protein posttranslational
modifications (PTMs). The various PTM events, either alone or in combination (i.e., “cross-talk”), represent
powerful mechanisms to modulate the function of a protein (e.g., activity, stability and localization), the
collection of which convey information within the signaling network that underlies the complex traits in various
pathophysiological conditions. However, because of many inherent technical difficulties associated with the
analysis of protein PTMs (e.g., chemically diverse, unstable and low abundance), a complete description of the
posttranslationally modified proteome of any given cells remains a daunting task. The overarching mission of
our program is to: (1) develop cutting-edge quantitative proteomic approaches to systematically identify and
characterize novel PTMs, (2) comprehensively interrogate the signaling events regulated by phosphorylation
(mTOR pathways) and ADP-ribosylation (PARP pathways), and (3) combine these systems biology
approaches with classical biochemical, cell biology and animal experiments to decipher the molecular
underpinnings of cell growth and stress responses that are controlled by these two important pathways. To
accomplish these goals, we will leverage our preliminary results (including a large set of unique hits, reagents
and methods), and center our efforts on the following six goals. First, we will develop innovative mass
spectrometric technologies with dramatically improved performance for global, quantitative and site-specific
analysis of novel PTMs. Second, we will investigate the role of IGFBP5 (a recently identified extracellular target
of mTORC1) as a mediator of the “non-cell autonomous” function of mTORC1. Third, we will determine the role
of EGR1 (a novel hit identified from our previous MS screen) as a master regulator of the mTORC1-dependent
feedback loops. Fourth, we will generate a tissue-specific atlas of mTORC1 phosphorylation substrates, and in
doing so, interrogate non-uniform effects of this important pathway on the physiology of different tissues. Fifth,
we will develop a large-scale MS approach to site-specific characterization of the D/E-mono-ADP-ribosylated
proteome, and finally we will develop a large-scale method to measure absolute protein PARylation
stoichiometries. Together, these studies provide a comprehensive framework for the MS identification and
functional characterization of PTMs events linked to cell growth control and stress responses."
10824622,"ABSTRACT
The most common forms of nervous system injury are traumatic lesions to peripheral nerves. Although axonal
regeneration in the periphery is more robust than in the central nervous system, neuronal regeneration is often
incomplete and associated with partial or complete loss of motor and sensory function, and the development of
neuropathic pain. After injury, the distal portion of severed nerve fibers shed their myelin sheath and rapidly
disintegrate, a process called Wallerian degeneration (WD). Blood-borne immune cells rapidly enter the injured
nerve to aid repair Schwann cells (rSC) and nerve resident macrophages (Mφ) in the removal of degenerated
myelin and axon remnants. Additionally, Mφ contribute to nerve debridement by phagocytosis of apoptotic cells
(AC) that accumulate in the injured nerve, a process termed efferocytosis. Clearance of AC before they undergo
lysis is critical to prevent secondary necrosis. Moreover, efferocytosis triggers Mφ reprogramming from a pro- to
anti-inflammatory phenotype. This process has only recently been identified as a function of Mφ after sciatic
nerve injury. The receptor mechanism of Mφ efferocytosis and its importance to nerve repair remain unknown.
Single cell RNA-sequencing (scRNA-seq) of injured mouse sciatic nerve identified Mφ subpopulations
expressing low-density lipoprotein receptor related protein 1 (Lrp1), a well characterized phagocytic receptor that
has been linked to Mφ efferocytosis and reprogramming in non-neural models of inflammation and injury. The
goal of this proposal is to understand whether efferocytosis is a unique function of specific Mφ subpopulations
and how it contributes to overall nerve health after injury. The central hypothesis to be tested is that
efferocytosis is a macrophage subpopulation specific function mediated by LRP1 to facilitate
macrophage reprogramming, inflammation resolution, and axon regeneration. To test this hypothesis, two
Specific Aims are proposed. Aim 1 will use a combination of FACS and scRNA-seq of phagocytic cells isolated
from injured nerves of mouse lines expressing fluorescent reporters labeling either neutrophils or myelin to
determine whether Mφ subpopulations exist that are specialized for efferocytosis or myelin phagocytosis,
respectively. Aim 2 will assess the contribution of Lrp1 to Mφ function and nerve recovery using a genetic mouse
model in which Lrp1 is conditionally ablated in monocytes and Mφ (Lrp1 cKO). Efferocytosis will be assessed by
adoptively transferring neutrophils isolated from CD45.1;tdTomato “universal donor” mice into Lrp1 cKO mice on
a CD45.2+ background. Inflammation and neural repair in the absence of Lrp1 in Mφ will be assessed using a
combination of molecular, biochemical and behavioral assays. The proposed studies are expected to reveal a
targetable mechanism in a specific Mφ population that impacts inflammation resolution, functional recovery, and
pain development after acute nerve trauma. Understanding the cellular and molecular mechanisms by which
immune cells contribute to neural repair may provide new avenues for treating peripheral nervous system injury
and disease."
10825355,"PROJECT SUMMARY
 Staphylococcus aureus is a major human pathogen that causes significant morbidity and mortality in both
hospital- and community-acquired infections. The appearance of multidrug-resistant strains has compounded
this problem, galvanizing efforts aimed at identifying new therapeutic targets. Staphylococcal infections are
characterized by the formation of tissue abscesses which represent the primary site of interaction between a
bacterial microcolony and the innate immune response of the host. We have discovered that the staphylococcal
abscess exhibits remarkable molecular heterogeneity, challenging efforts focused on designing therapeutics or
vaccines for the treatment and prevention of S. aureus infections. In this proposal, we will address this challenge
through the development of a cutting-edge multi-modal imaging platform that will define the molecular inventory
of the S. aureus abscess and reveal the contribution of host antimicrobials to the molecular composition of this
infectious interface.
 This proposal combines our expertise in immunology, infection biology, mass spectrometry, small animal
imaging, machine learning, and computer vision to develop an integrated multimodal visualization method for
studying microbial communities and tissue abscesses. Our unique approach will reveal the proteins, lipids, small
molecules, and transcripts that define the staphylococcal abscess. Through genetic inactivation of critical innate
immune effectors, we will uncover how the host response to infection drives alterations in these lesions. These
experiments will test the hypotheses that exposure to environmental stresses encountered within the host have
a powerful effect on molecular abundance and distribution within the staphylococcal microcolony, and that the
molecular environment of the abscess is highly variable and changes according to the stage of abscess
development.
 Taken together, our next-generation imaging capability will (i) map molecular heterogeneity within
microbial communities in response to environmental stressors, (ii) define molecular heterogeneity in tissue
abscesses, and (iii) determine molecular profiles and discover spatio-molecular host and microbial factors that
define the lifecycle of the staphylococcal abscess. These studies will uncover new targets for therapeutic
intervention against this important human pathogen, and the techniques developed as a result of this proposal
will be broadly applicable to all physiologically relevant processes, profoundly impacting biomedical research."
