APPLICATION_ID,ABSTRACT_TEXT
10653128,"PROJECT SUMMARY. Mycobacterium tuberculosis (Mtb), the causative agent of the disease
tuberculosis (TB), is estimated to infect one-fourth of the world's population, resulting in approximately
1.6 million deaths each year. The emergence of multidrug- and extensively drug-resistant Mtb strains
and the variable efficacy of the currently used vaccine, M. bovis Bacille Calmette Guerin (BCG), are
barriers to the global control of TB. Thus, there is a critical need to better understand the mechanisms
of TB immunopathogenesis, as such mechanisms can be targeted to improve host control of Mtb
infection. The tubercle granuloma is long been considered a hallmark of TB. Our published data
suggest that the presence of inducible bronchus-associated lymphoid tissue (iBALT)-containing
granulomas is indicative of protective granulomas that mediate Mtb control during TB latency. In
contrast, infiltrating myeloid derived suppressor cells (MDSCs) as well as neutrophils producing
proinflammatory molecules are characteristic of non-protective granulomas during pulmonary TB.
MDSCs are induced during pulmonary TB in humans, nonhuman primates (NHPs) and mice and
suppress protective T cell responses. Our new data show a protective role for the proinflammatory
cytokine, Interleukin (IL)-17 in dampening lung MDSC accumulation and limiting T cell suppression
in the lung during TB. Additionally, we show that the MDSC-derived proinflammatory proteins,
S100A8/A9 heterodimers are induced upon Mtb infection in humans, NHPs and mice. Furthermore,
S100A8/A9-expressing myeloid cells accumulate within the tubercle granuloma and amplify lung
MDSC accumulation to mediate Mtb susceptibility. In the current proposal, using mouse and NHP
models of TB, we will elucidate the mechanism(s) which regulate and promote MDSC accumulation
during TB, and characterize whether MDSCs and their pathways can be targeted as host-directed
therapeutics (HDTs) for TB. In Specific Aim 1, using gene deficient and conditional gene deficient
mouse models we will determine the IL-17-dependent pathways that limit MDSC accumulation during
TB. In Specific Aim 2, we will evaluate the role of S100A8/A9 proteins in driving MDSC accumulation
and susceptibility to TB, and also determine whether blocking S100A8/A9 signaling will limit TB
relapse. Finally, in Specific Aim 3 we will evaluate if MDSC depletion can prevent TB progression in
nonhuman primates (NHPs). At the completion of the aims proposed here, we will have considerably
expanded our understanding of the Mtb-specific signaling pathways and factors that positively
(S100A8/A9 pathways) and negatively (IL-17 dependent pathways) regulate MDSC accumulation
during TB. Additionally, our translational studies in NHPs will enable the use of HDTs to limit MDSCs
during TB."
10862538,"PROJECT SUMMARY
Inflammatory bowel diseases (IBD), including Crohn’s disease and ulcerative colitis, affect an estimated 3.1
million U.S. adults. IBD pathophysiology is complex and involves genetic, environmental, and immune responses
as well as alterations in gut microbial short-chain fatty acid (SCFA) levels. Recent studies from the Magness lab
in murine ileal organoids demonstrated that exposure to IL-22 favors progenitor cell expansion over intestinal
stem cell (ISC) self-renewal, and this phenotype is thought be regulated by activating Signal Transducer and
Activator of Transcription (STAT)-3. Further, new evidence has shown that the gut microbial SCFA, butyrate,
enhances IL-22 receptor expression and IL-22-induced activation of STAT3 in human colon cancer cells. While
mouse, organoid, and cancer cell lines have helped to advance the field, more physiologically relevant in vitro
human models are needed to increase accuracy and resolution of experiments aimed at predicting and
uncovering the response of human gut ISCs and differentiated epithelium to such IBD-relevant factors.
My aims will use a novel planar crypt-microarray (PCM) device and reporter cell lines to live-image primary
human colonic stem cells during their response to IBD-related perturbations. PCMs have already been optimized
for culture of mouse ISCs, and preliminary data demonstrates human ISC compatibility. Aim 1 will adjust factors
such as PCM membrane composition, thickness, and timing of apical/basal media changes to promote confluent
monolayers and compartmentalization of stem (Olfm4-EGFP) and differentiated (Muc2-BFP) cell zones. Using
human-optimized PCMs, I will test the central hypothesis that butyrate-stimulated IL-22 signaling enhances
asymmetric division and differentiation in human colonic ISCs. Aim 2 will use CRISPR/Cas9 indels to
induce a frameshift loss-of-function (LOF) mutation in IL-22 receptor subunit alpha 1 into a tetracycline-inducible
H2B::RFP (tetO-H2B::RFP) human colon stem cell line to test whether IL-22 signaling is necessary for
asymmetric division. The tetO-H2B::RFP fusion protein allows for controlled, sensitive analysis of cell division
dynamics in mammalian cells, with rapidly dividing cells corresponding to diluted RFP fluorescence intensity over
time. RFP label-retaining cells will be assessed for phosphorylated STAT3 (pSTAT3) via immunofluorescence
imaging on unsorted cell monolayers and for perturbed lineage pathways by FACS-scRNA-seq. The LOF model
will be compared against IL22RA1+ controls on PCMs to determine if asymmetric division is enhanced by
butyrate-stimulated IL-22 signaling. Our lab already has preliminary data for Olfm4-EGFP and H2B reporter lines.
In the outstanding training environment in Dr. Scott Magness’ group at the University of North Carolina at Chapel
Hill, I will gain expertise in microfabrication and intestinal stem cell biology and learn new techniques in primary
human colon stem cell culture, single-cell biology/genomics, and bioinformatics. My career development training
plan focuses on research skills, professional development, and clinical skills to promote my path to independence
as an academic physician-scientist."
10657406,"Project Summary
Progress towards HIV elimination will stall unless we overcome persistent drivers of new HIV infections by
jointly optimizing HIV treatment and effectively delivering HIV prevention modalities. We aim to determine how
to reduce HIV incidence to <0.1% using innovative strategies for HIV prevention and treatment to concurrently
reach “persistent driver” populations with scalable interventions optimized and evaluated in two phases.
• In Phase A (years 1-2), we will conduct individually randomized controlled trials (RCTs) to optimize the
 following prevention and treatment packages: 1) Dynamic Choice HIV Prevention with flexible Pre-
exposure/post-exposure prophylaxis (PrEP/PEP) access integrated at family planning, antenatal care and
HIV clinics and at community Youth Hubs that generate demand by also offering provision of life-skills,
micro-finance and vocational training. 2) Dynamic Choice HIV Treatment with individual and system care
 options and services tailored for youth, men, mobile populations, and heavy drinkers.
• In Phase B (years 3-5), we will test the hypothesis that a multi-sector intervention, offering dynamic choice
of biomedical HIV prevention and treatment for persistent driver populations will increase viral suppression
 and prevention coverage and lead to a reduction in HIV incidence greater than standard of care.
Aim 1: Optimize dynamic prevention and treatment interventions: We will conduct RCTs of PrEP/PEP
dynamic prevention at multiple venues with high risk populations, and dynamic treatment interventions for
multiple populations with unsuppressed viral load. Primary efficacy outcomes (HIV prevention coverage and
viral suppression) will be used with implementation outcomes, costing, modelling projections, and stakeholder
input to optimize dynamic prevention and treatment intervention packages for Phase B.
Aim 2: a) Compare the effect of Dynamic Choice Prevention and Dynamic Choice Treatment
interventions vs. standard-of-care on prevention coverage, viral suppression, HIV incidence and
community health outcomes at 3 years. We will use a community randomized 2x2 factorial design to identify
effect of each intervention package and their combination on prevention coverage, viral suppression, and other
health outcomes. b) Elucidate pathways of intervention impact via evaluation of implementation and
process outcomes and of socio-behavioral pathways of action at the community, clinic, and individual levels.
Aim 3: Determine sustainability and inform policy. We will conduct multi-site costing of each aspect of the
multi-component intervention and estimate costs per HIV infection averted and impacts on multi-disease
disability-adjusted life-years (DALYs). Modelling incorporating study data will be used to inform stakeholders
on anticipated long-term health impact and costs of alternative prevention and treatment strategies.
Significance: This study will address major knowledge gaps on how to overcome key factors fueling the HIV
epidemic that inform stakeholders and guide policies towards accelerating the path to HIV elimination."
10876231,"PROJECT SUMMARY
Human norovirus (HuNoV) gastroenteritis is a significant public health burden worldwide. The lack of a robust
and reproducible HuNoV cell culture system still limits our ability to study fundamental aspects of HuNoV
infection. While several recent breakthroughs increased our ability to propagate HuNoVs in vitro (e.g. B cell
and human enteroid cultures), these systems are not robust enough, can be time consuming and expensive or
hard to replicate. The surrogate models available for HuNoV research do not necessarily reflect essential
biological features of HuNoVs and their natural host. In this proposal we will use our novel rhesus enteric
caliciviruses (ReCV) model that reflects the biological features and diversity of HuNoVs to identify host
determinants of infection. Zoonotic/interspecies transmission of ReCVs and HuNoVs between human and non-
human primate hosts suggests evolutionary conservation of shared factors of host susceptibility between the
two genera. Here we seek to identify host determinants of enteric calicivirus infection using CRISPR-Cas9
genome wide screening. We recently identified a functional ReCV entry receptor that is necessary for ReCV
permissiveness in cell culture. We hypothesize that the ReCV entry receptor is also involved in HuNoV
infections. This hypothesis will be tested in the following specific aims. Aim 1. Characterize receptor mediated
ReCV infection. Aim 2: Comparative characterization of HuNoV and ReCV infections in enteroid and B cell
cultures. In the first aim we will dissect the role of HBGAs in ReCV receptor mediated entry by using ReCV
isolates with disctinct HBGA binding, cell lines expressing different HBGAs and/or the receptor, Enterobacter
SENG-6 EPS and different synthetic HBGAs. We will also evaluate the role of the different transmembrane
isoforms of the receptor in infection and map the ReCV interaction site and importance of glycosylation. In the
second aim, we will evaluate the role of ReCV entry receptor in HuNoV infections in enteroid and B cell
cultures and identify other cell surface components playing a role in HuNoV infections. We will also evaluate
the mechanism of bile or bile salts in promoting HuNoV infections and the role of M cells in infections of
polarized cells. Our long-term goal is to identify and characterize viral and host determinants of ReCV and
HuNoV infections and to develop novel intervention/prevention strategies. Our proposal uses a novel enteric
calicivirus model to understand viral entry and the role of bile and HBGAs in enteric viral infections. Our
findings with ReCVs may be directly transferable to HuNoV infection. The major significance of this project is
the identification of determinants of susceptibility to enteric calicivirus infection that can lead to improved
HuNoV cell culture systems and new intervention/prevention strategies."
10752602,"Program Director/Principal Investigator (Last, First, Middle): Nelson, Jay A.
RELEVANCE (See instructions):
The overall goal of this project is to elucidate cellular signaling pathways regulated by HCMV miRNAs that
determine viral latency or reactivation."
10845457,"PROJECT SUMMARY/ABSTRACT
Hematopoietic cell transplantation (HCT) is a widely used treatment for hematologic cancers; however, many
survivors experience late effects that resemble an accelerated aging phenotype, or age-related functional
declines thought to be manifestations of aging at the cellular level. Indeed, emerging evidence suggests that
HCT can accelerate biological aging in survivors by up to 15 years. Not all survivors experience these late
effects, suggesting that modifiable behavioral factors may influence vulnerability. Given the intense
psychological and biological demands of HCT, the recovery period may represent a “window of opportunity” in
which behavioral factors such as social support may exert a particular influence. Emerging evidence suggests
that social experiences can impact key biological aging pathways in non-cancer populations; however, whether
they contribute to variability in accelerated aging in HCT survivors has not been tested. The overarching goal
of the proposed research is to examine the influence of social relationships on biological and phenotypic aging
in HCT recipients over the first year of recovery. Specifically, this project will: (1) examine associations
between social processes and symptoms of phenotypic aging; (2) examine associations between social
processes and biological aging; (3) test biological aging as a mediator linking social processes and phenotypic
aging; and (4) explore sex differences in associations between social process and biological and phenotypic
aging. Adopting a prospective design, this research will comprehensively assess survivors’ social relationships
at critical 100-day and 1-year post-HCT time points by combining reports of social support, strain, and isolation
with an innovative, in vivo behavioral observation tool, the Electronically Activated Recorder, that captures
ambient sound bites to unobtrusively assess social interactions in survivors’ daily lives. Participants will provide
reports of symptoms to characterize phenotypic aging, including cognitive, physical (e.g., fatigue, pain, frailty),
and functional complaints, and blood samples to assess biological aging pathways, including cellular
senescence, inflammation, DNA damage, and oxidative stress assessed via genome-wide transcriptional
profiling. This research has the potential to identify concrete, modifiable behavioral targets that contribute to
biological and phenotypic aging processes in HCT recipients and can be used to develop biologically informed
interventions to improve quality of life and prolong the healthspan of individuals with accelerated aging. This
career development award will expand the candidate’s existing expertise in clinical health psychology and
behavioral research by providing training in biological and phenotypic aging and functional genomics in the
context of cancer survivorship. The proposed research, along with mentorship from a team of expert faculty
(Dr. Carroll, Dr. Bower, Dr. Seeman, and Dr. Cole), and the interdisciplinary environment and resources
available at UCLA, will prepare the candidate to become a fully independent research scientist in the field of
aging and biobehavioral health."
10654672,"Abstract
CYP1B1 is absent or expressed at very low levels in the liver and healthy tissues while being overexpressed in
tumors, giving it the title of “universal tumor antigen”. Evidence from basic science, clinical, and epidemiological
studies demonstrate that CYP1B1 is involved in cancer initiation, progression, and resistance to a wide range of
chemotherapeutics. In addition, several point mutations have been discovered within CYP1B1 that are
associated with other disease states, particularly hereditary congenital glaucoma and metabolic disorders.
However, there is currently no known molecular mechanism that explains how mutations, altered protein levels,
and environmental conditions impact the function and dysfunction of this enzyme. We hypothesize that CYP1B1
subcellular localization, oligomerization, protein:protein assembly, degradation, and small molecule binding are
altered in cancer cells as a result of specific single nucleotide polymorphisms or environmental features.
Trafficking of CYP1B1 from the ER to the mitochondria, association into multimeric states, or generation of
abnormal protein:protein assemblies could result in damaging levels of the protein and, consequently, metabolic
products including ROS and mutagens that facilitate malignant progression. This work will demonstrate how the
protein:protein interactions of a cytochrome P450 enzyme impacts enzyme activity and protein lifecycle. Single
molecule microscopy methods and fluorescence lifetime microscopy imaging will be used to gain high resolution
information on protein assembly and activity in live cells. Additionally, paradigm-shifting inhibitors of this enzyme
will be developed that act though two distinct mechanisms: long-residence-time coordinative inhibition, and
activation of CYP1B1 degradation. Reduction of CYP1B1 protein levels and activity should suppress its role in
cancer progression, and is anticipated to facilitate restoration of efficacy for a variety of chemotherapeutics."
10663224,"PROJECT SUMMARY/ABSTRACT
Individuals dually enrolled in Medicare and Medicaid are a socially and clinically vulnerable population who
account for a disproportionate amount of healthcare expenditures paid by both programs. Dual eligibles have a
higher burden of disease compared to Medicare only beneficiaries, with more than 20% of individuals having
multiple chronic conditions. Dually-enrolled beneficiaries also have worse cancer outcomes. They are less likely
to receive recommended screening, are less likely to receive definitive treatment after a cancer diagnosis, and
have a higher risk of cancer-specific mortality. The complex social and healthcare needs of dual eligibles present
a challenge in effectively delivering high-quality cancer care to these patients.
Accountable care organizations (ACOs) strive to provide coordinated, high-quality care to patients while
containing costs for payers. As Medicare’s predominant ACO model, the Medicare Shared Savings Program
(MSSP) has shown promise in improving quality of care, generating savings per beneficiary, and caring for
clinically vulnerable patients. Whether the MSSP increases the quality of care across the cancer continuum for
dual eligibles remains relatively unknown.
The proposed research investigates how much the MSSP ACO model improves quality of cancer care for a
clinically complex, vulnerable patient population. Aim 1 will estimate the effect of MSSP ACOs on breast and
colorectal cancer screening in dual eligibles ages 65-75. Aim 1 will involve a quasi-experimental approach using
an intention-to-treat difference-in-difference analysis with propensity score matching. Aim 2 will employ a time-
to-event survival analysis that will compare the time to treatment initiation after a primary breast or colorectal
cancer diagnosis for MSSP ACO-attributed dual eligibles ages 18 and older to non-ACO dual eligibles ages 18
and older. Aim 3 will assess Medicare spending on cancer treatment for dual eligibles ages 18 and older with
primary breast or colorectal cancer. Analysis of costs will use generalized linear models with a log-linked, gamma
distribution. Taken together, the results of these three aims will inform policymakers and providers on whether
value-based care reforms deliver better quality of care for dually enrolled beneficiaries.
Through this proposed research, the outlined training plan, and the guidance of a highly experienced mentorship
team, the applicant will be trained in various quantitative methods using large secondary datasets, strengthen
her clinical skills and thinking for providing care to a diverse patient population, and enhance her professional
skills that will make her a successful independent academic physician-scientist."
10620767,"PROJECT SUMMARY/ABSTRACT
The proposed study will combine qualitative and ecological momentary assessment (EMA) methods to
conduct an in-depth examination of polysubstance use among people who use illicit opioids at the person-
and event-levels. The overarching purpose of the research is to better understand the motivations, contexts,
timing and sequencing of polysubstance use and related implications for opioid overdose risk behavior.
Nearly three-quarters of fatal opioid overdoses in 2016 involved additional drugs. Studies tend to measure
polysubstance use in broad timeframes such as 6 months or 30 days, which misses potential variations in
patterns of use and cannot shed light on how substances are timed or combined. In addition, drug use is
episodic and informed by a variety of individual and situational factors. Although these factors are typically
measured through their statistical associations with polysubstance use, a different approach—examining
such factors in the proximate context of daily life—will enhance our understanding of polysubstance use in
general and polysubstance-related overdose risk in particular. We propose to conduct an intensive, mixed-
methods examination of polysubstance use in a community-based sample of people who use illicit opioids.
We will work with the Drug, Set, and Setting framework to examine both person- and event-level drug use
patterns, as well as set and setting characteristics, that influence polysubstance use. The Specific Aims
are: Aim 1: To use formative qualitative methods to explore and identify “set” and “setting” influences on
polysubstance use among people who use illicit opioids. Aim 2: To use EMA methods to investigate
polysubstance use timing, sequencing and drug combinations at the person- and event-level among people
who use illicit opioids. Aim 3: To combine EMA and qualitative methods to conduct an in-depth examination
of how “set” and “setting” factors are associated with polysubstance use at the person- and event-levels, with
special emphasis on risk behavior for overdose. The proposed research will be conducted in Oakland, CA,
with a community-based sample in a predominantly African American urban neighborhood. The proposed
study will generate rich multimethod findings regarding polysubstance use at the person and event levels.
Findings about proximate patterns of polysubstance can inform the next generation of overdose prevention
strategies, as well as contribute to a stronger understanding overall of polysubstance use for future
investigations."
10440323,"Project Summary
Alzheimer’s disease and related dementias are estimated to be among the most costly health conditions in
America, with the bulk of the costs stemming from the provision of long-term services and supports: that is,
help with everyday activities, such as bathing, dressing, grooming, using the toilet, eating, and moving around.
Family and friends provide most of this care, often at great financial, emotional, and physical expense to
themselves. This burden can be alleviated somewhat through a strong support system—a cohesive network of
family and friends coordinating and communicating to provide support to both the caregiver and the care
recipient—yet to date there is little research examining these support networks. This is surprising given that
stronger networks are consistently associated with better health outcomes. And this may be particularly true
for caregivers: because social networks change along with life transitions, caregiving potentially puts caregivers
at risk of social isolation and worsened health. The handful of prior studies on this topic have significant
limitations: namely, they focus on populations outside the U.S. or on older adults. This will be the first study to
collect data on the social networks of family caregivers in a nationally representative online panel study of
adults in the U.S., age 18 and over. Our aim is to identify family caregivers across the age spectrum to increase
representativeness, measure extended perceived caregiver networks, and capture greater detail on caregiver
network composition and structure (e.g. “weak” ties, negative ties, frequency of contact, emotional closeness, or
type of ties). We will examine common network typologies and their associations with a variety of measures of
physical, mental, and social well-being, and we will test for potential mediating factors, including the
caregiving context and care recipient health. Finally, we will examine change in caregivers’ social networks and
how it may be associated with caregiver health over the caregiving cycle. This work will help researchers and
policymakers identify the network characteristics of caregivers that matter most for a variety of health and
well-being outcomes over time. It is also a critical first step for collecting empirical data that can inform the
development of caregiving interventions that incorporate social network-based interventions—for example,
technology-based interventions that provide personalized network visualizations to trigger strategies for
altering networks (e.g., dropping ties, connecting disconnected ties, or spending more time with supportive
network members)—to improve the health and well-being not only of adults with dementia but also of their
caregivers."
