APPLICATION_ID,ABSTRACT_TEXT
10798101,"Project Summery
Overall Research Strategy: Traumatic brain injury (TBI) from open-field blast or repetitive mild head impact to
human tau transgenic mice will induce Alzheimer-relevant, tau-dependent pathology, that can be rescued by
suppression of tau expression or tau aggregation inhibitors. Blast-induced tau-related pathological changes will
be analyzed in brains from veterans and mice exposed to blast, and biomarkers for TBI, chronic traumatic en-
cephalopathy (CTE) and Alzheimer-pathology will be identified in mice and validated in humans. TBI caused by
explosive weaponry is the most prominent type of injury that occurs in military personnel. Over 82% of combat-
related TBIs are classified as mild TBIs (mTBI)—the “signature injury” of recent wars. Service members with
mTBI, often undetectable by conventional brain imaging techniques, do not realize they have sustained this
injury. This “invisible injury” can lead to the development of lifelong disabilities, including neuropsychiatric
and/or neurodegenerative diseases, imposing socioeconomic burdens on patients, families, and society. To-
date, our understanding of the mechanisms by which open-field low-intensity blast (LIB) causes mTBI and sub-
sequent neurological deficits remains inadequate. Thus, there is an urgent need for investigation of LIB-in-
duced pathogenesis using reliable and “real world” animal models. Here, we have assembled a team of investi-
gators with cross-disciplinary expertise and unique blast and in vivo imaging research facilities available at the
Harry S. Truman Veterans Hospital and the affiliated University of Missouri. We have developed a platform us-
ing pressure sensor instrumentations and high-speed cameras to reproduce and record open-field blast expo-
sures with high-explosive velocity C4 detonation. Our preliminary studies show that LIB-exposed mice results
in reduced locomotor/exploratory activity, but with no mortality or other impact/acceleration-mediated bodily
injuries. Using transmission electron microscopy (TEM), we observed mitochondrial damage in cell bodies and
defected myelin in selected brain areas. Further omics and biochemistry analyses indicated mitochondrial dys-
function and increase in phospho-tau protein levels. We propose to test the hypothesis that LIB-induced neu-
ropathology in a human tau transgenic mice is initiated by mitochondrial dysfunction associated with
oxidative stress responses and bioenergetic impairment, which in turn, induces ultrastructural dam-
ages and tau-related pathology leading to metabolic and behavioral deficits. This study will use the trans-
genic mice expressing regulatable human tau (rTg-hTau) exposed either to a single or repetitive blasts in our
well established platform, and investigate effects of mitochondrial dysfunction associated oxidative stress re-
sponses in the mouse brain. Specifically, Aim-1 will evaluate effects of LIB-induced mTBI on ultrastructure in
specific brain areas over time, assess behavioral changes, and determine metabolic profiles by PET/SPECT
scanning using the rTg-hTau mice; Aim-2 will further characterize cell type involvement of ultrastructural
changes and subcellular injuries using TEM combined with immunogold staining technique and immunohisto-
chemistry; and Aim-3 will investigate underlying mechanism of mitochondrial dysfunction on mTBI pathogene-
sis and evaluate whether the blast injury is affected by sex difference in rTg-hTau mice following LIB exposure
to gain insights into its relationship with tau pathology. The results of this research will impact our understand-
ing of tau-mediated pathogenesis of mTBI due to combat blast and provide mechanism for its prevention and
treatment."
10798193,"PROJECT SUMMARY
Individuals with serious mental illness (SMI) are three times more likely to die prematurely than the general
population. Sixty percent of this premature death is attributable to inadequate care of chronic, co-morbid
medical conditions. A growing proportion of patients with SMI receive care in accountable care organizations
(ACOs) – health care delivery and finance systems, in which global payments and quality benchmarks are
used to incentivize quality care and lower spending. An increasing number of states are implementing ACO
models in their Medicaid programs, the primary source of health insurance for low-income Americans with SMI.
Medicaid ACOs exist in 12 states, caring for over 6% of the Medicaid population. Medicaid ACOs have the
potential to both improve and worsen access to, and quality of, care for low-income adults with SMI. While
financial structures that incentivize care coordination and programs that address health-related social needs
likely benefit those with SMI, inadequate global payments that fail to account fully for social adversities such as
homelessness could result in lower quality care. Certain features of Medicaid ACOs, e.g. leadership structure
or ACO size, may amplify the benefits or drawbacks of the ACO model for patients with SMI. Evidence from
Medicare ACOs has shown that smaller, provider-led ACOs and those serving a lower proportion of socially-
vulnerable patients perform better in terms of quality. However, no evidence exists on how Medicaid ACO
characteristics affect quality of care or the care experience of SMI adults. Since Medicaid ACOs are rapidly
proliferating, filling this evidence gap is critical and can inform the evolution of the ACO model to better achieve
the goal of mental health parity. In this K23 research plan, we propose to identify features of Medicaid ACOs
(e.g. provider-led vs. hospital-led ACOs) that produce the highest quality ACO care for adults with SMI. We
will undertake this research objective in three critical domains. First, we will study whether certain ACO types
tend to drop patients with SMI, a practice known as favorable risk selection (or “cherry-picking”). This
phenomenon can cause instability of ACO enrollment for patients, itself a marker of lower quality care.
Second, we will compare care access and quality among adults receiving care in different ACO types. Lastly,
we will use mixed methods to examine the care experiences of adults with SMI receiving care in different ACO
types, through in-depth interviews and subsequent integration of qualitative and quantitative findings. For the
first two aims, we will use Massachusetts All-Payer Claims Data and leverage the state’s unique auto-
assignment mechanism as a natural experiment to study favorable risk selection, access, and quality. Auto-
assignment refers to Medicaid randomly assigning individuals to ACOs, allowing us to compare outcomes
across ACO types without selection bias caused by patients self-selecting their ACO affiliation. The goal of my
K23 research is to guide policymakers and hospital administrators in shaping the Medicaid ACO model to
produce more stable, higher-quality ACO care for patients with SMI."
10798194,"Project Summary/Abstract
Glaucoma is a chronic degeneration of the retina and optic nerve, and a leading cause of irreversible
blindness, estimated to afflict 80 million people worldwide. It is also the most common neurodegenerative
disease in the world, affecting ~3 million Americans with an estimated $2.9 billion annual burden to the US
Health Care system. Our understanding of the etiology and molecular mechanisms that drive the pathogenesis
of glaucoma remain incomplete. Primary treatment options are limited to lowering intraocular pressure (IOP).
There are no neuroprotective therapies to prevent or rescue the degenerative cascades that define glaucoma.
Astrocytes are a central driver of structural and parainflammatory changes at the optic nerve head (ONH) and
subsequent, irreversible retinal ganglion cells (RGC) death. Emerging evidence indicates that astrocytes have
neuroprotective and pro-survival activities in glaucoma. The nature and relevance of these protective signals
remains unclear. We recently identified a secreted neuroprotective activity in resting retinal astrocytes, which
proved to be a previously unknown resident retinal lipoxin lipid mediator circuit. Lipoxins are a family of potent
specialized proresolving lipid mediators (SPMs), which are being developed as drug targets due to their
established role in dampening and resolving local inflammation in other tissues. We discovered that two
lipoxins, LXA4 and LXB4, are generated by resting astrocytes and in the healthy retina and OHN and that a
lipoxin receptor is selectively expressed in RGCs, which identified a previously unknown direct neural activity
of lipoxins. This intrinsic pathway is dysregulated in response to retinal/ONH stress. More importantly, we
established that therapeutic treatment with lipoxins is neuroprotective by increasing RGC survival and rescuing
RGC function in both an acute neurotoxic retinal injury model, and a chronic IOP dependent model of
glaucoma like neurodegeneration. We hypothesize that the lipoxin circuit is an important paracrine signaling
mechanism to maintain neuronal homeostasis and protect the retina against stress. In a multiple-PI Research
Project, we will characterize this novel neuroprotective network, define its mechanism of action and explore the
efficacy of amplifying the lipoxin circuit as a therapeutic target for neuroprotection with the following three
specific aims: 1) Characterize the mechanism of LXA4 and LXB4 formation in retina, ON, and astrocytes in the
context of health and glaucomatous injury, 2) Define the distinct mechanisms of action for LXA4 and LXB4 pro-
survival signaling in RGCs, and 3) Investigate the therapeutic potential of amplifying lipoxin circuits to prevent
and/or stop RGC degeneration. This goal of this project is to generate transformative insights into a novel
neuronal support mechanism and its dysregulation following injury or stress. Most importantly, we will test if
amplification of this protective circuit can prevent or stop retinal/optic nerve degeneration and vision loss."
10805718,"Cryptococcus neoformans: is an environmental fungal pathogen that causes substantial morbidity and
mortality worldwide, recently named among 4 critically important fungal pathogens on the WHO global priority
list. Veterans are at increased risk of cryptococcosis due to higher-than-average rates of conditions associated
with immune compromise. The CDC estimates nearly 200,000 deaths per year are attributable to C.n. infection
with almost all related to cryptococcal dissemination to the central nervous system CNS, resulting in fatal
cryptococcal meningoencephalitis (CM). The survivors frequently develop disabilities due to CNS damage.
There is increasing evidence these paradoxical responses to therapy are mediated by patients own immune
response to the fungus, further supported by the beneficial effects of anti-inflammatory therapy. We reported
that CXCR3+,Th1 T-cells represent a pathological cell subset that is dispensable for clearance of CM and
propose that interception of CXCR3-pathway with anti-CXCR3 antibody (Ab) therapy will create a “protective
shield” for neurons and significantly reduce the inflammatory damage in patients with fungal and possibly other
types of CNS infections known to trigger the inflammatory CNS damage. Our preliminary data support highly
beneficial role of anti-CXCR3-Ab therapy in mouse model of CM but these novel findings need to be validated
before anti-CXCR3-Ab can be considered for clinical trials. Our goal is to validate that to demonstrate pre-
clinically that this therapeutic strategy could be a viable option for the treatment/ prevention of inflammatory
CNS injury that occurs during CNS infections. The proposed 2-year project will assess and validate beneficial
effects of anti-CXCR3 antibody therapy in using 3 mouse models of CM that show different scope of fungal
virulence or inflammatory response, alone, and in the settings of standard antifungal therapy used in patients
with CM.
 Aim 1: To validate effects of anti-CXCR3 antibody treatment on the development of CNS symptoms
and inflammatory pathology in models of models of murine CM.
 a) To evaluate benefits of anti-CXCR3 treatment in a highly inflammatory model of mouse CM with strain
52D.
 b) To evaluate effects anti-CXCR3 treatment in a balanced inflammation model of mouse CM with strain
184A
 c) To evaluate effects of anti-CXCR3 treatment in progressive model of mouse CM with strain H99
 Aim 2: To validate effects of anti-CXCR3 antibody treatment in combination with standard of care anti-
cryptococcal drug therapy. The inflammatory brain injury can occur despite the standard treatment with
antifungal drugs in both human patients and in our mouse model. These studies will determine if beneficial
effects of CXCR3-neutralization would be synergized when combined with antifungal therapy using following
approaches:
 a) To evaluate benefits of anti-CXCR3 therapy in CM models with strains 52D, 184A, and H99 in
 combination with the liposomal Amphotericin B.
 b) To evaluate benefits of anti-CXCR3 therapy in CM models with strains 52D, 184A, and H99 in
 combination with fluconazole
 The proposed validation of therapy targeting CXCR3 will intercept a specific pathway of CNS injury directly
involved in the “CNS-damage cascade”. It will create much safer alternative to the long-term treatment with
high doses of corticosteroids, which at this time is the only known intervention in patients developing
inflammatory brain injury in response to CNS infections. This addresses an unmet need for targeted
immunotherapies that could reduce “collateral” immune damage within the infected CNS."
10805719,"Protein kinase CK2 (CK2) regulates several biological features that are hallmarks of cancer. Its
consistent dysregulation in various cancers has led to the suggestion that it is a master regulator
of malignant cells, further highlighted by its potential as a therapy target. This CSR&D research
proposal is designed to investigate the mechanism of function of CK2 in prostate cancer (PCa)
pathobiology; specifically, to define how nuclear elevation of CK2 is involved in transcriptional
mechanisms of castration resistant PCa (CRPC) tumor signaling and relation to progression-free
survival (PFS) in CRPC patients. Our preliminary data demonstrate the association of androgen
axis therapies with elevation of intra- and extra-cellular CK2 levels and PCa progression,
prompting our current focus on roles for CK2 in CRPC transcriptional regulation. Our hypothesis
is that elevation of CK2 levels caused by androgen axis therapies enables treatment resistance
through altered transcriptional programming and CK2-associated nuclear protein complexes.
Further, higher tumor-released CK2 mRNA in PCa patient blood results in worse progression-free
survival.
Two specific aims (Aims 1 and 2) address the basic science mechanism questions in the project
while Aim 3 links the expression of CK2 in CRPC disease to patient outcomes.
Specific Aim 1: determine how elevated CK2 activity alters the AR-related transcriptional program
under androgen axis treatment stress and develop a CK2 gene signature to assess CK2 activity
in clinical datasets.
Specific Aim 2: elucidate CK2-regulated nuclear protein interactions and their contribution to
enhanced CRPC survival under androgen axis treatment stress.
Specific Aim 3: in a prospective study, measure CK2 mRNA serum levels in a CRPC cohort and
correlate baseline CK2 levels with PFS. This aim has two further sub-studies. The first is a
prospective study to compare CK2 mRNA levels in serum of patients pre- and post-prostatectomy.
The second is a retrospective study to correlate CK2 mRNA and protein in metastatic CRPC
biopsies with CK2 mRNA in matching patient serum.
The mechanisms of how elevated nuclear CK2 is involved in PCa have remained unclear thus
far. The present investigations will provide, for the first time, mechanistic data related to CK2-
regulated transcriptional programming and nuclear protein interactions in CRPC disease. These
studies will also provide the first novel proof-of-concept evidence for association of CK2 serum
mRNA with tumor levels and disease progression, providing cross-validation between patient and
model data and the scientific basis for including a drug to block CK2 activity. There is a direct path
to clinical translation of this work by incorporating into PCa treatment a clinical grade inhibitor of
CK2 (CX-4945/Silmitasertib) that is being pursued for phase II clinical trials in other cancers. High
incidence of PCa in the VA and military personnel warrants identification of novel and effective
strategies for therapy; the proposed CSR&D project is of importance as it may lead to improved
precision management of VA PCa patients."
10810849,"Project Summary/Abstract
This proposal presents a five-year research career development program focused on the
development of a validated instrument to measure health status in Down syndrome (DS) to
expand the repertoire of measurements for future research including clinical trials. I am an
Instructor at Harvard Medical School and a clinical geneticist in the Division of Medical Genetics
and Metabolism at the Massachusetts General Hospital (MGH). The outlined proposal builds on
my previous research and clinical experience related to health surveillance in DS by integrating
the expertise of my primary mentor, Dr. Jonathan Winickoff, an expert in practice change, a
practicing pediatrician and experienced NIH-funded researcher, and additional mentoring team
members: Dr. Brian Skotko, an international DS expert, Dr. Melissa Constantine, an expert in
creating, designing and validating measurement instruments in the Division of Biostatistics,
Biostatical Design and Analysis Center at the University of Minnesota, and Dr. John Co, a
process improvement expert. The proposed research and training will position me with a unique
set of cross disciplinary skills that will enable me to transition to independence as a physician
scientist to study, measure, and improve the health of individuals with DS.
Although over 200,000 individuals with DS live in the United States, studies to date have
focused on outcomes apart from health. The foundation for this proposal is based on the need
to accurately measure health of all individuals – specifically, with DS – and the dearth of
available tools for this population. Creating such an instrument will provide a barometer of the
current state of health for DS and hold use in future research. In this project, I propose to create
an instrument that directly assesses health in DS – the Down syndrome Health Instrument
(DHI). More specifically, the aims of this proposal are: 1. To conduct focus groups among
caregivers, individuals with DS, panels of experts on DS and primary care physicians, and
cognitive interviews to refine a conceptual model of health for DS and create an item pool, 2. To
administer the DHI and establish internal validity, reliability, and external validity of the DHI for
use in clinical research, and 3. To test the usability of the DHI in two pilot settings: research and
clinical. This instrument will measure patient-reported health in DS for the first time and allow
measurement of health as an outcome which is not currently possible in this population. This
can identify gaps in care, then direct and optimize interventions that will improve care."
10810852,"Project Summary/Abstract (30 lines)
MicroRNAs (miRNAs) constitute a large family of short, non-coding, regulatory RNAs that modulate protein
expression. Abnormal miRNA levels are associated with many diseases, including developmental defects and
various cancers. To generate functional miRNAs, primary transcripts (pri-miRNAs) generally need to be first
cleaved by an RNaseIII, Drosha. This critical step of miRNA biogenesis needs to be controlled, in both
accuracy and efficiency, to maintain proper gene regulation. The processing enzyme Drosha requires its
partner protein, DGCR8, for protein stability and substrate specificity. A Drosha molecule binds homo-dimeric
DGCR8 to carry out pri-miRNA processing, but higher-order complexes may also form because clustering of
pri-miRNAs in the genome enhances processing. Our recent groundbreaking cryo-electron microscopy (cryo-
EM) structures provide atomic models of the Microprocessor-pri-miRNA complex in action. Elucidating how the
proteins are organized around the RNA stem-loop also revealed how each distal end (basal or apical) is
independently recognized but also linked to each other via a molecular ruler connecting the detection modules.
The proposed research builds on our previous successes, as the structural framework will enable us to gain
novel fundamental insights into how the macromolecular recognition is accomplished. Our overall goal is to
understand the recognition of pri-miRNAs by Microprocessor at the molecular level. We hypothesize that RNA
structural features and context-dependent sequence preferences dictate the processing fate of each individual
pri-miRNA. We will dissect how the recognition is accomplished at each of the basal and apical junctions of pri-
miRNAs. We will also investigate how diverse RNA sequences and structures from different pri-miRNAs affect
proper recognition at each junction, to reveal the plasticity of the multipart machinery. Our previous work has
also left us poised to address urgent questions on how clustering of pri-miRNAs enhances processing by
Microprocessor, which is crucial for our overall understanding of miRNA biogenesis and has profound
implications for the interpretation of previous and future results in a wide variety of fields obtained by
manipulation of miRNA genes. A better grasp of the core recognition mechanisms will help us explain unique
targets such as clustered pri-miRNAs. Together, the proposed studies will provide a comprehensive
understanding of processing and regulation of miRNAs, important regulators of gene expression. Our work on
deciphering how structure affects RNA recognition is a fundamentally important question and likely be
insightful for many processes involving structured RNAs beyond miRNAs."
10808663,"Project Summary
Post-acute sequelae of COVID-19 (PASC), colloquially known as long covid, has been reported
in 31%-69% of COVID-19 patients. The prevalence of PASC among patients, even those with
mild infection, and those with prior vaccination, underscores the importance of principled
approaches for uncovering and addressing the cause of these issues. We propose to conduct a
detailed analysis of the immune repertoire dynamics of PASC patients and compare them to
both COVID-19 patients without PASC, and healthy individuals. These will be secondary
analyses, conducted on existing data from a previous study with the Institute of Systems Biology
and Swedish Health Services, which includes longitudinal deep immunophenotyping with single
cell and plasma multiomics, repertoire sequencing, electronic health records, viremia
measurements, and antibody titers for 209 COVID-19 patients. In Aim 1, we will conduct
inference, analysis, and comparison of T-cell receptor repertoire dynamics in PASC. Using
interpretable statistical, biophysical, and machine learning approaches, we will conduct a
detailed analysis of T-cell repertoires aimed at finding PASC specific clonotypes and their
corresponding receptor features. This involves building cohort specific models of thymic
selection, examining how these models differ between cohorts and over time, inferring the
dynamics of repertoire size, sharing and diversity, and uncovering the receptor features which
drive these differences. In Aim 2, we will develop new methods for the integration of T-cell
repertoire and single cell dynamics. The existing breadth of multiomics data allows us to explore
new methodologies for integrating different modalities of longitudinal data. For T-cell repertoires
in particular, we plan to extend existing models of thymic selection to include gene expression of
relevant T-cell specific genes and to study how the expansion and contraction of clonotypes
affects the dynamics of T-cells in gene expression space. By using interpretable biophysical and
machine learning methods, we can construct generative models of TCRs including gene
expression values and study how these distributions change in time. Results have strong
potential to accelerate our understanding of the etiology of immune-based PASC responses,
which is essential for prioritizing potential therapeutic targets for prevention and treatment.
Further, results will advance methods for future research across a wide range of infectious
diseases and immune-mediated medical conditions."
10927434,"PROJECT SUMMARY
How does decision-making influence memory to leave a long-lasting impact on human behavior? Answering this
question is critical to understanding how impaired decision making might lead to maladaptive memory outcomes,
such as rumination on negative events, susceptibility to false memories, or memory loss. In recent years, the
reinforcement learning (RL) framework has been particularly fruitful for describing impaired decision-making in
psychiatric disorders as well as identifying computational mechanisms linking decision-making and memory. The
overarching aim of this project is to identify the neurocomputational mechanisms that explain how the learning
processes driving decision-making also influence subsequent memory. To do so, the K99 phase of the proposed
study consists of a computational approach to identify how model-free reinforcement learning signals influence
both hippocampal and non-hippocampal recognition memory performance in humans (Aim 1), and a neurobiolog-
ical approach to identify the electrophysiological mechanisms underlying these RL-memory interactions (Aim 2);
the R00 phase of the study will deploy these approaches to study the contributions of model-based reinforcement
learning to these distinct memory processes (Aim 3). Specifically, Aim 1 will test how model-free RL signals such
as prediction errors might interact with the perceptual features of a stimulus to enhance both immediate (non-
hippocampal) memory and delayed (hippocampal) memory in healthy volunteers. Aim 2 will leverage intracranial
recording obtained from humans with epilepsy monitoring electrodes to test how neural activity in the frontal cor-
tex, hippocampus, and non-hippocampal medial temporal regions (such as parahippocampal gyrus) subserve
the influence of model-free RL processes on memory performance. Upon completion of Aims 1-2 (K99), the
candidate—a neuroscientist with a background in the neurobiology of human memory—will obtain new training
in computational modeling of reinforcement learning and decision-making and have a unique, multi-disciplinary
skillset to apply to Aim 3 (R00), to study how model-based RL processes influence mnemonic behavior and neural
activity. The candidate’s mentors are uniquely suited to provide the training for these Aims, given their expertise
in bridging computational modeling (Dr. Xiaosi Gu) and human neurophysiology (Dr. Ignacio Saez) to understand
human decision-making. These skills will also facilitate the candidate’s transition into an independent researcher
with the long-term goal of performing integrative behavioral, computational, and biological studies of how these
human decision-making and memory processes go awry in psychiatric disorders."
10810648,"Iowa Summer Institute for Research Education in Biostatistics (ISIB)
The ultimate vision of this research education program is to increase the number of undergraduates who enter
graduate programs in Biostatistics and to maintain a solid underrepresented minority pipeline into biostatistics
graduate programs. We will recruit a diverse group of 20 trainees each year with a focus on minority,
underrepresented, disadvantaged students, and small liberal arts college students who wouldn’t have otherwise
been exposed to the field of biostatistics, for a seven-week research education program.
Recruitment targets rising seniors from colleges and universities without graduate programs or an extensive
undergraduate education in statistics or biostatistics, graduating senior students with no commitment to a
graduate program six months following ISIB, highly promising juniors with a clear vision to pursue graduate
degrees in biostatistics, some graduate students with a desire to pursue a second master’s or a PhD in
Biostatistics, and a few medical students with the goal to pursue a MD/PhD research track in Biostatistics. Special
efforts are made to recruit a diverse student body, including trainees from groups underrepresented in biomedical
research.
The curriculum is a four-component model based on instruction; application; exposure; and research. The
research education program is through case-based instruction of real biomedical study, consisting of classroom
didactic courses; computer laboratory training; invited talk sessions; Zoom sessions; shadowing
sessions; and clinical and translational research enrichment. As initiation to quantitative biomedical research,
trainees undertake biostatistics-faculty-mentored projects on biomedical research. Students select from a
pool of projects according to their interest, and are matched to a faculty mentor. Projects are based on the
analysis of biomedical data, and/or the design of a biomedical experiment, and/or the statistical and
computational issues associated with big data and artificial intelligence. The research teams present their
research findings at the program’s concluding symposium. Trainees interact with biostatisticians in academia,
industry, the pharmaceutical industry; biomedical researchers; biostatistics graduate students; biostatistics
alumni and others. Guidance on how to successfully prepare for a GRE, how to prepare a successful admission
application and how to apply to graduate schools is also provided."
