APPLICATION_ID,ABSTRACT_TEXT
11100761,"Approximately 65% of individuals with mild cognitive impairment (MCI), Alzheimer's disease (AD), or
AD related dementias (ADRD) experience neuropsychiatric symptoms (NPS). These debilitating symptoms
include depression, anxiety, apathy, delusions, hallucinations, agitation, sleep disturbances and are associated
with faster disease progression, greater functional impairment, higher caregiver burden, and earlier
institutionalization. Current treatments for NPS in MCI/dementia have limited efficacy but high rates of adverse
side effects, including higher mortality. Therefore, safe and effective treatments for NPS are urgently needed.
However, we have limited insights into molecular mechanisms of NPS in MCI/dementia to nominate
therapeutic targets. To address this knowledge gap, we aim to elucidate the genetic and molecular
mechanisms underlying NPS in MCI/dementia using two complementary but independent approaches.
 In the first approach, we will leverage the substantial genetic basis of NPS (heritability of ~61%) to
identify novel genes involved in NPS. First, we will perform genome-wide association studies (GWAS) of NPS
in ~32,000 individuals with MCI/AD/ADRD from across the United States. We will perform a GWAS of each
NPS domain as well as a multivariate GWAS of all NPS collectively. Results of each GWAS will be integrated
with reference human brain transcriptomic and proteomic profiles to identify individual brain transcripts and
proteins that are consistent with being causal in NPS. We have applied these integrative approaches to AD
and identified 11 genes that regulate their brain protein abundances to predispose to AD (Wingo et al. 2021,
Nat Genet). Unlike GWAS results, these findings point to specific brain proteins that are consistent with a
causal role in AD. Importantly, this approach does not solely depend on genome-wide significant signals, and
the causal inference of this integrative strategy has been experimentally tested and found to be robust. Thus,
we expect that findings from this approach will provide novel insights into the pathogenesis of NPS.
 Our second approach aims to identify brain transcripts, proteins, and co-expression networks
associated with NPS. We will perform transcriptomic and proteomic sequencing of post-mortem brain tissues
from 400 individuals with MCI/AD and longitudinal NPS assessment, as existing brain omics data do not have
robust NPS measures. Then we will examine NPS domains individually as well as collectively in our differential
expression and network analyses. We anticipate that molecular alterations at the brain transcript and protein
levels identified with this approach will provide insights into NPS pathogenesis and progression. Studying both
transcripts and proteins would provide complementary information and a more complete molecular picture. We
view understanding proteins as particularly important since they are the vast majority of drug targets.
 The proposed project will likely lead to new insights into molecular mechanisms and novel therapeutic
targets for NPS and thereby have an important and sustained impact on public health."
11100784,"PROJECT ABSTRACT
This Mentored Research Scientist Career Development Award (K01) will support my pursuit of becoming an
independently funded investigator in Alzheimer’s and aging research. My proposal features a systematic
approach to a comprehensive training plan including mentorship, didactic and experiential learning activities,
and professional development opportunities, as well as a complementary research project establishing
foundational evidence for my research agenda centered on improving care of people with Alzheimer’s disease,
related dementias, and diabetes mellitus (ADRD-DM). My training goals are designed to attain essential
advanced knowledge and skills pertaining to 1) ADRD collaborative care and research, 2) DM collaborative
care and research, and 3) health systems and clinical trials. My research and training will take advantage of
the immense resources and expertise at supporting centers across Indiana University, the Regenstrief
Institute, and Eskenazi Health, including the National Institute on Aging-funded Institute of Alzheimer’s Disease
Research Center and the IMPACT Collaboratory, and will be conducted under the mentorship of a
multidisciplinary team of ADRD, DM, and implementation science experts, who have clinical and research
experience in creating innovative technologies to improve care delivery in ADRD-DM populations. Building on
my expertise in human factors engineering, the research project will examine how use of information
technology can increase awareness of hypoglycemia and shared decisions about treatment options among
people with ADRD-DM and their caregivers and primary care clinicians. I will use a participatory design
process to develop assistive information technology that leverages continuous glucose monitoring devices. In
this experiential learning opportunity, I will gain insights into patients’ and caregivers’ perceptions and
experiences, clinicians’ information gaps and other barriers to individualizing ADRD-DM treatment, and the
design of technology to facilitate shared decision-making, while expanding the knowledge base on these
aspects of health care. Furthermore, I intend to increase representation of diverse socioeconomical and
cultural backgrounds among ADRD research participants and scientists. This K01 award will uniquely position
me to bring together human factors and ADRD-DM research to design and implement technology to assess
and improve the health of people with ADRD."
11106024,"Created in 2013 from the merger of two successful Boston-area HSR&D Centers of Excellence, CHOIR –
the Center for Healthcare Organization and Implementation Research – now has the scientists, the
environment, and the resources to respond and contribute to the challenges that Veterans' healthcare will
face in the years to come. CHOIR's MISSION is to conduct organizationally-partnered, and Veteran-
partnered research in order to develop, implement, and evaluate evidence-based and innovative practices
that improve VA healthcare. Our VISION is that CHOIR serve as a large, vibrant, multi-campus Center
which engages the healthcare- and university-rich environment of Greater Boston to enhance VA services
and contribute to health services research (HSR) nationally and internationally. Our PRIORITY GOALS
are: (1) to advance the field of HSR by sustaining, developing, and growing our existing, scientific focus
areas, and growing our evolving and emerging scientific areas; (2) to enrich VA's cadre of world-class HSR
investigators, by supporting training and education across the career spectrum; (3) to grow and support
innovation, to maintain VA at the cutting edge of HSR and adapt to meet VA's ever-changing needs.
 CHOIR's three main Scientific Focus Areas have developed from collaborations with key VA partners.
Enhancing Recovery-Oriented Care for Vulnerable Populations [Major Partners: Office of Mental
Health and Suicide Prevention, Center for Homelessness Among Veterans] seeks to understand and
implement models of care to develop Veterans' independence, particularly in those with behavioral
vulnerabilities such as mental health challenges, homelessness and involvement with the justice system.
Medication Management & Outcomes [Major Partner: Pharmacy Benefits Management] addresses best
practices for pharmaceutical use, including studies of the quality, safety, and value of prescribing and
studies to engage Veterans in medication decision-making and improve adherence. Healthcare
Communications [Major Partners: Office of Connected Care, Office of Patient-Centered Care & Cultural
Transformation] conducts research on communicating adverse events to patients, on communicating with
patients using connected care technologies, and on patient-centered communication and care
coordination. In addition to these, CHOIR's Evolving Scientific Areas, first germinated as new emerging
areas 5 years ago, are now mature: Long-Term Care is partnered with the VA Office of Geriatrics and
Extended Care and studies Community Living Centers, models of Geriatric primary care, and team-based
care for the elderly, and Patient Safety, partnered with the VA National Center for Patient Safety, improves
measurement of patient safety by facilitating standardization and integration across existing patient safety
measures, developing and testing new measures to improve on traditional approaches.
 CHOIR research has had major impacts on research and on VA systems of care. Just two out of many
examples are Dr. Elwy's work, which has changed how VA surgeons are taught to talk to their patients
about surgical adverse events; and Dr. Bokhour's development of metrics to assess the impact of the VA
Whole Health Initiative on patient reported outcomes.
 CHOIR's future success will be built upon a strong commitment to successful mentoring and career
development throughout the career trajectory from post-doctoral to senior investigator levels. Our
successful post-doctoral programs, our career development award (CDA) support program, and our post-
CDA transition mentoring are all integral to CHOIR's mission and are essential elements of the Center
moving forward. Important new Emerging Areas are the Veteran Engagement in Research initiative,
bringing Veterans into the research process as stakeholders, and the CHOIR Innovation Incubator, in
which we both study the process of diffusing innovation within VA and support innovative HSR&D projects."
11109662,"Created in 2013 from the merger of two successful Boston-area HSR&D Centers of Excellence, CHOIR –
the Center for Healthcare Organization and Implementation Research – now has the scientists, the
environment, and the resources to respond and contribute to the challenges that Veterans' healthcare will
face in the years to come. CHOIR's MISSION is to conduct organizationally-partnered, and Veteran-
partnered research in order to develop, implement, and evaluate evidence-based and innovative practices
that improve VA healthcare. Our VISION is that CHOIR serve as a large, vibrant, multi-campus Center
which engages the healthcare- and university-rich environment of Greater Boston to enhance VA services
and contribute to health services research (HSR) nationally and internationally. Our PRIORITY GOALS
are: (1) to advance the field of HSR by sustaining, developing, and growing our existing, scientific focus
areas, and growing our evolving and emerging scientific areas; (2) to enrich VA's cadre of world-class HSR
investigators, by supporting training and education across the career spectrum; (3) to grow and support
innovation, to maintain VA at the cutting edge of HSR and adapt to meet VA's ever-changing needs.
 CHOIR's three main Scientific Focus Areas have developed from collaborations with key VA partners.
Enhancing Recovery-Oriented Care for Vulnerable Populations [Major Partners: Office of Mental
Health and Suicide Prevention, Center for Homelessness Among Veterans] seeks to understand and
implement models of care to develop Veterans' independence, particularly in those with behavioral
vulnerabilities such as mental health challenges, homelessness and involvement with the justice system.
Medication Management & Outcomes [Major Partner: Pharmacy Benefits Management] addresses best
practices for pharmaceutical use, including studies of the quality, safety, and value of prescribing and
studies to engage Veterans in medication decision-making and improve adherence. Healthcare
Communications [Major Partners: Office of Connected Care, Office of Patient-Centered Care & Cultural
Transformation] conducts research on communicating adverse events to patients, on communicating with
patients using connected care technologies, and on patient-centered communication and care
coordination. In addition to these, CHOIR's Evolving Scientific Areas, first germinated as new emerging
areas 5 years ago, are now mature: Long-Term Care is partnered with the VA Office of Geriatrics and
Extended Care and studies Community Living Centers, models of Geriatric primary care, and team-based
care for the elderly, and Patient Safety, partnered with the VA National Center for Patient Safety, improves
measurement of patient safety by facilitating standardization and integration across existing patient safety
measures, developing and testing new measures to improve on traditional approaches.
 CHOIR research has had major impacts on research and on VA systems of care. Just two out of many
examples are Dr. Elwy's work, which has changed how VA surgeons are taught to talk to their patients
about surgical adverse events; and Dr. Bokhour's development of metrics to assess the impact of the VA
Whole Health Initiative on patient reported outcomes.
 CHOIR's future success will be built upon a strong commitment to successful mentoring and career
development throughout the career trajectory from post-doctoral to senior investigator levels. Our
successful post-doctoral programs, our career development award (CDA) support program, and our post-
CDA transition mentoring are all integral to CHOIR's mission and are essential elements of the Center
moving forward. Important new Emerging Areas are the Veteran Engagement in Research initiative,
bringing Veterans into the research process as stakeholders, and the CHOIR Innovation Incubator, in
which we both study the process of diffusing innovation within VA and support innovative HSR&D projects."
11102858,"Abstract
The dynamic regulation of metabolic states plays an active role in cellular differentiation decisions, and this
occurs throughout mammalian development. The conservation of these processes in different species,
developmental settings, and immune cell types suggests metabolism influences common mechanistic events
needed for differentiation decisions in diverse cellular backgrounds. However, the interpretation of these
conserved mechanisms must have a component of cell-type specificity to properly regulate the genome to
promote appropriate differentiation in individual cellular settings. Therefore, it is important to define the
conserved and cell-type specific mechanistic principles to understand how dietary and metabolic interventions
influence immune cell differentiation in the context of healthy and disease states. In the previous funding cycle
of this grant, we identified a role for alpha-ketoglutarate (aKG) in regulating the IL-2-sensitive gene program in
T cells. Mechanistically, aKG-sensitive events enhanced the association of CTCF with a subset of sites in
CD4+ T cells, and together with studies in cancer cells, the data indicated this overall activity is conserved in
diverse cell-types. The data also suggested these events are interpreted in a cell-type specific manner,
potentially based on the enhancer landscape of the cell. In this grant, we will extend these findings to address
how aKG-sensitive CTCF sites are selected, and whether there are any cell-type dependent mechanisms
selecting these sites. We will also define whether downstream mechanisms, such as enhancer activity, have
sensitivity to metabolic states. In this context, we will address whether the enhancer landscape is regulated by
short chain fatty acids such as butyrate and acetate. We will also define which aspects of metabolite-sensitive
mechanisms are conserved between species, and how variation between the mouse and human genome
influences the interpretation of conserved and cell-type specific events. Information gained in these studies will
be critical for predicting the role for metabolic and dietary interventions in the treatment of immunological
diseases and in promoting effective immune responses to infectious diseases."
11109626,"CADRE seeks renewed COIN funding to continue to address an HSR&D research emphasis in health care
access and equity while focusing on Secretary Shulkin’s priorities to provide greater choice for Veterans, focus
resources more efficiently, and improve timeliness of services. One-third of all enrolled Veterans are
considered rural. Rural Veterans face unique barriers to care related to shortages of both VHA and community
providers in rural areas, long distances to existing providers, poor availability of broadband internet to support
digital interventions and high rates of poverty. VISN 23 has the highest proportion of rural Veterans, therefore,
CADRE investigators seek to understand access barriers from the rural Veteran’s perspective and develop
interventions that enhance existing VHA and community resources in rural settings. In addition, CADRE aims
to build upon our existing expertise, established operational partnerships and long-term research priorities
through prioritizing five overarching Center goals that align with our focused areas of research and emerging
priorities:
GOAL 1: Improve access to high quality care for rural Veterans through innovative applications of telehealth in
specialty care, community care, and dual use. (Focused Area #1)
GOAL 2: Develop and evaluate interventions targeting the multidrug-resistant organism (MDRO) crisis.
(Focused Area #2)
GOAL 3: Expand our efforts in developing innovative health services research in three emerging areas:
(1) women’s health, (2) epidemic opioid use and substance use disorders, and (3) cardiovascular outcomes.
GOAL 4: Continue the Center’s success in supporting mentored career-development.
GOAL 5: Promote Veteran engagement with recognition that Veterans are experts on Veteran experience.
The proposed focused areas, additional emerging areas and related goals build upon CADRE investigators’
strengths and leverage established partnerships with the Office of Rural Health, Office of Connected Care,
Office of Specialty Care, MDRO Prevention Office, VISN 23, Pharmacy Benefits Management Services, Iowa
City VA Health Care System, the University of Iowa and the Centers for Disease Control & Prevention (CDC).
CADRE investigators have had significant recent accomplishments including: (1) designing and evaluating 2 of
the 5 Office of Rural Health’s Promising Practices; (2) leading a field-based meeting with 37 experts to
establish the national research priorities for MDRO in VA; (3) serving as Senior Reproductive Endocrinologist
and Fertility expert to Women’s Health Service, (4) the making key recommendations to VA leadership
regarding community care, dual use, MDROs, telehealth, and women’s health; and (5) publishing articles that
move their respective fields forward.
CADRE will continue to be led by two accomplished scientists, Eli Perencevich and Heather Reisinger, who’s
leadership in MDRO prevention and rural access provide experience and the necessary connections with VA
operations to continue our success in partner-oriented health services research in the Focused Areas."
11109697,"The mission of the VA HSR&D Center for the Study of Healthcare Innovation, Implementation & Policy
(CSHIIP) is to develop and test innovations that markedly improve the effectiveness and value of VA health
care, from system, provider, and Veteran perspectives, while advancing scientific methods for accelerating
adoption, implementation, spread, and scale-up of evidence-based practice. Our vision is to promote delivery
of proactive, personalized, and patient-driven care that is evidence-based and continuously improving. We will
leverage our 25-year focus on provider behavior and implementation science to achieve these priority goals:
Goal #1: To improve primary care delivery, with an emphasis on access, team function, and care coordination
in the context of VA’s medical home model (PACT) and medical neighborhood within and outside VA;
Goal #2: To increase implementation, accessibility, and impacts of gender-sensitive comprehensive care for
women Veterans through innovative care models and multilevel stakeholder engagement;
Goal #3: To improve care quality, patient experience, and outcomes among high-risk, high-need Veterans,
focused on subpopulations with serious mental illness, homelessness, substance use, as well as older adults,
and acute care patients;
Goal #4: To develop, test, and implement novel care models in emerging areas, including complementary and
integrative health/whole health, specialty care, and emergency management/disaster preparedness;
Goal #5: To recruit, train, mentor and retain researchers in our recognized areas of expertise, including health
systems interventions, implementation science, and partnered research; and
Goal #6: To accelerate our research impacts through strategic partnerships, Veteran and employee
engagement, implementation and dissemination, and internal evaluation and communication.
Leadership: CSHIIP is directed by Elizabeth M. Yano, PhD, MSPH, with overall responsibility for the Center’s
strategic plan, scientific oversight and successful engagement of the Center’s Executive Steering Committee
(ESC), academic affiliates, and principal VA partners. She is supported by Center Associate Director David
Ganz, MD, PhD, and Chief Officers for Administration (Gooding, Caraveo), Training (Saliba), and scientific
development in areas of Innovation and Dissemination (Taylor) and Implementation and Policy (Hamilton), as
well as a Leadership Committee of senior HSR&D investigators. Comprised of our principal partners, affiliates,
and experts in research, policy, and implementation, our ESC provides critical guidance on a regular basis.
Primary Partners and Major Collaborations: Our VA principal partners are the Offices of Primary Care
(Denietolis), Women’s Health Services (Hayes), and Organizational Excellence (Francis), VISN 22 (Revote),
and VA Greater Los Angeles. Affiliates include UCLA Schools of Medicine, Public Health and Nursing, and
RAND Health. Our investigators actively collaborate with PIs at all of the other COINs and half of the
CREATEs, being involved with 80+ VA medical centers in our multisite research and evaluation activities.
Research Areas: Goals 1-3 represent our focused areas and Goal 4 represents our emerging areas. We also
propose new research to improve employee experience, especially related to workplace safety issues (e.g.,
harassment of providers) that can profoundly affect employee engagement, resiliency, and retention.
Selected Accomplishments of Center Investigators: From FY15-17, we have leveraged Center core funding an
average of 19-fold across 125 research and operations projects. Core PIs have published 40% more papers
(426) than our previous 3-year total, contributed substantial VA service to research, operations, and policy, and
been widely recognized outside VA (e.g., National Academy of Medicine, NIH, AHRQ, PCORI, FDA, Centers
for Medicare and Medicaid Services, the National Quality Forum, and more). Center impacts range from
methodological advances and new care models to implementation/spread of new tools and policy changes."
11106044,"The mission of the VA HSR&D Center for the Study of Healthcare Innovation, Implementation & Policy
(CSHIIP) is to develop and test innovations that markedly improve the effectiveness and value of VA health
care, from system, provider, and Veteran perspectives, while advancing scientific methods for accelerating
adoption, implementation, spread, and scale-up of evidence-based practice. Our vision is to promote delivery
of proactive, personalized, and patient-driven care that is evidence-based and continuously improving. We will
leverage our 25-year focus on provider behavior and implementation science to achieve these priority goals:
Goal #1: To improve primary care delivery, with an emphasis on access, team function, and care coordination
in the context of VA’s medical home model (PACT) and medical neighborhood within and outside VA;
Goal #2: To increase implementation, accessibility, and impacts of gender-sensitive comprehensive care for
women Veterans through innovative care models and multilevel stakeholder engagement;
Goal #3: To improve care quality, patient experience, and outcomes among high-risk, high-need Veterans,
focused on subpopulations with serious mental illness, homelessness, substance use, as well as older adults,
and acute care patients;
Goal #4: To develop, test, and implement novel care models in emerging areas, including complementary and
integrative health/whole health, specialty care, and emergency management/disaster preparedness;
Goal #5: To recruit, train, mentor and retain researchers in our recognized areas of expertise, including health
systems interventions, implementation science, and partnered research; and
Goal #6: To accelerate our research impacts through strategic partnerships, Veteran and employee
engagement, implementation and dissemination, and internal evaluation and communication.
Leadership: CSHIIP is directed by Elizabeth M. Yano, PhD, MSPH, with overall responsibility for the Center’s
strategic plan, scientific oversight and successful engagement of the Center’s Executive Steering Committee
(ESC), academic affiliates, and principal VA partners. She is supported by Center Associate Director David
Ganz, MD, PhD, and Chief Officers for Administration (Gooding, Caraveo), Training (Saliba), and scientific
development in areas of Innovation and Dissemination (Taylor) and Implementation and Policy (Hamilton), as
well as a Leadership Committee of senior HSR&D investigators. Comprised of our principal partners, affiliates,
and experts in research, policy, and implementation, our ESC provides critical guidance on a regular basis.
Primary Partners and Major Collaborations: Our VA principal partners are the Offices of Primary Care
(Denietolis), Women’s Health Services (Hayes), and Organizational Excellence (Francis), VISN 22 (Revote),
and VA Greater Los Angeles. Affiliates include UCLA Schools of Medicine, Public Health and Nursing, and
RAND Health. Our investigators actively collaborate with PIs at all of the other COINs and half of the
CREATEs, being involved with 80+ VA medical centers in our multisite research and evaluation activities.
Research Areas: Goals 1-3 represent our focused areas and Goal 4 represents our emerging areas. We also
propose new research to improve employee experience, especially related to workplace safety issues (e.g.,
harassment of providers) that can profoundly affect employee engagement, resiliency, and retention.
Selected Accomplishments of Center Investigators: From FY15-17, we have leveraged Center core funding an
average of 19-fold across 125 research and operations projects. Core PIs have published 40% more papers
(426) than our previous 3-year total, contributed substantial VA service to research, operations, and policy, and
been widely recognized outside VA (e.g., National Academy of Medicine, NIH, AHRQ, PCORI, FDA, Centers
for Medicare and Medicaid Services, the National Quality Forum, and more). Center impacts range from
methodological advances and new care models to implementation/spread of new tools and policy changes."
11108189,"The melanocortin signaling pathway has emerged as a key signaling system regulating normal body-weight
homeostasis and energy balance. Activation of melanocortin-4 receptor (MC4R) by ?-MSH reduces fat stores
by decreasing food intake and increasing energy expenditure. Yet, the cellular mechanism(s) underlying
melanocortin actions remains poorly understood. Our preliminary data point to the importance of ROCK1 action
in MC4R-expressing neurons that is significant for the development of obesity in mice and humans. We found
that selective deletion of ROCK1 in MC4R-expressing or Sim1-expressing neurons significantly increases body
weight and adiposity. Interestingly, we found that ROCK1 activation in MC4R-containing neurons is required for
the anorexigenic action of melanocortin through suppressing AMPK. Evidence demonstrates that UBE2O is an
upstream mediator of AMPK that targets ?2AMPK for ubiquitination and degradation. Furthermore, we observed
that human ROCK1 variant (2824G<A, E942K) from a consanguineous population in Pakistan displays severe
obesity, and the mutant mice carrying the human ROCK1 mutation (E942K) are obese. We therefore hypothesize
that ROCK1 in MC4R-expressing neurons is necessary for the metabolic regulation of normal body-weight
homeostasis and energy balance and is linked with the UBE2O-AMPK signaling cascade for anorexigenic action
of melanocortin. Thus, an impaired ROCK1 signaling axis leads to energy imbalance, causing obesity. To this
end, we will (i) elucidate the functional importance of ROCK1 in MC4R-expressing neurons in the control of
energy balance; (ii) establish the mechanism(s) by which ROCK1 mediates the effect of melanocortin on feeding;
and (iii) explore the significance of the human ROCK1 mutation (E942K) in regulating energy balance. To
accomplish these goals, we will employ state-of-the-art biochemical, molecular, cellular, and metabolic
physiological techniques, including genetically engineered tissue-specific transgenic mouse models, mutant
mice carrying the human ROCK1-E942K mutation, Cre-inducible AAV, DREADD, and the rAAV-FlexON switch
system. These studies will provide a unique opportunity to establish a novel mechanism implicating ROCK1 as
a key determinant of hypothalamic energy balance. The data generated from these timely studies may offer
further insights into the pathogenesis of obesity-linked metabolic diseases and lead to new therapeutic targets
for the treatment of obesity."
11108391,"Project Summary/Abstract:
The dynamic regulation of chromatin is critical for proper gene expression, and dysregulation leads to diseases
including cancer and metabolic disorders. The basic subunit of chromatin is the nucleosome, which is formed by
a histone protein core around which DNA wraps. The unstructured histone termini, referred to as histone tails,
protrude from this core and are key players in chromatin regulation. Incorporation of histone post-translational
modifications (PTMs, chemical or protein modification of histone residues) and histone variants (histones with
distinct sequences that substitute for canonical histones) are two major mechanisms of chromatin regulation,
and they act in part through the histone tails. Despite great strides being made in understanding the chromatin
landscape, large gaps remain in our knowledge of chromatin structure, gene regulation, and the histone
language. The long-term goal of the laboratory is to define the chromatin landscape (the complex molecular
interactions within and between nucleosomes along with their genetic and epigenetic factors) that underlies gene
expression so that dysregulation that causes human disease can be corrected. The objective is to develop a
molecular-level understanding of the conformation and dynamics of the histone tails within the nucleosome along
with their bridging interactions (altogether, the histone tail landscape) and how these translate to the level of
chromatin structure and accessibility. This includes determining how histone tail landscapes are perturbed by
histone post-translational modifications and histone variants and how these landscapes are interconnected with
each other and those of other nucleosome components. In this five-year MIRA proposal, the focus will be on: 1)
determining how lysine acylations differentially regulate the histone tail landscape to contribute to metabolically-
linked differential gene regulation, and 2) the variant-specific role of the centromeric H3 variant in regulating
chromatin structure during mitosis and chromosome stability. A pairing of solution NMR spectroscopy with other
biophysical approaches and phase separation studies, as proposed here, is essential to decipher this highly
dynamic and heterogeneous system. Understanding the structural and dynamic effects of histone PTMs and
variants on regulatory control of gene expression and chromatin structure will lead to a significant enhancement
in our understanding of fundamental mechanisms of gene regulation and epigenetically-linked diseases."
