APPLICATION_ID,ABSTRACT_TEXT
10781927,"Project Summary
We are interested in the dynamic interplay between the intracellular distribution of mitochondria and cellular
function. Mitochondria are important not only for cellular energy production but also play critical roles in cell cycle
progression, differentiation, immune responses, lipid and calcium homeostasis, and apoptotic cell death. These
diverse roles are intimately connected to mitochondrial shape and cellular position. Thus, it is not surprising
aberrant mitochondrial architecture has been implicated in an ever-increasing number of diseases. It is well
appreciated that mitochondrial division, fusion, and motility all contribute to the overall distribution of mitochondria
within a cell. However, the critical contributions of actively tethering the organelle to specific cellular sites and
structures, including other organelles, are becoming increasingly evident. While tethering plays a critical role in
mitochondrial positioning, interorganelle contact, and, consequently, cellular function in cells from yeast to
neurons, the molecular mechanisms and regulation are poorly understood. In the aims of this grant, we will
address this deficit by using a mitochondria-ER-cortex tether in yeast as a model to understand the mechanism
and regulation of mitochondrial tethers and the multifunctional mitochondrial membrane contact sites they create.
The proposed work will address the exciting and unexpected impacts mitochondrial tethers have on cellular
organization and function. The goals are to uncover fundamental mechanisms used by mitochondrial tethers to
position mitochondria and form interorganelle contacts and elucidate the functional and physiological
consequences of these activities. In doing so, this work will provide insight into novel therapeutic strategies for
a range of human disease conditions in which the manipulation of the position and the contacts made by
mitochondria can be used to positively influence cellular health and homeostasis."
10776545,"There is a fundamental knowledge gap in achieving maternal glycemic control sufficient to reduce maternal
and neonatal morbidity and mortality in pregnant individuals with type 2 diabetes mellitus (T2DM). Nearly all
pregnant individuals with T2DM experience either maternal or newborn morbidity, with disparities seen in
socially disadvantaged groups. The key to reducing these adverse outcomes, especially for the newborn, is
achieving maternal glycemic control; and the first step towards this goal is effective glucose monitoring.
Current self-monitoring of blood glucose (SMBG) 4 times daily is burdensome and only provides snapshots of
glycemic status. Compared to SMBG, continuous glucose monitoring (CGM) was shown to improve maternal
glycemic control and reduce the risk of adverse neonatal outcomes in type 1 diabetes (T1DM) pregnancies, but
the benefits in T2DM pregnancies are unknown. An additional challenge is that what constitutes adequate
glycemic control in T2DM pregnancies is also unknown. While there are established glucose targets for SMBG
and CGM, the percentage of glucose values that should meet these targets is not clear. Last, social
determinants of health must also be addressed as they create barriers to T2DM management and contribute to
up to 60% of disparities in outcomes. The overarching goal is to improve short- and long-term maternal and
child outcomes and achieve health equity among pregnant individuals with T2DM. The research objective of
this proposal is to determine the effectiveness of real-time CGM at reducing maternal and neonatal morbidity,
define an outcome-based definition for glycemic control and identify social and structural barriers to improving
outcomes. The central hypothesis is that real-time CGM provides patients and providers the necessary tool
to prevent maternal hyperglycemia and improve neonatal outcomes in T2DM pregnancies. Additionally, we
hypothesize that unfavorable social determinants of health interfere with T2DM management and result in
disparate outcomes. These hypotheses will be tested by pursuing the following specific aims: 1) Determine
the effectiveness of real-time CGM at reducing neonatal morbidity and mortality in pregnant individuals with
T2DM, compared to SMBG, 2) Determine the effectiveness of real-time CGM at improving maternal glycemic
control and reducing maternal morbidity, compared to SMBG, and 3) Identify the biologic, personal, social and
ecological factors associated with morbidity and mortality of neonates born to pregnant individuals with T2DM.
Successful completion of the proposed study will determine if real-time CGM, compared to SMBG, improves
maternal and neonatal outcomes in pregnant individuals with T2DM and define what SMBG and CGM goals
constitute adequate glycemic control. Identification of the social determinants of health associated with
disparities in this historically disadvantaged population will lay the foundation for future intervention studies to
improve health equity. This project has the potential to revolutionize management of T2DM in pregnancy and
impact the lives of 100,000 pregnant individuals and their children in the U.S. each year."
10845565,"PROJECT SUMMARY/ABSTRACT
The clinical presentation of SARS-CoV-2 infection in humans can range from very mild or no symptoms to severe
respiratory failure. Although hyperactivation of various cellular components of the immune system have been
observed in patients with severe COVID-19 illness, the host genetic factors that determine susceptibility to
severe COVID-19 illness are not well understood. GWAS studies have reported several genetic loci that are
significantly associated with severe COVID-19 and defined several target genes based on their proximity to the
risk loci, although this approach does not accurately prioritize causal genes. We conducted one of the first
transcriptome-wide association study (TWAS) in primary immune cells to define genes that are associated with
COVID-19 severity. In this R21 proposal, we will focus on defining functional COVID-19 risk variants linked to
top two candidate genes (OAS1 and IL10RB) from our genetic analyses.
In Aim 1, we will determine the functional COVID-19 risk eQTLs associated with OAS1 expression in non-
classical monocytes (NCM). Our TWAS study showed significant association of COVID-19 severity with reduced
expression of interferon-inducible gene (OAS1) specifically in NCM. OAS1 encodes for oligoadenylate synthase
family of proteins that degrade viral RNA and activate anti-viral responses, thus variants altering its expression
levels, especially in NCM, a cell type which has been implicated in COVID-19 pathogenesis, are likely to have
an important role in host immune responses. Here, we will undertake experimental studies to define the functional
variant(s) in the dense OAS1 Neanderthal haploblock harboring >100 SNPs. Briefly, we will perform (i) CRISPRi
assays to determine functional enhancers that overlap COVID-19 risk SNPs, (ii) luciferase reporter assays to
determine the function variants in such enhancers, (iii) ChIP to determine allele-specific binding of the
transcription factor RXRα the binding of which is predicted to be disrupted by COVID-19-risk variants, and (iv)
HDR-mediated editing of prioritized COVID-19-risk eQTLs to definitively establish functionality.
In Aim 2, we will determine the function COVID-19 risk eQTLs associated with IL10RB expression in NK cells
and T cells. Our TWAS showed that increased expression of IL10RB in NK cells was significantly associated
with COVID-19 severity. IL10RB encodes for IL-10 receptor beta, and given the immunomodulatory role of IL-
10, it is likely that the higher expression on the IL10RB in NK cells and T cells may enhance their responsiveness
to IL-10. Here, we will perform experimental studies as described in Aim 1 to define the functional COVID-19-
risk variants that are predicted to perturb the binding of the transcription factors TCF12 and GATA-3 and their
role in the modulation of IL10RB expression in NK cells in T cells.
Overall, functional studies in this R21 program will provide important mechanistic insights into the genetic basis
of COVID-19 severity."
10929556,"National Institute on Aging (NIA) REDI
Skill for ENtrepreneurs for Elder Solutions (SENES) fellowship program
 Project Summary/Abstract
The University City Science Center (UCSC) will launch a 12-month immersive fellowship, “Skill
for ENtrepreneurs for Elder Solutions fellowship program (SENES).” SENES is Latin for
“elderly,” and the program will provide specific and meaningful support for PhD, Medical Doctor
(MD), or graduate-level students or recent graduates from an entrepreneurial education
perspective. SENES raises participants’ awareness and potential application areas of solutions
the founders may be developing related to the cognitive and functional impact of aging and/or
Alzheimer's Disease and Alzheimer's Disease Related Dementias (AD/ADRD).
SENES is a year-long educational experience that will provide a five-founder cohort (annually;
25 over five years) with six months of hands-on learning punctuated with an “elder solutions”
capstone project in month six. The second six months of the fellowship will be an active and
supported technology translation in one of tracks, all supported by medical faculty and aging-
focused advisors as well as the experienced commercialization team at UCSC.
Track 1: Entrepreneurial – Fellows build off their capstone project to begin hitting milestones in
developing their venture, raising venture capital, applying for SBIR.
Track 2: Non-Entrepreneurial – Fellows explore a non-venture research project related to
translation of research and development (R&D) or academic applications of lessons learned.
SENES has a focus on providing exposure and opportunity to convert the theoretical
understanding of entrepreneurial concepts (explicit knowledge) into applied and understood
entrepreneurship focused activities (tacit knowledge). We will expose founders to the aging
market for their solutions in a practical and material way. It is hypothesized that students
participating in the program will be better positioned for success in their commercialization
efforts, resulting in more successful technology-based startups from NIH-funded and supported
researchers. SENES will also leverage government investment by increasing the likelihood of
success of private capital conduct evaluation of fellows over a five-year period to measure
career trajectory and increases in entrepreneurial literacy and entrepreneurial success.
The overall opportunity for the SENES fellowship is to redefine the thinking about traditional
innovation and entrepreneurial training to create better outcomes for academic-based founders.
If successful, this model could become another tool in federal innovation and support
programming for scientific founders in the future."
10756496,"Project summary
The goal of this application is to address critical gaps in our understanding of the central DNA repair pathway in
humans by using new single molecule methods. In replicating mammalian cells chromosomal breaks are
repaired via two main pathways: the non-homologous end-joining (NHEJ) pathway, which is active throughout
the cell cycle, and homologous recombination (HR) that is mainly active during replication. Mutations in HR
proteins are associated with genome instability and predisposition to cancer, whereas mutations in NHEJ
proteins result in genome instability, severe combined immunodeficiency (SCID), and IR sensitivity, the latter
relevant to patient hypersensitivity to therapeutic IR. Consequently, NHEJ and HR factors are recognized as
promising targets for inhibition to improve the efficacy of radiation and chemotherapy. Additionally, the interplay
between these pathways has implication for the development of resistance to therapy in the treatment of cancer.
 Although the mechanisms that control NHEJ and HR also have key roles in normal human development, our
current state of knowledge regarding the organization and crosstalk between these pathways and their
correlations with the DNA damage response (DDR) is minimal. We especially know very little about the physical
nature of the repair complexes and how they are assembled/disassembled and regulated at DNA break sites;
this is because common biochemical, structural and cell biology approaches are limited in their capacities to
provide this information.
 In this study we will use an array of innovative single-molecule techniques and assays to address this
knowledge gap and to define the molecular mechanisms of DSB repair via NHEJ and at single-ended breaks in
replicating cells. We use single-molecule biochemical methods to determine the role of NHEJ filament proteins,
and reexamine basic mechanisms that link DDR and NHEJ repair. We will use single-molecule localization
microscopy and live cell imaging to map the organization of HR/NHEJ repair intermediates in-vivo and determine
their positional dependence, and study their regulation and the role of DDR factors in pathway choice. We will
define the nanoscale architecture of DSB complexes in cells and determine their association with cellular DNA
damage response (DDR) factors and characterize how these are modulated in different types of DSBs.
Combined, the proposed study will address critical unanswered questions with have enormous potential for
advancing the field of DNA damage research."
10756497,"The heme protein NADPH oxidase 5 (NOX5) is a transmembrane signaling enzyme which produces
superoxide in response to elevated intracellular calcium levels and is emerging as an exciting player in
immunity and the cardiovascular system. NOX5 is crucial for proper vascular contraction and appears to be
a nexus between cellular redox and calcium signaling, As the most recently discovered member of the
NOX family of enzymes, details of NOX5 regulation and its role in the cell remain poorly resolved. It has,
however, been implicated in numerous human diseases including cancers, diabetes and cardiovascular
disorders. Elucidating details of NOX5 regulation and its role in cardiovascular health and disease is crucial
to our understanding of normal cellular functions and how these become disrupted in disease. Based on
preliminary data from the K99 phase, the R00 phase will focus on investigating the role of NOX5 in
cardiomyocyte function and its contribution to the initiation and progression of atrial fibrillation (AF) (Aim 1)
and to probe the significance of novel protein:protein interactions identified in the K99 phase which link
NOX5 and the actin cytoskeleton, mitochondria, RNA regulation and stress response systems (Aim 2). Aim
1 will focus on understanding how NOX5 knockdown and overexpression affect gene and protein
expression, calcium flux, and cellular metabolism in induced pluripotent stem cell (iPSC) derived
cardiomyocytes, and then using patient tissue from hearts in AF or sinus rhythm to test hypothesizes
generated from the iPSC derived cardiomyocyte system. Aim 2 will use a model cell system (HEK293 cells
and HEK293 cells overexpressing NOX5) as well as iPSC derived cardiomyocytes to probe the interactome
of NOX5 in response to stimuli and to understand how these interactions affect NOX5 activity and
localization, the actin cytoskeleton, calcium flux, cellular metabolism, gene expression and the stress
response system. This project will uncover crucial details about the role of NOX5 in the heart and in the
broader context of cellular homeostasis. It will also lay important groundwork for identifying molecular
factors responsible for the switch between physiological and pathological responses and identify
interactions and interaction networks ideal for further study using purified components for use in
reconstitution assays, structural biology projects, mechanistic studies using biochemical approaches and
drug discovery projects."
10756465,"Strassmann, BI
PROJECT SUMMARY
Non-communicable diseases (NCDs) are the leading causes of ill health on a global scale and are responsible
for seven out of ten deaths. Epigenetic mechanisms play a major role in the developmental origins of NCDs
and can transfer information about maternal nutrition to offspring. Genomic imprinting is a mechanism of
epigenetic regulation that leads to monoallelic expression of genes based on parent of origin, without regard to
DNA sequence. Currently, a major obstacle in the genomic imprinting field is the total lack of longitudinal data
on human phenotypes. Such data are needed for understanding why there is so much variability in imprinting
between individuals and the functional significance of this variability. This study will test the innovative
hypothesis that natural variation in imprinting transmits maternal growth and life history phenotypes to
offspring. The researchers collected longitudinal phenotypic data on two generations of mothers and offspring
in Mali, West Africa (1998 to 2020). The maternal phenotypes of interest are relevant to NCDs and include
body mass index, height, stunting, height-for-age z-score (HAZ) trajectories in childhood, age at puberty and
menarche, as well as pre-pregnancy BMI and fat stores (buttocks circumference). The offspring phenotypes
include birth parameters, growth trajectories for BMI, height, and HAZ to age 5 years, age at weaning, and age
at attainment of developmental milestones for locomotion (sitting without support, standing alone, and walking
alone). When the offspring were born, the researchers collected 470 placentas, of which 385 passed quality
controls. This study has three specific aims. Aim 1: Test the effects of longitudinally measured maternal
nutrition, growth, and life history phenotypes on imprinting in 259 genes in placentas delivered at term. This
aim will require the generation of a high-resolution dataset on allele specific expression (ASE) in 385 placentas
using a high throughput sequencing technique called “targeted RNAseq.” The targeting region includes the
exons of all genes that are known to be imprinted in humans or that are closely associated with differentially
methylated regions (DMRs). Aim 2: Test the effects of longitudinally measured maternal nutrition, growth, and
life history phenotypes on methylation and hydroxymethylation of both ubiquitous and placenta specific DMRs.
Using targeted DNA-methyl sequencing, the researchers will determine the variability in methylation on 1,695
DMRs in 385 placentas. Aim 3: Test the effects of epigenetic read-outs (ASE and DNA methylation) on
offspring phenotypes. The results of this study will be significant for understanding why there is so much inter-
individual variation in imprinting and DNA methylation. This variability, which presently is of unknown
significance, has the potential to be at the crux of diseases that are rooted in deficits and surfeits of maternal
nutrition. In sum, this study will provide new insight into the developmental origins of health and disease."
10756467,"Melanoma Brain Metastasis (MBM) carries a dismal prognosis with a median overall survival of only 4-6 months.
If patients develop leptomeningeal disease, the overall survival is even lower. The incidence of MBM has been
reported to be up to 43% in clinical settings and up to 75% in the autopsy series. Although notions that Circulating
Tumor Cells (CTCs) act as “seeds” of intractable metastasis are established, there is no knowledge characterizing
MBM-colonizing CTCs. Single-cell CTC transcriptional profiling has also demonstrated that CTCs isolated from
patients are very distinct from cell lines that are widely used for drug discovery. This is even more compelling
considering that significant discrepancies of biomarkers among CTCs and corresponding primary and metastatic
tumors have been observed. Moreover, while the presence of CTCs in the cerebrospinal fluid (CSF) remains the
gold standard, the sensitivity of cytology is only 50-56% at time of the first CSF analysis. Therefore, the
development of effective therapy approaches - CTC-based tests - could have a tremendous clinical impact to treat
MBM. We hypothesize that the neurotrophin receptor p75NTR and Heparanase (HPSE), two markers implicated
in MBM models, are novel CTC biomarkers to predict clinical MBM and potential therapeutic targets to prevent
MBM. The objective of this application is to demonstrate that the p75NTR/HPSE axis is diagnostic in clinical
MBM; and that p75NTR and HPSE are novel therapeutic CTC targets to combat MBM. In aim 1, we will: a) isolate
and characterize p75NTR/HPSE CTC subsets from blood and CSF (multiparametric flow cytometry and
DEPArrayTM technologies among others), and compare the expression of p75NTR/HPSE combinations in CTCs
of melanoma patients diagnosed either with or without MBM; b) directly link patient-isolated CTC subsets,
possessing p75NTR/HPSE expression and combinations, to clinical MBM. In aim 2, we will assess effects of
regulating functions of p75NTR/HPSE CTC subsets on MBM development by using small-molecule p75NTR and
new HPSE inhibitors along with CTC xenografts; and complement these effects with regulatory p75NTR/HPSE
gene expression (pINDUCER lentiviral toolkit). In aim 3, we will: a) determine roles of CTC-expressed Merlin as
an important integrator of p75NTR/HPSE pathways altering CTC proliferation vs. growth arrest; b) delineate
HPSE-induced, syndecan-mediated modulation of Merlin/Hippo signaling to affect CTC properties driving MBM.
Uncovering MBM CTC phenotypes offers the opportunity to modify treatment by extending studies directly to
human melanoma. This project lead by an inter-disciplinary and well-integrated team will study and validate new
and specific CTC biomarkers responsible for CTC-induced MBM. It has high therapeutic impact and is paradigm-
shifting. We are uniquely positioned to perform this study not only for having access to an extensive cohort of
blood/CSF samples from melanoma patients but also for the extensive expertise interrogating the entire CTC
spectrum by combining multiple and complementary CTC technologies unlike other groups in the country."
10777035,"Top-down regulation of cortical processing is critical for learning, attention, figure-ground separation,
multisensory integration, contextual-modulation and many other processes associated with cognition. However,
the biological mechanisms supporting top-down computation remain elusive. A popular and compelling
hypothesis is that top-down computation is implemented via the engagement of apical tuft dendrites in layer 1.
This hypothesis is indirectly supported by convergent anatomical and functional evidence, including observations
in patients with disorders associated with disrupted top-down processing, but more direct evidence linking
dendritic integration to top-down mechanisms is limited. To address this gap, we developed a novel imaging
approach that allows simultaneous recording of somas and dendrites in large populations of neurons during
learning, without signal contamination. We will combine this approach with two complementary behavioral tasks:
a highly controlled Brain-Computer Interface (BCI) paradigm and a comparatively naturalistic virtual navigation
task. Through the set of proposed experiments, we aim to test the overarching hypothesis that top-down
computation is implemented via the engagement of apical tuft dendrites in layer 1, and that these signals are
responsible for guiding learning in networks of neurons. We will do this by: (1) Establishing the relationship
between single-neuron dendritic integration and circuit dynamics and studying the principles governing the
changes in this relationship over the course of learning; (2) Interrogating the relationship between dendritic
activity and behavioral variables, how this relationship is modified over the course of learning, and how dendrites
instruct changes in their corresponding somas; and (3) Testing the hypothesis that dendrites receive vectorized
error signals consistent with an efficient solution to the credit assignment problem. Results from these
experiments will catalyze a new ways of thinking about cortical computation and learning principles in biological
systems, propelling the field into new directions with impactful scientific and translational potential."
10782974,"The estimated heritability of kidney disease is around 50%. Common variants, that are almost always
non-coding, account for much of the predisposition to prevalent, later-onset kidney diseases such as diabetic
and hypertensive kidney disease (DKD, HKD). Genome wide association studies (GWAS) have provided a
comprehensive inventory of these variants, each variant with modest impact on disease risk, but in aggregate
they can explain most of disease heritability. Despite the remarkable success of GWAS, it has not translated
into improved disease diagnostics and therapeutics as we fail to understand how non-coding variants
cause kidney disease.
 The generally agreed model is that disease causing variants are on gene regulatory (open
chromatin) region, alter transcription factor binding strength and quantitatively change the expression
of a target gene in a cell type specific manner. Causal variant identification is impeded as DNA sequences
that are close to each other are inherited together making it difficult to pick from the many linked variants. Due
to secondary chromatin structure the nearest coding gene is not always the causal gene. The genotype effect
may be cell-type specific explaining organ specific disease development.
 During the last award cycle, we catalogued genotype-driven gene-expression variation (eQTL;
expression quantitative trait loci) in the glomerular and tubule compartments of human kidneys. Integration of
the kidney GWAS and eQTL catalogues has been successful in identifying putative disease-causing genes
and in a follow-up mouse gene knock-out study we showed that Dab2 is such new disease-causing gene.
Kidney single cell gene expression analysis pointed to enrichment of disease associated genes in proximal
tubules."
