APPLICATION_ID,ABSTRACT_TEXT
10744262,"We discovered that Nε-lysine acetylation occurs in the lumen of the endoplasmic reticulum (ER) in 2007.
From that initial finding, we went on to discover the entire ER acetylation machinery (one membrane
transporter, AT-1/SLC33A1, and two acetyltranferases, ATase1 and ATase2) and uncover a novel piece of
ER biology. Specifically, we discovered that the ER acetylation machinery regulates proteostasis within the ER
and secretory pathway by maintaining the balance between quality control/engagement of the secretory
pathway and reticulophagy. By using a combination of biochemistry and high-definition mass spectrometry, we
discovered that SLC25A1 and SLC13A5 act as important “metabolic partners” of AT-1.
 Homozygous mutations in AT-1/SLC33A1, SLC25A1 or SLC13A5 are associated with developmental delay
of the brain and early forms of encephalopathy while heterozygous mutations are associated with similar forms
of hereditary sensory and autonomic neuropathies (HSANs), including specific forms of spastic paraplegias.
Important, these mutations either introduce a premature STOP codon or cause loss-of-function of the
transporters. Furthermore, gene duplication events of AT-1/SLC33A1, SLC25A1 or SLC13A5 are associated
with autism spectrum disorder (ASD), intellectual disability, and progeria-like dysmorphism. To expand our
studies, we generated neuron-specific (AT-1 nTg, SLC25A1 nTg, and SLC13A5 nTg) and systemic (AT-1 sTg,
SLC25A1 sTg, and SLC13A5 sTg) overexpressing mice. These animals display important phenotypic
similarities, supporting the conclusion that we have identified a unified metabolic pathway that is at the basis of
closely related neurodegenerative and neurodevelopmental diseases across lifespan. To complement the
above studies and dissect the specific role of the two ATases, down-stream of AT-1, we have also generated
Atase1-/- and Atase2-/- mice. Their phenotype supports the idea that these two ER-based acetyltransferases
have evolved to play partially divergent roles. The GENERAL HYPOTHESIS of this research is that SLC25A1,
SLC13A5, and AT-1 act in concert to regulate engagement of the secretory pathway and induction of
reticulophagy. Specific Aim 1 will test the hypothesis that the ER acetylation machinery is the downstream
target of a dysfunctional cytosol-to-ER flux of acetyl-CoA caused by the duplication of AT-1, SLC25A1 or
SLC13A5. Specific Aim 2 will use our newly generated Atase1-/- and Atase2-/- mice to test the hypothesis that
ATase1 and ATase2 have partially different biological functions. Specific Aim 3 will test the hypothesis that
specific structural features of newly identified AT-1 downstream targets allow fine tuning of reticulophagy. In
conclusion, this proposal is the result of novel discoveries made in our laboratory; it will help us dissect the
molecular mechanisms of severe neurodegenerative and neurodevelopmental diseases across lifespan and it
will allow us dissect essential molecular and biochemical functions of the ER that will impact other areas of
biomedical research."
10759389,"With more than 13% of adolescents diagnosed with depressive disorders each year, prevention of depressive
disorders has become a key priority for the NIMH. Unfortunately, we have no widely available interventions to
reduce morbidity and mortality (e.g. public health impact). To address this need, we developed a multi-health
system “collaboratory” to develop and evaluate the primary care based-technology “behavioral vaccine,”
Competent Adulthood Transition with Cognitive-Behavioral Humanistic and Interpersonal Therapy (CATCH-IT)
(14 adolescent, 4 parent modules). Using this health-system collaboratory model, CATCH-IT demonstrated
evidence of efficacy in prevention of depressive episodes in phase-three clinical trials in the United States and
China. However, like many “package” interventions, CATCH-IT became larger and more complex across efficacy
trials. Thus, adolescents and parents were less willing to complete all 18 modules, suggesting adolescent dose
“tolerability” issues (e.g. satisfaction, acceptability and resource use, “time as cost”). Similarly, primary care
practices have “scalability” challenges (acceptability, feasibility, resource use, cost), resulting in declining
REACH (percent of at-risk youth who complete intervention). To prepare for implementation studies and
dissemination, we need to address adolescent tolerability and practice/health system scalability, while preserving
efficacy. Multiphase Optimization Strategy (MOST) uses a systematic analytic approach and a factorial
randomized clinical trial design to address efficacy, tolerability, and scalability, simultaneously. We will use a
MOST approach to optimize CATCH-IT for the prevention of depression (indicated prevention, i.e., elevated
symptoms of depression) in practices and health systems representative of US geography and population. The
theoretically grounded components of CATCH-IT selected for study and optimization are: behavioral activation,
cognitive therapy, interpersonal psychotherapy, and parent program. We will use a 4-factor (2x2x2x2) fully
crossed factorial design with N=16 cells (20 per cell, 15% dropout) to evaluate the contribution of each
component. We propose to randomize N=378 (N=189) from each health system site. The at-risk youth will be
high school students 13 through 18 years old, not currently experiencing a mood disorder, but with subsyndromal
symptoms of depression (moderate to high risk). Using the efficient factorial design, we can assess the
contribution to prevention efficacy of each component. Thus, the MOST study design will enable us to eliminate
non-contributing components while preserving efficacy and to optimize CATCH-IT by strengthening tolerability
and scalability by reducing “resource use.” By reducing resource use, we anticipate satisfaction and acceptability
will also increase, preparing the way for an implementation trial and eventual US Preventive Services Task Force
endorsement to support dissemination. Thus, our primary question is whether one component, or perhaps
two, can demonstrate an equivalent effect to combinations of other components in terms of efficacy, whilst also
demonstrating superior adolescent/family tolerability scalability over a 12-month follow-up."
10686314,"Among US adolescents, suicide is the second leading cause of death1. Suicide risk is not uniform across youth,
and those involved in the juvenile justice (JJ) system are at even greater risk for suicidal behavior (SB) given
their increased prevalence of mood and substance use disorders, trauma exposure, and access to firearms.
While SB screening and service provision for youth in secure JJ settings occurs more systematically, such
practices are rarer for youth who are supervised in their community (i.e., probation settings). The proposed study
will examine strategies to bolster the successful scale-up of e-Connect, one of the few evidence-based suicide
behavior identification and cross-system linkage programs for youth on under community supervision. This
proposal is from two PIs with complimentary expertise in the justice system, implementation science, clinical
decision support systems, and use of large administrative data sets, and is supported by a strong multi-
disciplinary team to achieve study aims. Guided by the Gateway Provider Model (GPM) and the Exploration,
Preparation, Implementation Sustainment (EPIS) implementation framework, we now propose to extend ourwork
of e-Connect, to develop and test a “purveyor model” of implementation scale-up (i.e., e-Connect-scaleup). In e-
Connect-scaleup, researchteamleadershipwill serveas External Facilitatorsto support Local Facilitators to ensure
the successful transfer of knowledge, skill and expertise in delivering e-Connect in a new JJ system and
geographic context, utilizing implementation strategies to support the more widespread, sustained and rigorous
adoption of e-Connect. Working in 9 Indiana counties, randomly assigned to one of three waves in a stepped-
wedge, implementation-effectivenesshybrid type-2 design
,the specificaims are to
examine the clinical and cost-
effectiveness of e-Connect-scaleup on (i) identification of youth service need (SB and BH correlates) in juvenile
probationers; (ii) cross-system (probation-BH agency) referral; and (iii) youth BH service use (initial BH contact;
primary outcome) by comparing the performance of e-Connect to (a) standard probation officer practice
(baseline) and (b) to rates achieved in the prior efficacy trial of e-Connect (Aim 1). We will examine potential
mediating or moderating effects of EPIS/GPM inner and outer context factors. We will also determine whether
e-Connect-scaleup can reduce race or gender health disparities in SB/BH service need identification, cross-
system referral and youth SB/BH service use (e.g. as compared to standard probation practice (baseline), which
would replicate the disparity-reducing performance of e-Connect in NYS (Aim 2). Finally, we will examine the
implementation of e-Connect-scaleup in terms of fidelity and acceptability and compare advancement through
the stages of implementation through to sustainment across the 9 counties in order to demonstrate the feasibility
of scaling-up e-Connect in probation settings beyond NYS (Aim 3). We will elucidate the inner- and outer-level
EPIS- and GPM- derived factors that promote or hinder delivery of implementation strategies and practice
change to inform scale up across a variety of contexts."
10922841,"OVERALL - ABSTRACT
Pancreatic ductal adenocarcinoma (PDAC) is the 3rd most common cause of cancer-related mortality in the
United States, with the overhwhelming majority of patients presenting advanced stage disease. Invasive
neoplasia in the pancreas represents the culmination of a multistep progression that begins with non-invasive
precursor lesions, which remain an untapped “window of opportunity” for early detection and cancer interception.
Two major histological subtypes of precursor lesions are recognized - the more common non-cystic pathway,
represented by pancreatic intarepithelial neoplasia or PanIN lesions, estimated to precede ~90% of PDAC, and
the cystic pathway, most commonly represented by intraductal papillary mucinous neoplasms or IPMNs,
accounting for the remaining 10%. While members of this team have played a seminal role in characterizing the
histology and genetics of PanINs and IPMNs, much remains to be elucidated in terms of the molecular
dependencies that sustain early pancreatic neoplasia, and how signaling cues from these early lesions
reprogram the “precursor microenvironment” (PME), including “precursor-associated fibroblasts” (PAFs). The
goal of our Tri-state Pancreatic Adenocarcinoma TBEL (Tri-PACT) Center - incorporating UT MD Anderson
Cancer Center (UTMDACC), University of Michigan (UMich) and Johns Hopkins University (JHU) - is to create
a collaborative and integrated U54 center to conduct basic and translational studies in early pancreatic neoplasia.
The Tri-PACT Center will be led by Dr. Anirban Maitra (UTMDACC) and Co-PI Dr. Marina Pasca di Magliano
(UMich). The title of our Tri-PACT Center proposal is “Tumor Microenvironment Crosstalk Drives Early Lesions
in Pancreatic Cancer”, and we are proposing three projects (two basic, one translational), each of which will be
supported by a Multiscale Computational Oncology Research Core (M-CORE) and an Administrative Core (AC).
Project 1 (basic) will study the functional requirement of a pivotal cytokine, interleukin IL-33, which is induced in
the PAF and epithelial compartments of PanINs and IPMNs in response to KRAS and GNAS mutations,
respectively, in disease progression and reprogramming of the PME. Project 2 (basic) will study a unique
metabolic “synthetic essentiality” centered on mitochondrial quality control created in cystic precursors that
harbor loss of RNF43, a E3 ubiquitin ligase lost in ~50% of IPMNs. Notably, the Tri-PACT investigators have
developed genetically engineered models (GEMs) of pancreatic preneoplasia that recapitulate the cognate
human lesions, and will be extensively leveraged in the two basic projects, with cross-species validation in
patient-derived preclinical models. Project 3 (translational) will deploy a unique 3D reconstruction tool (CODA)
paired with multi-region sequencing of human precursor lesions to map the evolutionary trajectory of individual
precursors at an unprecedented resolution, and correlate subclonal architecture with high dimensional analysis
of the immune and PAF composition within the PME. Cumulatively, these projects will enhance our
understanding of the drivers of early pancreatic neoplasia, and a seedbed for early detection approaches."
11099426,"OVERALL - ABSTRACT
Pancreatic ductal adenocarcinoma (PDAC) is the 3rd most common cause of cancer-related mortality in the
United States, with the overhwhelming majority of patients presenting advanced stage disease. Invasive
neoplasia in the pancreas represents the culmination of a multistep progression that begins with non-invasive
precursor lesions, which remain an untapped “window of opportunity” for early detection and cancer interception.
Two major histological subtypes of precursor lesions are recognized - the more common non-cystic pathway,
represented by pancreatic intarepithelial neoplasia or PanIN lesions, estimated to precede ~90% of PDAC, and
the cystic pathway, most commonly represented by intraductal papillary mucinous neoplasms or IPMNs,
accounting for the remaining 10%. While members of this team have played a seminal role in characterizing the
histology and genetics of PanINs and IPMNs, much remains to be elucidated in terms of the molecular
dependencies that sustain early pancreatic neoplasia, and how signaling cues from these early lesions
reprogram the “precursor microenvironment” (PME), including “precursor-associated fibroblasts” (PAFs). The
goal of our Tri-state Pancreatic Adenocarcinoma TBEL (Tri-PACT) Center - incorporating UT MD Anderson
Cancer Center (UTMDACC), University of Michigan (UMich) and Johns Hopkins University (JHU) - is to create
a collaborative and integrated U54 center to conduct basic and translational studies in early pancreatic neoplasia.
The Tri-PACT Center will be led by Dr. Anirban Maitra (UTMDACC) and Co-PI Dr. Marina Pasca di Magliano
(UMich). The title of our Tri-PACT Center proposal is “Tumor Microenvironment Crosstalk Drives Early Lesions
in Pancreatic Cancer”, and we are proposing three projects (two basic, one translational), each of which will be
supported by a Multiscale Computational Oncology Research Core (M-CORE) and an Administrative Core (AC).
Project 1 (basic) will study the functional requirement of a pivotal cytokine, interleukin IL-33, which is induced in
the PAF and epithelial compartments of PanINs and IPMNs in response to KRAS and GNAS mutations,
respectively, in disease progression and reprogramming of the PME. Project 2 (basic) will study a unique
metabolic “synthetic essentiality” centered on mitochondrial quality control created in cystic precursors that
harbor loss of RNF43, a E3 ubiquitin ligase lost in ~50% of IPMNs. Notably, the Tri-PACT investigators have
developed genetically engineered models (GEMs) of pancreatic preneoplasia that recapitulate the cognate
human lesions, and will be extensively leveraged in the two basic projects, with cross-species validation in
patient-derived preclinical models. Project 3 (translational) will deploy a unique 3D reconstruction tool (CODA)
paired with multi-region sequencing of human precursor lesions to map the evolutionary trajectory of individual
precursors at an unprecedented resolution, and correlate subclonal architecture with high dimensional analysis
of the immune and PAF composition within the PME. Cumulatively, these projects will enhance our
understanding of the drivers of early pancreatic neoplasia, and a seedbed for early detection approaches."
11158469,"Project Summary
 Myeloproliferative neoplasms (MPNs) include primary myelofibrosis (PMF; characterized by the over-
proliferation of megakaryocytes and granulocytes with abnormal collagen deposition in the bone marrow stroma),
essential thrombocythemia (ET; increased megakaryocyte and platelet production), and polycythemia vera (PV;
increased red cell production, hemoglobin, and hematocrit). Although all MPN driver mutations lead to
constitutive activation of JAK/STAT signaling, targeted JAK inhibitors are not curative and fail to alter disease
progression. Therefore, there is a great unmet need to identify novel curative therapies for MPNs. Mutations in
calreticulin (CALR) represent the second most common genetic abnormality in MPN. The CALR gene encodes
a calcium (Ca2+)-binding chaperone protein that primarily resides in the endoplasmic reticulum (ER). All CALR
mutations share an identical neomorphic C-terminal peptide, which permits binding to the thrombopoietin
receptor MPL and the subsequent activation of pathogenic JAK/STAT signaling. The majority of CALR mutations
are classified as either type 1 or type 2 based on the extent of homology to the wild type protein, where type 1
proteins exhibit complete loss of C-terminal Ca2+ binding sites that are retained in type 2. Despite their shared
mutant C-terminus and ability to bind and activate MPL, type 1 and 2 CALR mutations engender significant
phenotypic and prognostic differences. Type 1 mutations are more common in PMF, and are associated with
increased risk of myelofibrotic transformation from ET. Conversely, type 2 mutations are primarily associated
with ET, exhibit low incidence of myelofibrotic transformation, and are rarely found in PMF. The mechanisms
underlying these divergent clinical phenotypes remain unknown. We discovered that the IRE1a/XBP1 pathway
of the unfolded protein response (UPR) is differentially activated in type 1 versus type 2 mutant CALR cells, and
that type 1 mutant CALR cells are dependent on this pathway for survival and to drive ET. We found that
IRE1a/XBP1 is activated only by type 1 and not type 2 mutant CALR due to a loss of calcium binding function
specific to the type 1 protein. More recently, we found that the ATF6 pathway of the UPR is differentially up-
regulated in type 2 compared to type 1 mutant CALR cells, and that type 2 mutant proteins exhibit loss of
molecular chaperone function. These data support the central hypothesis that type 1 and type 2 CALR
mutations activate and depend on different arms of the UPR based on their respective losses of function, and
that these pathways promote distinct disease phenotypes. Thus, targeting different arms of the UPR based on
mutation type may represent a novel, individualized treatment strategy for type 1 versus type 2 CALR+ MPN
patients. To test this hypothesis, we will dissect the role of the UPR in type 1 mutant CALR-driven fibrosis
(Specific Aim 1) and type 2 mutant CALR-driven ET (Specific Aim 2), and determine if each is uniquely
sensitive to therapeutic targeting of different arms of the UPR (Specific Aim 3)."
10773156,"PROJECT SUMMARY/ABSTRACT
Tobacco retailer density is disproportionately high in low-income communities and certain racial/ethnic
enclaves, contributing to severe socioeconomic and social disparities in smoking and its resultant health
harms. Local, environmental-level interventions that aim to reduce the number of tobacco retailers are a new
policy frontier in tobacco control that may be particularly effective in promoting health equity, but the impact of
these initiatives is critically understudied in real-world settings. Three major US cities – San Francisco,
Philadelphia, and New York City (NYC) – recently enacted novel measures that establish caps on the number
of tobacco retail licenses permitted in city districts. Density reduction under this intervention occurs not through
license revocation, but gradually through retailer attrition. The effects of these “capping” policies on retailer
density reduction and the resultant tobacco product marketplace largely depend on temporal, spatial, and
store-level patterns in license forfeiture, which are not well-understood. Moreover, to comprehensively assess
public health impact, it is critical to conduct stakeholder analyses after implementation, describe the policy’s
impact on and mechanisms of behavior change, and identify potential unintended effects. The proposed
mixed-methods, comparative case study will use archival tobacco retail licensing data, annual audits of
tobacco retailers, semi-structured interviews with key community stakeholders, and geocoded health survey
data to evaluate this intervention and examine differential policy impact across neighborhoods and population
subgroups. Specifically, the project will: 1) Measure tobacco retailer density reduction and its association with
community demographics across study sites; 2) Longitudinally characterize changes in the tobacco
marketplace during policy implementation; 3) Qualitatively assess key stakeholder perceptions of the policy, its
mechanisms of action, and its behavioral impact; and 4) Identify associations between tobacco retailer density
reduction and smoking trends in NYC neighborhoods using a unique, annual population survey with geocoded
respondent data. Given the lack of empirical support for this nascent, environmental-level tobacco control
intervention, study results will provide timely, essential, and experiential evidence to inform equitable policy
formation and improve implementation in order to maximize impact and reduce persistent health disparities."
10756158,"PROJECT SUMMARY
A broad range of diseases, from hypertension to structural heart diseases like aortic stenosis or coarctation of
the aorta, cause pressure overload stress on the heart. In response, the heart undergoes hypertrophy (called
pressure overload hypertrophy or POH) which can promote adaptation or cause heart failure. Understanding
the mechanism underlying these opposite clinical outcomes would create new therapeutic opportunities. The
unstressed heart relies mainly on fatty acids for fuel but alters energy sources depending on availability. POH
causes the heart to increase its reliance on glucose for energy, but, unfortunately, this metabolic inflexibility
impacts hypertrophic growth and ventricular dysfunction. Therefore, improving the balance of sources used for
fuel generation during POH could promote adaptation but therapies targeting this approach have not been
realized partially because the mechanisms underlying these metabolic changes are incompletely known. Our
preliminary results identified a new mechanism potentially impacting substrate preferences for energy
production in the citric acid cycle during POH that we pursue in this proposal. Posttranslational modifications
by O-linked β-N-acetylglucosamine (O-GlcNAc) globally increase in hypertrophied hearts in humans and
animals. A widely accepted dogma assumes that the hexosamine biosynthesis pathway (HBP) leading to the
O-GlcNAcylation of proteins depends on metabolic changes, especially in glycolytic flux. However, our recent
data suggests the reverse; that HBP flux and O-GlcNAc levels determine cardiac fuel utilization. We recently
performed the most comprehensive evaluation of protein O-GlcNAc changes during POH and preliminarily
identified increased O-GlcNAc levels on multiple enzymes for fatty acids and glucose metabolism. Accordingly,
we propose a new paradigm that HBP flux and O-GlcNAc are key regulators of fuel preferences for the citric
acid cycle during POH. Thus, O-GlcNAc could potentially be targeted to treat metabolic inflexibility and prevent
cardiac maladaptation during POH. We test our new paradigm with three specific aims: 1) using transgenic
mice, we will evaluate the effect of modifying O-GlcNAc levels on left ventricular function and remodeling in
POH, 2) we will determine the effect of modifying O-GlcNAc levels on fatty acid oxidation, glucose oxidation
and glycolysis during POH, 3) we will determine the regulation of HBP flux and O-GlcNAc levels during POH.
Our project provides essential insights into the regulation of fuel sources during POH, along with determining
the effects of increased O-GlcNAc levels during POH. This knowledge could help develop of new therapeutic
approaches to prevent or treat the common clinical problem heart failure from POH. This project addresses key
knowledge deficits on the regulation of HBP flux and protein O-GlcNAc during hypertrophy, as well as their
functional effects during hypertrophy. They will, therefore, provide essential insights on targeting these
mechanisms for preventing or treating heart failure."
10863964,"Project Summary
The mitochondrial calcium uniporter complex (MCUcx) is a highly-selective, tetrameric Ca2+ channel that plays
a primary role in transporting Ca2+ from the cytoplasm into the mitochondrial matrix. Although Ca2+ uptake by
mitochondria plays a crucial role in stimulating ATP production, matrix Ca2+ overload can trigger opening of the
mitochondrial permeability transition pore, leading to cell death. MCU dysfunction has been implicated in
several pathological conditions such as heart failure, ischemia–reperfusion injury, neurodegeneration, cancer
and skeletal muscle dystrophies. Recent biochemical and structural studies have shown that the MCUcx is a
macromolecular complex composed of a pore-forming MCU subunit, an essential subunit EMRE, and EF-hand
domain-containing MICU1–3 subunits. How each subunit of the MCU complex comes together and regulates
mitochondrial Ca2+ entry has been the focus of many recent studies. Using direct mitochondrial patch-clamp
methodology and an innovative heterologous expression system, we recently performed a comprehensive
structure–function analysis of the MCUcx in the inner mitochondrial membrane. This expression system
consists of gene knockout of each individual subunit of the MCUcx (more than 6 different knockout lines were
generated by CRISPR/cas9) and is readily amenable to different patch-clamp configurations with a high
success rate. Using this system and the patch-clamp technique, we propose to answer central questions in the
field: 1) Where is the MCU gate, and how is this gate regulated by Ca2+ and MCU accessory subunits? and 2)
How do the unique features in the MCU macromolecular structures (as revealed by recent structural studies)
relate to MCU gating and function? Accomplishment of the aims of this proposal will provide better
understanding of the mechanisms that regulate Ca2+ entry via the MCU and create an essential framework for
the development of pharmacological interventions that target MCU gating for therapeutic purposes."
10728884,"PROJECT SUMMARY – Regulation of Allergic inflammation by IL-9-secreting T cells
Interleukin-9 (IL-9) is a pleuripotent cytokine that leads to altered gene expression and cellular function in
hematopoietic and structural cell populations. IL-9 is most efficiently produced by innate lymphoid cells, and a
specialized subset of T helper cells termed Th9 cells. Importantly, IL-9 has a role, in both humans and mouse
models, in asthma, food allergy, ulcerative colitis, and anti-tumor immunity. In the previous funding period of
this grant we have made considerable progress in understanding the regulation of the Il9 gene and the
transcription factors that are involved in controlling Il9 gene expression. As we defined systems for best
analyzing IL-9-secreting T cells in vivo, we observed that in a model of chronic allergen exposure, IL-9-
producing CD4+ T cells were in the tissue resident memory (Trm) population. We further observed that the IL-
9-secreting Trm population was stable in the absence of allergen exposure and was instrumental in mediating
the inflammatory response to allergen challenge after a period of ‘rest’ from allergen exposure. Blocking IL-9
during this post-rest challenge significantly diminished the inflammatory response. In this renewal application,
we will define the identity of the IL-9-secreting T cells, determine the transcription factors that are required for
their development, and identify the cytokines that are important for their development, maintenance, and
effector function. As the CD4+ Trm population in allergic inflammation has not been characterized and this
population is likely important in the context of intermittent allergen exposure as occurs in seasonal allergies,
the proposed studies could have a foundational impact on understanding how CD4+ Trm impact allergic
disease."
