APPLICATION_ID,ABSTRACT_TEXT
10842251,"Membrane receptors play a crucial role in many physiological processes throughout the body by
mediating communication between cells. Single molecule imaging has been used extensively to
study membrane receptor assembly and stoichiometry in vitro using isolated protein and to a
lesser extent cell culture. While studies in isolated cellular systems provide insight into many
processes, they lack the context of the complex environment present in an animal where
communication between cell types residing in tissue is critical for receptor activity. Single-
molecule imaging of native proteins synthesized in vivo would provide a direct approach to
measure processes, such as receptor dimerization, that regulate physiological activity. However,
current methods are not capable of applying single molecule techniques to study the regulation
of protein dynamics taking place within the complex environment of an animal. We have made
recent advances in the development of ex vivo single molecule techniques to monitor changes in
protein assembly that occur within specific organs. The goal of this proposal is to develop and
validate ex vivo single molecule tools that provide new capabilities to monitor the properties of
oligomeric membrane receptor assembly, resolve cell type and subcellular region specific single
membrane receptors, and automate single molecule data analysis using a machine learning
platform. This novel ex vivo technology will enable researchers to take a snap shot in time of the
membrane receptor dynamics that took place in the mouse and monitor changes in membrane
receptor assembly in response to changes in the animal's physiological environment such as
disease and exposure to therapeutics."
10863882,"ABSTRACT
Transcriptional regulation via protein-DNA interactions plays an important role in the regulatory networks of all known
organisms. Bacterial regulatory networks are now an especially fruitful target for detailed investigation: as antibiotic-
resistant bacteria continue to emerge as a global health threat, new and innovative approaches to either preventing
virulence or impairing bacterial growth are required. As our ability to predict and exploit bacterial behavior for
therapeutic purposes hinges on our understanding of the logic behind their regulatory networks, it is of great utility to
fully map those networks and the molecular mechanisms underlying them.
 Several challenges, both old and newly recognized, stand in the way of a comprehensive understanding of
regulatory logic even in well-studied models such as Escherichia coli. In additional to classical cis-regulatory logic by
transcription factors and sigma factors, recent work by our laboratory and others has revealed contributions due to
chromosomal context, large heterochromatin-like regions of repressive occupancy of nucleoid-associated proteins,
overall three-dimensional chromosomal structure, and epigenetic modifications of both DNA-binding proteins and the
DNA itself that further modulate transcriptional regulation. In addition, for non-model bacteria even the fundamental
logic of classical transcriptional regulation is often poorly characterized. Thus, the fundamental regulatory logic behind
cellular decisions such as metabolic switches, motility, and induction of virulence is often under-characterized.
 We have developed several innovative technologies to assist in rapid characterization of bacterial transcriptional
regulatory logic, including: IPOD-HR, which allows overall profiling of protein occupancy on bacterial; transposon based
methods for rapidly profiling genome-wide effects of genetic context on transcription; and a method based on the
transposable phage Mu for crosslinking-free measurement of the 3D structure of the genome. Using these methods
alongside classical approaches such as bacterial genetics and ChIP-seq, we are pursuing several avenues of research to
investigate bacterial transcriptional regulatory networks. Key areas of interest include:
 Rapid elucidation of new transcriptional regulatory networks: Leveraging the IPOD-HR technology, which we
have shown can be readily applied to new bacterial species, we are mapping the set of cis regulatory interactions driving
important environmental responses in several clinically relevant bacterial species.
 Dynamics and composition of extended protein occupancy domains (EPODs): We have shown that highly protein
occupied, heterochromatin like EPODs are present in a broad range of bacterial species, and play key roles in regulating
prophages, virulence genes, and metabolic genes. We will continue to investigate the regulatory roles of EPODs, the
proteins that comprise them, and the factors dictating their formation/dissociation across a range of bacterial taxa.
 Interplay of bacterial epigenetic marks with TF binding and EPODs: By interfacing our IPOD-HR and ChIP-seq
experiments with tracking of covalent DNA and DNA-binding protein modifications, we will elucidate how these
modifications modulate both local and large-scale protein occupancy and transcription in bacteria."
10904650,"PROJECT SUMMARY
The evolutionarily conserved Sonic Hedgehog (SHH) signaling pathway governs tissue morphogenesis during
development and contributes to tissue homeostasis in adults. Alteration of pathway activity drives
developmental disorders including Holoprosencephaly (HPE), Pallister-Hall Syndrome and Basal Cell Nevus
syndrome. Inappropriate activation of signaling post-developmentally is frequently associated with cancer,
being causative in basal cell carcinoma and medulloblastoma, and implicated as a survival factor in a range of
additional tumor types. As such, there is significant interest and therapeutic potential in defining the
mechanisms governing SHH pathway activity. My laboratory’s long-term goal is to define the regulatory
processes governing SHH pathway activity during development and use this knowledge to identify
opportunities for targeting inappropriate SHH signaling in disease. Over the next 5 years, we will continue to
work toward this goal by interrogating and defining the molecular mechanisms controlling pivotal regulatory
steps of the SHH signal transduction cascade. We are focused on elucidating 1) how SHH ligand release and
transport are controlled to establish a morphogen gradient, 2) how SMO activation is controlled and how it
coordinates its activity with other G protein coupled receptors at the primary cilium, and 3) how GLI
transcriptional activator induction and destabilization are coordinated to assure an appropriate transcriptional
response."
10828809,"Decades long effort to translate pre-clinical research into treatments have failed; there are no effective
molecular-targeted therapies to treat sepsis. Substantial progress in supportive treatments with fluid
resuscitation, timely antibiotics have decreased acute-phase mortality but now a significant proportion
of sepsis and septic shock victims develop, chronic critical illness (CCI). During CCI, the long term
mortality increases from secondary infections and cardiovascular causes. Predicting ultimate fate of
sepsis patients, survival versus death or CCI and ability to respond to secondary infections is difficult.
Immune response in sepsis undergoes a dynamic reprogramming from hyper-inflammation with
immune resistance of pathogen that gives way to a hypo-inflammatory response with immune
tolerance, within hours/days. Leukocyte adhesion, earliest in vivo inflammatory response, is
instrumental to the “resistance” vs. “tolerance” and serves as a “window” to the host immune response.
Sirtuins (SIRTs), a highly conserved family or proteins regulate the shift from hyper- to hypo-
inflammation, including leukocyte adhesion in rodent sepsis. This project will focus on two basic
strategies in to identify the hyper- vs. hypo-inflammatory phase and treat in a phase-specific manner.
Project 1: Establish temporal based physiological marker and biomarkers to distinguish
sepsis phases (GAP 1): Under this aim, we will establish: 1) A rapid in vitro assay of leukocyte
(peripheral blood mononuclear cells: PBMC) adhesion response to secondary stimuli and 2) SIRT1 and
SIRT2 as biomarkers, to identify hypo-inflammatory phase of sepsis. We will study adhesion response
and SIRT biomarker profile during sepsis/septic shock progression in each patients at least at three
different time points and correlate the profile changes with clinical outcomes.
Project 2: Determine the effect of temporal based phase-specific modulations of SIRT1
and 2 on response to secondary stimuli (Gap 2): Using patient PBMCs (monocytes) at different
time points during sepsis/septic shock progression and treating with SIRT1 and SIRT 2
activation/inhibition with genetic and pharmacological approaches, I will study the effect of SIRT
modulation on: 1) Monocyte-endothelial cell adhesion response to secondary stimuli, 2) Immune
response and 3) Bioenergy and metabolic responses during sepsis progression.
Impact: The completion of these studies will 1) Identify markers/biomarkers to identify sepsis phases,
2) Correlate the immuno-metabolic response profile of PBMCs during sepsis progression and patient
outcomes, 3) Identify SIRTs 1 and 2 (and potentially other metabolic/inflammatory molecules) as
phase-specific therapeutic agents."
10842308,"Summary
Microtubules (MTs) are dynamic biopolymers, which serve as major highways for intracellular transport. MT
networks are critical for cell physiology, and their disturbance underlies many human diseases. My laboratory
studies global mechanisms allowing MTs to perfectly attribute to specific cellular functions.
MT-dependent transport arranges multiple cell components at the same time. To address these complex
requirements, MT geometry, molecular motor affinity, and/or MT association with to other cell components are
tightly regulated. MT network geometry changes depending on the sites of new MT outgrowth (the MT-organizing
centers, or MTOCs), local stabilization/disassembly of MTs, and MT anchoring to other structures. Furthermore,
the affinity of individual MTs to molecular motors can be modulated to affect intracellular transport. Finally, MTs
can scaffold proteins or be cross-linked with other cytoskeletal components. All those mechanisms that tailor MT
organization to distinct cell functions can respond dynamically to cell-signaling inputs and the physiological
context. Together, molecular regulation and functional specialization of MT networks comprise a global field in
basic cell biology with numerous unanswered questions. My research program’s long-term goals include
defining: how interphase MT networks are built and regulated; specific mechanisms tailoring MT
biochemistry and geometry to specific cellular needs; the methods whereby MTs collaborate with other
cellular systems to build intracellular space; and, how MTs switch their functional loads between distinct
tasks to arrange integral cell architecture under changing signaling conditions.
Since April 2018, the NIGMS MIRA funding mechanism has been an invaluable resource allowing us to explore
these basic, fundamental biological problems. We have published several central advances toward our global
and interactive goals. Among other findings, we brought a new mechanistic understanding of Golgi-derived MT
networks (GDMTs, which were identified in our prior studies); described novel, surprising functions for MT-
associated proteins (MAPs) tau, CLASP2, and CAMSAP2; utilized collaborations with experts in computational
modeling for deep understanding of MT functions in secretory trafficking and actin cytoskeleton dynamics; and,
discovered a previously overlooked, physiologically important Golgi complex behavior in the cell cycle.
In the next five years, I will extend mechanistic and functional insights in two broad directions of my program’s
extant NIGMS-funded research. (I) We will determine how the versatility of MT functions is tuned by
multifunctional MAPs, focusing on (a) secretory trafficking through the Golgi axis and (b) the organization of the
actin cytoskeleton. Initial studies will evaluate the roles of MT regulators CLASPs and a MT-stabilizing tumor
suppressor RASSF1A. (II) We will expand our studies of MT-dependent Golgi positioning to dissect (a) molecular
mechanisms driving this process and (b) the significance of Golgi relocation in distinct cell cycle stages."
10851721,"PROJECT SUMMARY
Advanced NMR, computational, and hybrid methods for metabolomics
The emergence of metabolomics promises to revolutionize the understanding of biological systems
from a metabolite perspective with important implications for the diagnosis and treatment of disease.
Despite recent progress in the profiling and quantitation of complex metabolomics mixtures, such as
urine, serum, and cancer tissue, by NMR and mass spectrometry, important methodological challenges
remain. The proposed research program aims at addressing some of these urgent challenges by
developing new approaches to integrate NMR with cheminformatics and mass spectrometry for the de
novo characterization of unknown metabolites and their chemical and structural motifs, by developing
and maintaining advanced webservers and metabolomics databases (COLMAR) for the reliable,
efficient, and user-friendly analysis of highly complex metabolomics spectroscopic data, by developing
automated tools for the spectral deconvolution and quantitation of complex metabolomics mixtures with
synergies for protein NMR applications, and by developing new hybrid approaches to bridge
metabolomics with other Omics fields. The proposed research will promote the dissemination of
metabolomics as a powerful, versatile, and manageable tool to the biomedical scientific community with
synergistic benefits also for protein science. These activities are expected to lead to a better
understanding of a broad range of biological questions from a metabolite perspective for the benefit of
human health."
10913295,"PROJECT SUMMARY
The burden of sickle cell disease (SCD) is highest in sub-Saharan Africa (SSA) where over 75% of patients
currently reside. Tanzania is one of the countries most affected by the disease with an estimated 11,000 births
a year, the 5th highest in the world. Major challenges in addressing the burden of SCD in SSA have been the
lack of multi-site, well described cohorts of SCD patients; failure to deploy consistent standards of care; human
resource capacity that is limited in number and skills and limited research in areas pertinent to SCD in the African
context. In 2017 three SSA countries, Tanzania, Ghana and Nigeria, teamed up to establish the Sickle
Pan-African Research Consortium (SPARCO) to address these challenges. Building on successes achieved to
date, SPARCO-Tanzania aims to expand as the Center of Excellence in Training and Research in SCD with the
long term goal to advance the care for SCD and contribute to the consortium in generating evidence that will
inform the deployment of effective interventions in SSA. Specifically, SPARCO-Tanzania aims to 1) Enhance
communication and collaboration with members of the SCD in SSA Network to engage in continent-wide
research and create a “Policy Translation Group” that will embed evidence-based best practices in national
policy, 2) Increase the quantity and quality of data in the SPARCO database by i) increasing the number of
enrolled SCD patients to 7,000 by integrating a new satellite site in Zanzibar and implementing newborn
screening (NBS) across the country, (in collaboration with the America Society of Hematology); ii) using SMS
reminders and age-specific patient educational programs to boost clinic attendance at follow-up visits to collect
longitudinal data; 3) Enhance the utilization of the customized multi-level SCD Standards of Care (SoC) in the
Tanzanian health system by engaging with the Ministry of Health to promote the adoption and use of the SoC
from tertiary care level to home; 4) partner with existing programs in and outside the consortium to conduct
short, medium and long term training and fellowship programs on the clinical management and research on SCD
to strengthen skills in SCD care and research; and 5) Conduct cohort studies to improve understanding of
current status of the disease and risk-modifiers (specifically on the genetic variability in fetal hemoglobin and
kidney dysfunction and effect of Hydroxyurea on immune activation), and implementation research to evaluate
planned interventions (specifically the feasibility, acceptability and sustainability of NBS, Hydroxyurea usage
and malaria prophylaxis) aiming at elucidating best approaches to scale-up introduction of these preventive and
therapeutic interventions in the local context. Collectively, the project will increase the amount and quality of
data on SCD in SSA, enable growth of a critical mass of researchers and generate evidence that will inform
policy change which, concurrent with the growth in the standards of care, will lead to the reduction in the
morbidity and mortality due to SCD in SSA."
10816485,"ABSTRACT
While the outcomes for children with acute lymphoblastic leukemia (ALL) have improved dramatically over the
past four decades, major challenges remain including the burden of conventional therapy and less progress in
major subgroups making ALL one of the leading causes of cancer death in children. Thus, targeted, more effec-
tive therapies are urgently needed. The current project builds on our recent studies implicating the epigenome
in transformation and response to therapy. Recent advances in chromatin conformation capture techniques have
revolutionized our understanding of chromatin organization and have provided novel insights at an unprece-
dented level of detail. Several studies have identified biologically-relevant structures in DNA-DNA contact maps,
such as A/B compartments, topologically-associating domains (TADs), and insulated neighborhoods, and have
elucidated the role of chromatin architecture in gene regulation and maintenance of cell identity. A handful of
very recent studies from our lab and others have shown that aberrant TAD activation or “rewiring” promoter-
enhancer interactions can promote cancer growth. However, no study has yet addressed the disruptions of chro-
matin organization on a genome-wide scale in cancer patients or how such disruptions modify the promoter-
enhancer landscape leading to leukemia initiation and therapy resistance and relapse. This study aims to ad-
dress these gaps by comparing the chromatin landscape in B ALL samples and normal B precursor cells to
identify chromatin architecture associated with transformation and to chart the evolution of topographic changes
from diagnosis to relapse using paired samples to discover 3D alterations associated with tumor progression. In
preliminary data, we have analyzed a small pilot cohort of 12 patients with matched diagnosis/relapse samples.
In this small cohort, we have already identified chromatin reorganization events at multiple levels: compartment
switches, changes in intra-TAD chromatin interactions, establishment of enhancer-promoter loops and structural
alterations that directly affect 3D topology. Such changes will be validated in preclinical models using genetically
engineered cell lines in vitro and in vivo as well as patient derived xenografts (PDX). Finally, to examine the
subclonal composition of promoter-enhancer loops we will use single cell DNA/RNA FISH and will use the same
methodology to track evolution in PDX models."
10847372,"Summary
High affinity IgE antibodies are essential mediators of food allergy, a main cause of life-threatening anaphylaxis.
Most food allergies develop in childhood and affect children disproportionally. A long-standing question in the
allergy field is why allergies to some foods spontaneously cure, while others persist. A key to understanding the
evolution of food allergy may reside in the mechanisms that maintain the B cell memory of high affinity IgE
responses. Experimental studies from our group demonstrated that IgE cells exist mostly as plasma cells and
not IgE memory cells, and that high affinity pathogenic IgE antibodies derive from the sequential switching of
affinity matured IgG1 memory B cells. While the origin of human high affinity IgE is not definitely proved, an
increasing body of work supports a precursor role of IgG memory cells in the generation of human pathogenic
IgE plasma cells. We hypothesize that the existence of high affinity food-specific IgG cells and their ability to
undergo class switching to IgE are critical for allergy persistence. Preliminary studies from our group suggest
that atopic individuals harbor B lymphocytes with a distinct profile that increases their response to activation and
differentiation into IgE plasma cells. We postulate that the atopic immune environment marks allergen-specific
IgG memory cells with a ‘pro-allergic’ signature, and that the presence of these pro-allergic memory cells is
necessary for the development and persistence of food allergy. We propose to investigate the existence of pro-
allergic memory B lymphocytes in food allergic children, in children that outgrew their food allergy, in tolerant
never-allergic children, and in children with non-allergic inflammatory disease. We will determine if memory B
cells that recognize food allergens have a specific phenotype that distinguish them from memory B cells that
recognize virus and vaccines antigens in allergic and non-allergic children. We expect that the findings from this
study will provide tools to predict food-allergy risk and persistence, and help to design new therapies for allergic
diseases."
10857301,"PROJECT SUMMARY/ABSTRACT
Influenza affects over 15 million infants each year worldwide resulting in approximately 400,000 severe cases
and 10,000 deaths annually. Maternal influenza immunization (MII) during pregnancy protects infants against
disease, presenting tremendous opportunity to reduce morbidity and mortality. Protection occurs through three
mechanisms: decreased infant exposure to maternal infections, transplacental vaccine-specific antibody (Ab),
and possibly breastmilk vaccine-specific Ab. Yet, there are critical gaps in our understanding of MII including
optimal timing of immunization, defined correlates of Ab protection in infants, and the importance of vaccine Ab
in breastmilk. The overarching goal of this research is to address these gaps by investigating the
epidemiologic and immunologic protection provided to infants against influenza through immunization during
pregnancy with a focus on breastmilk-mediated protection. Utilizing a retrospective cohort of 49,000 mother-
infant pairs at University of Pittsburgh Medical Center (UPMC), Aim 1a will examine the individual and
combined associations between infant exposure to MII and breastmilk and risk of infant influenza to determine
if the combination of MII and breastmilk results in synergistic protection against influenza. Aim 1b will use this
cohort to determine whether the timing of MII during pregnancy affects the likelihood of infant influenza
occurrence, while controlling for consumption of breastmilk. Aim 2 will use an infant influenza case/control
study design to determine the influenza-vaccine specific Ab titer in serum (Aim 2a) and breastmilk (Aim 2b)
that correlates with protection against influenza. Cases and controls will be identified among approximately 440
mother-infant pairs who will be recruited from the New Vaccine Surveillance Network (NVSN) study at UPMC
over four consecutive influenza seasons with specimens collected. NVSN is a Center for Disease Control and
Prevention study of children with acute respiratory illness and asymptomatic controls. Accomplishment of these
aims will significantly improve our understanding of the protection provided to infants through maternal
influenza immunization and significantly expand our understanding of vaccine-Ab in breastmilk, setting the
stage for future interventions to protect this vulnerable population. With guidance from committed mentors and
strong institutional support, the PI will also receive the necessary intensive mentorship, didactic education, and
research experience to become an independent investigator, supporting career development objectives in
advanced quantitative methods, leadership in team science, hands-on experience in human subjects’ research
and laboratory training in infectious diseases and immunology. This work will provide essential preliminary data
to support future grant applications with a continued focus in infant protection through maternal vaccines. With
these new skills and novel preliminary data, the PI will be poised to lead large studies maternal-infant vaccine
research, ultimately improving maternal-infant health and furthering NIAID’s mission to understand, treat and
prevent infectious diseases."
