APPLICATION_ID,ABSTRACT_TEXT
10847509,"Summary
Our program aims to seek fundamental knowledge about the brain and nervous system regulating our sleep
quality/efficiency and to use that knowledge to reduce the burden of neurological diseases (and probably many
others) for all people. Quality sleep is a fundamental necessity for maintaining health and critical for optimal
cognitive functioning. Although we have known this for a long time, we have little understanding of how the
quality and quantity of sleep are regulated. We began to study individuals with the familial natural short sleep
trait more than a decade ago and have now identified a growing list of genes/mutations carried by these
individuals. While they are genetically wired to sleep fewer hours per day, they do not desire more sleep and do
not seem to suffer the consequences of sleep deficiency and usually live a long and healthy life (both physically
and mentally), indicating that they sleep more efficiently. Identifying genetic differences in this population
provides solid evidence for the involvement of specific molecules and pathways in regulating sleep
quality/efficiency pathways. These molecules offer opportunities to not only reveal the molecular mechanisms
but also map brain regions and cells responsible for sleep regulation, thus gaining an understanding of the
systems involved in sleep quality/efficiency regulation. We have used our short sleep mouse models and
Alzheimer-like disease mouse models to demonstrate that these short sleep mutations offer protective effects
against the development and the progression of AD-like pathology. This finding has the revolutionary implication
that quality sleep can help prevent many diseases, including neurodegenerative disorders. My research aims to
understand how sleep quality is regulated and thus know how quality sleep can be obtained. The results from
this research program will have long-lasting beneficial effects on human healthy longevity."
10891676,"Project summary/abstract
Recent advances in adoptive T-cell therapy (ACT), especially CD19-targeting chimeric antigen
receptor (CAR) T-cell therapy (CD19CART), have highlighted the potential of immunotherapy to
achieve durable and curative patient outcomes. However, even for the well-developed
CD19CART, many patients have failed to respond to the treatment or succumbed to late relapse.
Moreover, so far ACT in general has not been effective in treating most solid tumors. The major
barriers to effective ACT include deficiencies in donor T cell expansion, persistence and tumor-
infiltration, as well as loss of T-cell effector function - a process termed exhaustion. There is
increasing demand for novel strategies that can overcome these barriers to improve the efficacy
of ACT. The presence of CD4 T cells with a polyfunctional phenotype, characterized by
concomitant production of multiple inflammatory cytokines, has been associated with favorable
therapeutic outcomes in preclinical models and cancer patients. However, how to generate
polyfunctional CD4 (pfCD4) T cells suitable for ACT remains elusive. We previously reported that
CD4 T cells exposed to interleukin 7 (IL7) during antigenic stimulation can acquire
polyfunctionality in a STAT5-dependent manner. Our recent work demonstrated that ectopic
expression of a constitutively active form of STAT5 (CASTAT5) in CD4 T cells induces genome-
wide transcriptional and epigenetic remodeling in tumor-specific CD4 T cells, endowing these
cells polyfunctionality, exhaustion-resistance and tumor-infiltrating capability. Importantly,
CASTAT5 can markedly improve the expansion and persistence of CD19CAR T cells, resulting
in high cure rate in mice with advanced lymphoma. These new findings form the basis of our
central hypothesis that CASTAT5-induced epigenetic remodeling endows CD4 T cells
polyfunctionality and exhaustion-resistance, and these features equip CD4 T cells with superior
helper activities to orchestrate potent antitumor immune responses. This cross-disciplinary multi-
PI project will employ our well-characterized ACT model systems in conjunction with cutting-edge
epigenomics and single cell RNA sequencing technologies to advance our understanding of the
ontogeny, heterogeneity, regulatory circuitry and mechanism of action of pfCD4 T cells.
Specifically, we will investigate how persistent STAT5 signaling induces and maintains pfCD4 T
cells (Aim 1), how CASTAT5-induced pfCD4 T cells potentiate ACT (Aim 2), and the potential
utility of CASTAT5 in human CD19CAR T cells (Aim 3). Successful completion of this project will
establish CASTAT5 as a clinically applicable strategy to overcome the barriers impeding effective
ACT including CAR T cell therapy."
10795060,"PROJECT SUMMARY/ABSTRACT
Noise trauma can lead to loss of parvalbumin-positive inhibitory interneurons in the auditory cortex, which is
associated with audiotory processing deficit and tinnitus in rodent models. The mechanisms underlying noise-
induced PV neuron loss are unknown. We propose to examine the hypothesis that differential activation of
TNFR1 and TNFR2 in cortical PV neurons determines the fate of the PV neurons following noise trauma, with
TNFR1 biasing for, and TNFR2 biasing against, neuronal loss and dysfunction.
Specific Aim 1. Determine the effects of TNFR1 or TNFR2 knockdown on noise-induced PV neuron loss.
PV-Cre-tdTomato mice will be injected with one of three viral vectors (with TNFR1 shRNA, TNFR2 shRNA or
scrambled sequences as a control) in the auditory cortex, and exposed or sham-exposed to noise trauma. PV
neurons will be visualized by the Cre reporter tdTomato in auditory cortical sections. Transfected neurons will
be visualized with the viral reporter GFP. Our hypothesis predicts that noise-induced PV neuron loss will be
reduced by TNFR1 knockdown, but enhanced by TNFR2 knockdown for the transfected PV neurons. Cell loss
should not be altered for the populations of un-transfected PV neurons, and PV neurons transfected with the
scrambled sequences.
Specific Aim 2. Examine the effects of TNFR1 or TNFR2 knockdown on noise-induced dysfunction of PV
neuron synapses. Our pilot data indicate that noise trauma leads to a reduced transmitter release probability
at the output synapses of the PV neurons, and accelerated neurotransmitter depletion. We hypothesize that this
synaptic dysfunction depends on the activation of TNFR1 in the surviving PV neurons, and knockdown of TNFR1
will prevent the synaptic deficits. In addition, knockdown of TNFR2 should exacerbate PV neuron dysfunction.
PV-Cre-ChR2-tdTomato mice will be injected with one of the three viral vectors in the auditory cortex, and be
exposed or sham-exposed to noise trauma. We will record optically activated inhibitory synaptic current in
Layer2/3 pyramidal neurons in acute auditory cortical slices. Synaptic input-output curve, paired-pulse
modulation and depletion will be examined. Afterward, the slices will be fixed and imaged to quantify PV neuron
loss and viral transfection rate in the surviving PV neurons, which will then be correlated with PV neuron synaptic
dysfunction.We hypothesize that noise exposure disrupts cortical PV neuron function, and PV neuron
dysfunction is a cause of gap detection deficit. We propose to use a mouse model to test this central hypothesis
in the follwing specific aims."
10793591,"PROJECT SUMMARY/ABSTRACT
Dr. Hiroki Nariai is a pediatric epileptologist/clinical neurophysiologist whose long-term goal is to be a leading
physician-scientist in pediatric epilepsy, using key biomarkers to effectively treat children with epilepsy and
reduce their mortality and morbidity. In this project, Dr. Nariai proposes to study medication-resistant focal
epilepsy in children by integrating computational electroencephalogram (EEG) analysis, deep learning, and
advanced statistics to investigate and validate high-frequency oscillations (HFOs)—a promising spatial
biomarker of the epileptic brain. More than one-third of children with epilepsy are resistant to medications and
are therefore potential candidates for epilepsy surgery. To achieve postoperative seizure freedom, one must
remove or disrupt the epileptogenic zone (EZ), defined as the brain area that is indispensable for generating
seizures, while preserving the eloquent cortex (EC), defined as the brain area that controls essential functions.
Thus, identifying biomarkers that accurately localize and discriminate EZ from EC will be groundbreaking. HFOs
are recorded via intracranial EEG as short bursts of high-frequency neuronal activity and are often observed in
EZ. However, the major challenge is that physiological HFOs generated by healthy brain tissue complicate the
clinical interpretation of HFOs. Therefore, there is a critical need to distinguish between pathological and
physiological HFOs. Dr. Nariai hypothesizes that deep learning-based algorithms can distinguish pathological
and physiological HFOs based on subtle morphological features linked to specific biological mechanisms.
Through this K23 career development award, Dr. Nariai proposes to accomplish the following training goals: (1)
acquire skills in an advanced computational EEG analysis to enable customized quantification of HFOs in a large
dataset, (2) gain knowledge of the theory of deep learning and skills in its application in EEG signal processing
to enable morphological assessment of HFOs, and (3) develop proficiency in advanced statistics in clinical
research to validate prediction models and gain knowledge in clinical trials. Under the joint mentorship of leading
researchers led by Dr. Jerome Engel, Jr., at UCLA, Dr. Nariai will build deep learning-based models in a large
retrospective cohort to define HFOs expressed in EZ (eHFOs) to represent pathological HFOs. In addition, HFOs
expressed in EC (ecHFOs) will be defined to represent physiological HFOs. The trained classifier will be analyzed
to obtain the computational definition of eHFOs and ecHFOs. Along with demonstrating that real-time HFO
analysis is feasible in a prospective cohort, eHFOs and ecHFOs will be analyzed to prove that HFOs can localize
and discriminate EZ from EC. Dr. Nariai has shown preliminary results supporting the feasibility of his proposed
approach. Completing the proposed goals will provide significant progress toward utilizing HFOs as a clinically
useful spatial biomarker of the epileptic brain to guide epilepsy surgery, which Dr. Nariai plans to pursue as an
R01 project."
10840851,"ABSTRACT – Resource Core II: In Vivo Core
The proposed U19, referred to as the CASEPR program, aims to develop robust, durable disease-modifying
CRISPR-mediated genomic gene-editing therapies for the neurodegenerative disorders of Huntington’s disease
(HD) and C9orf72-associated amyotrophic lateral sclerosis (C9-ALS). These investigations will require preclinical
in vivo studies of drug delivery and efficacy. The mission of ‘Resource Core II: In Vivo Core’ is to carry out
all of the in vivo non-GLP small animal studies for the research programs supported by this U19. The In
Vivo Core will provide essential services necessary to carry out all three research projects in the CASEPR
program through the following aims: In Aim 1 the In Vivo Resource Core will perform all of the non-GLP in vivo
administration of gene-editing vectors for all CASPER program research projects to achieve optimal dosing and
distribution of the CRISPR vectors using convection-enhanced delivery neurosurgical techniques. In Aim 2 we
will conduct standardized phenotypic assays in mouse models of disease to assess the efficacy of gene editing
on rescue of disease-related behavior. Finally, in Aim 3 In Vivo Core researchers will be responsible for procuring
relevant tissues from experimental animals and shipping of materials to the other resource cores, the Genomics
Core and the Biological Outcomes Core, as appropriate. Centralizing the in vivo non-GLP small animal work will
ensure uniformity in both neurosurgical studies and behavioral assessments across all projects. Research output
from the In Vivo Core will provide essential data on investigational drug targeting, distribution, editing efficacy,
and behavioral impact. The services provided by the In Vivo Core will accelerate the timeline from preclinical
animal studies to IND by consolidation of resources and expertise."
10840855,"PROJECT SUMMARY / ABSTRACT
The mission of “Resource Core III: Biological Impacts Core” is to provide state-of-the-art biochemical and
molecular pathology tools to the research projects supported by the Correction of Neurological Disease via Allele
Specific Excision of Pathogenic Repeats (CASEPR) program. Complementing the work of Cores I and II, the Bio
Impacts Core III will play an integral role in assessing the molecular phenotype of animal models following in
vivo genome editing. The Core will develop innovative new assays to evaluate the impact of targeted CRISPR-
mediated excision of pathogenic alleles on the transcriptome and proteome of neurons, glia, and resident-
immune cells in the mammalian brain and circulatory system. Research support services include nucleic acid
and protein isolation, quantitative PCR and western blot, automated microscopy, post-image analysis and
quantification, immunological assays, and data management. All samples will be tracked and stored using a
laboratory management system, and results disseminated back to the research project leads. Research output
from Core III will provide essential data on both the efficacy and safety of the genome editing approaches; and
the suite of services will accelerate the timeline from preclinical studies to IND by consolidation of resources and
expertise."
10841047,"Project summary
Detrusor-sphincter-dyssynergia (DSD) is a major urological problem inducing inefficient voiding, increased
amount of post-void residual urine and high intravesical pressure after spinal cord injury (SCI). Until recently the
majority of studies on spinal mechanisms of coordination between external urethral sphincter (EUS) and the
bladder (BL) were conducted in female rats, although in clinical practice DSD develops more often in males.
Furthermore, sexual dimorphism in anatomy and function of the lower urinary tract (LUT) suggests differences
in the spinal neural circuits of male and female. With development of genetic modifications and optogenetic
techniques the mouse model of LUT dysfunction is becoming more useful than the rat. Therefore, in the
proposed project “Intraspinal circuits supporting synergy between the bladder and urethral sphincter in
mice” we will use transgenic mice of both sexes for electrophysiological, optogenetic, immunohistochemical,
pharmacological and anatomical studies of spinal cord circuits involved in interaction between the bladder (BL)
and the external urethral sphincter (EUS) in spinal intact animals and after spinal cord injury.
 We will test several hypotheses in in vivo and in vitro experiments. In urethane anesthetized animals of
both sexes, we will determine functional differences in spinal regulation of micturition and in control and SCI
mice. Male and female animals will be also used to determine hypothesized sexual dimorphism in LUT-related
spinal circuits and their plasticity after chronic SCI. Using electrical stimulation of the Lumbar Spinal Coordinating
Center (LSCC) which we have recently discovered in L3/L4 spinal segments, we will test whether an external
command can initiate voiding. Using trans-synaptic viral labeling, we will trace neuronal populations involved in
coordination between EUS and BL to determine structural and functional differences in LUT spinal networks
between males and females. In spinal cord slice preparations, we will use transgenic mice expressing channel
rhodopsin (ChR2) in inhibitory or excitatory neurons to study reactions of EUS motoneurons to light-evoked
activity of LUT-related spinal interneurons embedded in specific spinal pathways, and will identify and
characterize the inhibitory circuit which is responsible for EUS relaxation. We will define the role of the L3/L4
LSCC in activity of EUS motoneurons and EUS relaxation and its mode of interaction with L6/S1 motor neuronal
pool. We will evaluate the contribution of a hypothesized recurrent inhibitory circuit in L6/S1 to the generation of
EUS bursting and relaxation as well as to bladder-sphincter coordination.
 The long-term objectives of the research project are to increase our understanding of the
pathophysiological mechanisms inducing DSD and voiding problems after SCI and to develop new and effective
therapeutic interventions for the treatment of DSD in spinal cord disorders. Considering gender related
differences in neural control of the LUT different approaches to DSD treatment in males and females may be
recommended."
10895515,"PROJECT SUMMARY/ABSTRACT
Lyme borreliosis, also known as Lyme disease, remains a prevalent tick-borne infection in many parts of the
world. In the United States alone, there are over 300,000 new cases occurring each year. The infection is
caused by Borrelia burgdorferi sensu lato, which is a group of atypical extracellular bacterial pathogens that
survive in nature through a complex enzootic infection cycle, involving ticks belonging to the Ixodes scapularis
complex and an array of vertebrate hosts, most commonly wild rodents. Despite serious efforts to control the
infection over the past several decades, the infection persists, largely due to the absence of effective control
measures against tick infestation, lack of human vaccines, difficulties in diagnosis of early infection, and clinical
complications associated with treatment using currently-available antimicrobials. Specifically, several months
after standard-care antibiotic therapy, a subset of patients can experience a series of persistent or relapsing
symptoms, known as chronic Lyme disease or post-treatment Lyme disease syndrome, for which further
treatment options remain unavailable. Therefore, the development of vaccines and new drugs is highly
warranted to combat Lyme disease. This project pursues a long-term goal to understand the biological
significance of a critical set of microbial virulence determinants and gain knowledge necessary for the
development of new therapeutic strategies to intervene with Lyme borreliosis. The emphasis is on protein-
protein interactions essential for pathogen infection and persistence in the host, and the goal is to provide
comprehensive structural and functional information that defines the biological significance of three spirochete
proteins annotated as BB0323, BB0238, and BB0104 (BbHtrA), each of which either independently or as a
complex are essential for infection. The previous project cycle demonstrated that the targeted deletion or
alteration of either protein partners or short binding epitopes impact protein stability and render the pathogen
non-infectious in a mammalian host. The overall objective of the current proposal is to further focus on
BB0323 and associated proteins in order to: 1) define the specific events of protein maturation, 2)
determine protein-protein interactions, and 3) contribute to the determination of their structures to
better understand their roles in dictating spirochete infection in mammals and transmission from ticks.
These studies will enlighten our fundamental knowledge of the atypical biology of spirochetes and will facilitate
the design of non-traditional anti-infective strategies to combat Lyme borreliosis, including the development of
vaccines, small molecule drugs, and biologics."
10873313,"ABSTRACT:
Outdoor air pollution is a known cause of childhood asthma exacerbations yet is rarely addressed in routine
asthma care. This gap between scientific knowledge and clinical practice must be addressed to improve
healthcare for children with asthma. While there is no ‘safe’ level of pollution, personal susceptibility to both air
pollution and asthma exacerbations varies in children. Childhood asthma exacerbations are difficult to predict,
lead to missed school and parental work days, and contribute substantially to healthcare utilization and costs. It
is unclear if our current asthma therapies protect against pollution-induced exacerbations. Pollution reduction
policies are the best intervention, yet until such time as ‘clean’ air is guaranteed for all, developing biomarkers
identifying children at greatest risk of pollution-induced exacerbations are needed to develop interventions.
The airway epithelium is an ideal tissue to study omics and develop new biomarkers of pollution-induced
asthma exacerbations, as susceptibility genes for asthma are expressed in airway epithelium and pollutants
(e.g. particulate matter <2.5𝜇m (PM2.5)) induce epigenetic and gene expression changes. Little is known about
the effects of chronic pollution exposure on DNA methylation and gene expression in children with asthma, or
whether such changes are associated with asthma exacerbations. Further, it is unknown if pollution avoidance
recommendations (the Air Quality Index (AQI)) results in differential DNA methylation or gene expression. This
proposal will: 1) determine the association between exposure to PM2.5 and residential proximity to a major road
(a proxy for traffic-related air pollution) and (a) genome-wide DNA methylation and (b) gene expression in
nasal (airway) epithelium from children with asthma; 2) identify differentially DNA methylated markers or
expressed genes (by exposure level to PM2.5 or roadway) that are associated with asthma exacerbations; and
3) conduct an exploratory analysis to estimate the effects of the Environmental Protection Agency-sponsored
AQI behavioral intervention on DNA methylation and gene expression from a trial of children with asthma. Aims
1- 2 uses existing data from two completed NIH-funded studies. Aim 3 uses banked biospecimens from a pilot
randomized clinical trial of children receiving the AQI intervention on asthma action plans (i.e. clinical care).
This proposal addresses an unmet need, namely developing ‘omic’ markers of pollutant-induced asthma
exacerbations in children. Dr. Rosser’s career development plan provides for mastery of statistical genomic
methods and analyses, and builds upon clinical trial management and analysis skills. She is well positioned for
her proposed research given epidemiology background, skills with spatial modeling, and pilot data. This career
development award will provide the skills and preliminary data for an R01 seeking to test whether
epigenetic/gene markers predict risk of asthma outcomes and response to the AQI intervention."
10893461,"Project Summary/Abstract
Prediabetes and obesity are major public health issues that disproportionately affect racial/ethnic minorities and
low-income individuals in the United States (US). Approximately 84 million American adults have prediabetes.
The recent increased prevalence of prediabetes is caused largely by the global epidemic of obesity. In the U.S,
the prevalence of obesity was recently reported at about 40% adults. With the growing prevalence of obesity in
the U.S., prediabetes is expected to become an even greater public health challenge. The Diabetes Prevention
Program trial and other large trials have shown that a moderate amount of weight loss achieved by reducing
total caloric intake and increasing physical activity can prevent or delay the onset of type 2 diabetes.
However, these prevention programs involving in-person counseling can be expensive to implement and
sustain in clinical or community settings over extended periods of time. The rapid rise of sophisticated
digital devices (i.e., mobile applications, wireless activity trackers, social network) provides an opportunity
to transform the way health care team deliver a diabetes prevention and weight loss program. These digital
technologies are inexpensive and widely available and can reach large numbers of adults with prediabetes and
obesity. However, despite their popularity and availability, the vast majority of individuals will stop using them
within weeks because of lack of systematic behavior change approach (i.e. setting personalized short-term and
long-term goals).Therefore, an urgent need exists in successfully incorporating these inexpensive digital devices
into a diabetes prevention and weight loss program and sustain its effect over time. The goal of this project is to
assess the effect and sustainability of a digitally-based diabetes prevention program in English or Spanish
speaking adults with prediabetes and obesity. The primary outcomes are change in percent body weight and
HbA1c from baseline, 5, and 12 months. In this proposed 12-month randomized controlled trial, we will randomize
255 participants into one of 3 groups with a 1:1:1 ratio: 1) a Control (usual care), 2) a Regular intervention group,
and 3) a Plus group. While both the Regular and Plus group will receive a 5-month diabetes prevention
intervention in an identical fashion, only the Plus group will receive a 7-month maintenance intervention. The
Control group will receive an American Diabetes Association lifestyle brochure and wear an activity tracker, but
no intervention will be provided. Our research team seeks to shift the current paradigm, by moving to the use of
commonly used digital technology for diabetes prevention and weight loss programs, and test its sustainability.
We believe that the findings from this RCT will provide new insights into how to design interventions as well as
other lifestyle interventions."
