APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
10882723,R01,CA,1,N,2024-03-01,2024-04-01,2025-03-31,395,R01CA283323,SCHOOLS OF MEDICINE,PA-20-185,1R01CA283323-01A1,NCI:712514\,NON-SBIR/STTR RPGS,2024,NATIONAL CANCER INSTITUTE,NA,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,02,053284659,US,4050801,THOMAS JEFFERSON UNIVERSITY,PA,191074418,"Project narrative. DNA polymerase theta (Polq), a DNA repair factor important for microhomology-mediated end-joining (MMEJ) of DNA double-strand breaks (DSBs), has recently been validated as a drug target in BRCA1/2 mutated cancers in pre-clinical studies. Early stage Polq inhibitors (Polqi), however, have significant deficiencies which may limit their efficacy and development in clinical studies. Our collaborative team (Pomerantz, Johnson, and Childers labs) plans to develop a novel chemical entity as a potentially best-in-class Polqi by employing an innovative prodrug strategy which is expected to prolong its exposure and activity in vivo.",10744044;9640800 (contact),"CHILDERS, WAYNE E;POMERANTZ, RICHARD T (contact)","AGYIN, JOSEPH KOFI",2024-04-01,2029-03-31,analog;Animals;Binding Proteins;Biochemical;Biological Assay;Biological Availability;BRCA deficient;brca gene;BRCA1 gene;BRCA2 gene;Breast;cancer cell;candidate identification;Cells;Characteristics;Chemicals;Clinical Research;Collaborations;Combined Modality Therapy;Data;design;Deuterium;Development;DNA biosynthesis;DNA Damage;DNA Double Strand Break;DNA Repair;DNA-Directed DNA Polymerase;Dose;Double Strand Break Repair;Drug Kinetics;Drug resistance;Drug Targeting;druggable target;efficacy study;Exhibits;Female;Generations;Goals;Half-Life;HCT116 Cells;homologous recombination;homologous recombination deficiency;improved;In Vitro;in vivo;inhibitor;Injections;innovation;Kinetics;Knockout Mice;Liver Microsomes;Malignant neoplasm of ovary;Malignant Neoplasms;Measurement;Measures;Mediating;Modeling;mouse model;Mus;mutant;Mutate;novel;Oral;Oral Administration;Ovarian;Pancreatic carcinoma;patient derived xenograft model;Patient-derived xenograft models of breast cancer;Patients;Pharmaceutical Chemistry;Phenotype;Physical Chemistry;Plasma;Plasma Proteins;Poly(ADP-ribose) Polymerase Inhibitor;Polymerase;precision medicine;preclinical study;Predisposition;prevent;Prodrugs;Prostate;Publishing;Reporter;Reporting;Resistance;Solid Neoplasm;synergism;Toxic effect;tumor growth;Tumor Volume;Weight;Xenograft procedure,Development of Best-in-Class Pol-Theta Inhibitors,283323,ATA,"Advancing Therapeutics A Study Section
[ATA]",NA,A1,1,585883,126631,712514,NA
10882724,R01,DK,2,N,2024-04-12,2024-04-15,2025-02-28,847,R01DK097554,SCHOOLS OF MEDICINE,PA-20-183,2R01DK097554-11A1,NIDDK:684914\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,NA,SAN ANTONIO,UNITED STATES,INTERNAL MEDICINE/MEDICINE,20,800772162,US,578418,UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,TX,782293901,"NARRATIVE Maintaining glucose control (i.e. HbA1c <7.0%) reduces the risk of microvascular complications in T2DM patients; currently approximately one half of patients with T2DM fail to maintain the target for glucose control. Thus, therapeutic regimens that produce a durable reduction in the HbA1c is an unmet need for the management of patients with T2DM. The current grant proposal is a comparative effectiveness study of the efficacy and durability of HbA1c reduction by two initial combination therapies in patients with new onset diabetes.",9426039 (contact),"ABDUL-GHANI, MUHAMMAD  (contact)","GOROSPE, RAFAEL",2012-09-21,2029-02-28,Adipocytes;Agonist;Algorithms;Applications Grants;Benchmarking;Beta Cell;blood glucose regulation;Body fat;Body Weight decreased;Bone Density;Cell Physiology;Chemosensitization;Clinical;Combined Modality Therapy;comparative effectiveness;comparative effectiveness study;comparative efficacy;Complex;conventional therapy;Data;Defect;Development;Diabetes Mellitus;diabetic patient;efficacy evaluation;efficacy study;efficacy testing;Etiology;exenatide;Failure;Fatty acid glycerol esters;follow-up;gastric inhibitory polypeptide receptor;glargine;Glimepiride;glucagon-like peptide 1;Glucose;Glucose Plasma Concentration;Glycosylated hemoglobin A;Goals;Hyperglycemia;improved;Insulin;insulin secretion;insulin sensitivity;Kidney;Kidney Diseases;liraglutide;Liver;Measurement;Measures;Metabolic;Metformin;Methods;Microvascular Dysfunction;Muscle;Myocardial;Newly Diagnosed;Non-Insulin-Dependent Diabetes Mellitus;Outcome Study;Patients;Pharmaceutical Preparations;Pioglitazone;Postmenopause;prevent;primary outcome;protective effect;Randomized;Receptor Gene;Recommendation;recruit;Regimen;Risk;Risk Reduction;Role;secondary outcome;Skeletal Muscle;standard of care;Sulfonylurea Compounds;Testing;Therapeutic;Time;Weight Gain;Woman,Comparative Effectiveness of Two Initial Combination Therapies in Patients with New Onset Diabetes,97554,HSDO,Human Studies of Diabetes and Obesity Study Section[HSDO],NA,A1,11,434866,250048,684914,NA
10882725,R01,CA,1,N,2024-04-29,2024-05-01,2025-04-30,396,R01CA283904,SCHOOLS OF ARTS AND SCIENCES,PAR-22-242,1R01CA283904-01A1,NCI:449628\,NON-SBIR/STTR RPGS,2024,NATIONAL CANCER INSTITUTE,NA,FORT COLLINS,UNITED STATES,BIOCHEMISTRY,02,785979618,US,1725201,COLORADO STATE UNIVERSITY,CO,805232002,"PROJECT NARRATIVE In eukaryotes, the attachment of ubiquitin to histone proteins regulates diverse processes that include transcription, DNA damage repair, and genome stability. To understand how these processes are controlled, we will design sensor molecules to observe ubiquitin attachment to specific histones and to measure their locations and dynamics in the cell nucleus. The strategies and tools we develop will be broadly useful in basic cancer research and will generate new diagnostic capabilities.",9866101;11388646;9866201 (contact),"COHEN, ROBERT ;SNOW, CHRISTOPHER DAVIS;YAO, TINGTING  (contact)","AMIN, ANOWARUL",2024-05-01,2029-04-30,Address;Adopted;Affinity;Algorithm Design;Ankyrin Repeat;Antibodies;Avidity;BARD1 gene;Basic Cancer Research;Binding;Biological Assay;Biosensor;BRCA1 gene;C-terminal;candidate identification;Cell Nucleus;Cell Physiology;Cells;Chimeric Proteins;Chromatin;Cleavage Under Targets and Release Using Nuclease;Collaborations;cost;deep learning algorithm;Defect;design;Detection;Development;diagnostic value;Distal;DNA Repair;Elements;Engineering;Enzymes;Eukaryota;flexibility;Genetic Transcription;Genome;Genome Stability;genome-wide;Genomics;Geometry;Goals;Histones;Image;in silico;In Vitro;in vivo;innovation;interest;Libraries;Location;Lysine;Machine Learning;machine learning algorithm;machine learning method;Maintenance;Malignant Neoplasms;Maps;Measures;meter;Methods;Molecular;Molecular Conformation;Molecular Target;Monitor;Motion;nanomolar;next generation sequencing;novel diagnostics;novel strategies;Nucleosomes;Pathway interactions;Peptides;Play;Polycomb;Positioning Attribute;Post-Translational Protein Processing;Process;Property;Protein Engineering;protein structure;Proteins;Protocols documentation;Reader;Reagent;Reporting;Research Personnel;Role;scaffold;sensor;Series;Signal Transduction;Site;Specificity;Structure;success;System;Technology;Tertiary Protein Structure;Testing;tool;Ubiquitin;ubiquitin-protein ligase;Ubiquitination;ultra high resolution;Validation;Work;Yeasts,Machine-Learning Aided Design of Avidity-Based Biosensors of Ubiquitin Signaling,283904,CBP,Chemical Biology and Probes Study Section[CBP],NA,A1,1,310972,138656,449628,NA
10882727,R01,HL,2,N,2024-04-30,2024-05-01,2025-04-30,837,R01HL143792,SCHOOLS OF PUBLIC HEALTH,PA-20-185,2R01HL143792-06,NHLBI:1884576\,NON-SBIR/STTR RPGS,2024,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",NA,BOSTON,UNITED STATES,NUTRITION,07,149617367,US,3212904,HARVARD SCHOOL OF PUBLIC HEALTH,MA,021156028,"NARRATIVE  Food insecurity is present in 11% of the US population, but disparately higher at 33% in the US territory of Puerto Rico that is simultaneously experiencing social and cardiovascular-related inequities, compounded by vulnerability to climate change events. The lack of systematic, longitudinal studies has hindered understanding of the complex mechanistic pathways connecting food insecurity to cardiometabolic disease, posited to operate through biological, diet-related, or psychosocial factors, nor their interconnections with food procurement or climate-change indicators. To address this, we will extend and enrich the existing rigorous and comprehensive data from the highly-productive Puerto Rico Observational Study of Psychosocial, Environmental, and Chronic disease Trends (PROSPECT), a longitudinal cohort of adults in PR, to generate compelling evidence elucidating the mechanisms between food insecurity and cardiometabolic disease, and to inform programs and policy that can alleviate these inequities in PR, while serving as a model for other populations.",1950638 (contact),"MATTEI, JOSIEMER  (contact)","BROWN, ALISON GWENDOLYN MARY",2018-07-01,2029-04-30,Address;Adult;aged;Ancillary Study;Behavior;biobank;Biological;Birth;Blood;Budgets;Cardiometabolic Disease;cardiometabolism;Cardiovascular Diseases;Cardiovascular system;Central obesity;Ceramides;Chronic Disease;Church;climate change;clinical examination;cohort;Complex;coping;COVID-19;Data;data access;Data Set;Databases;dehydroepiandrosterone;Diabetes Mellitus;Diet;dietary;Dietary Factors;Dietary Practices;Disasters;Dopamine;Droughts;Dyslipidemias;Eating;Eating Behavior;Enrollment;Epinephrine;Event;experience;Face;Fatty acid glycerol esters;Fatty Acids;Fishes;follow-up;Food;Food Access;Food Analysis;food insecurity;food security;Frequencies;Friends;Goals;Hair;Health;Household;Human Rights;Hunger;Hurricane;Hydrocortisone;Hypertension;indexing;Industrialization;Inequity;Insulin Resistance;Link;Longitudinal cohort;Longitudinal Studies;male;man;Measures;Mediating;men;Mental Depression;Modeling;Neurosecretory Systems;Non-Insulin-Dependent Diabetes Mellitus;Norepinephrine;novel marker;nutrition;Nutritional;Obesity;Observational Study;Participant;Pathway interactions;Persons;Physiological;Plasma;Policies;Population;Prevalence;Price;Productivity;programs;psychologic;Psychological Factors;psychosocial;Psychosocial Assessment and Care;Psychosocial Factor;Public Health;Publications;Puerto Rico;Questionnaires;Rain;recruit;Reporting;Research;Research Infrastructure;resilience;Resources;Rewards;Risk;Risk Factors;Rural;rural area;Saliva;Sampling;Science;screening;Security;Serotonin;sex;social;Social support;Stress;Surveys;tool;Trans Fats;Trans Fatty Acids;trend;United States;United States Department of Agriculture;Urine;Visit;Vulnerable Populations,Longitudinal Mechanisms of Food and Nutrition Security and Cardiometabolic Health in PROSPECT,143792,LHB,Lifestyle and Health Behaviors Study Section[LHB],NA,NA,6,1473891,410685,1884576,NA
10882738,R01,AA,2,N,2024-04-22,2024-05-01,2025-03-31,273,R01AA026297,SCHOOLS OF MEDICINE,PA-20-185,2R01AA026297-07A1,NIAAA:370125\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,NA,NEW YORK,UNITED STATES,INTERNAL MEDICINE/MEDICINE,13,621889815,US,1833205,COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,100323725,"PROJECT NARRATIVE The proposed research is relevant to public health because a detailed understanding of the role of Aldh2 and alcohol-induced epithelial cell injury will fundamentally advance the fields of alcohol-related diseases, both benign and malignant. The proposed model systems and findings will provide a platform for new avenues of translational applications related to head-and-neck and esophageal squamous cell carcinomas and other alcohol-induced human pathologies. Thus, the proposed research is relevant to the NIH's mission that pertains to developing fundamental knowledge that will help to reduce the burden of human diseases.",7132013 (contact),"NAKAGAWA, HIROSHI  (contact)","MURRAY, GARY",2018-07-01,2029-03-31,Acetaldehyde;Affect;Alcohol consumption;alcohol effect;alcohol exposure;Alcohols;aldehyde dehydrogenases;Allografting;Autophagocytosis;Benign;Biological Models;cancer cell;CD44 gene;Cell Death;cell injury;Cell Survival;Cells;Cellular Stress;chemotherapy;Cisplatin;Clinical;Clustered Regularly Interspaced Short Palindromic Repeats;CRISPR interference;crosslink;Cytoprotection;Data;Dependence;Development;Disease;DNA biosynthesis;DNA Damage;DNA Interstrand Crosslinking;DNA Repair;DNA Sequence Rearrangement;Doxycycline;Enzymes;Epithelial Cells;Epithelium;Esophageal Squamous Cell Carcinoma;Esophagus;Ethanol;Ethanol Metabolism;Exhibits;Exposure to;FANCD2 protein;Fanconi Anemia pathway;Fanconi&apos;s Anemia;Fostering;Functional disorder;Genetic;Genetically Engineered Mouse;Genomic Instability;Genotoxic Stress;genotoxicity;Head and Neck Squamous Cell Carcinoma;Head and neck structure;Homeostasis;human disease;Human Pathology;Hyperactivity;Impairment;inhibitor;innovation;insight;Invaded;knock-down;Knowledge;Left;Lesion;Ligase;Link;Malignant - descriptor;Malignant Epithelial Cell;Malignant Neoplasms;Mediating;member;Metabolism;Mission;Mitochondria;Mus;mutant;Mutation;Neoplasm Metastasis;Neoplasms;novel;novel therapeutic intervention;Nuclear;Nucleotides;Oral;Organoids;Oxidative Stress;Parkin;patient derived xenograft model;Patients;pharmacologic;Process;Prognosis;Public Health;Quality Control;Reactive Oxygen Species;repaired;Research;Resistance;Risk;Risk Factors;Role;Squamous cell carcinoma;stem;Testing;Therapeutic;Tissues;translational applications;tumor;tumor initiation;tumor xenograft;tumorigenic;Ubiquitin;United States National Institutes of Health;Validation,Aldh2 and epithelial homeostasis and pathobiology,26297,BCO,Biochemical and Cellular Oncogenesis Study Section[BCO],NA,A1,7,225000,145125,370125,NA
10882745,R01,HS,1,N,2024-03-04,2024-04-01,2025-01-31,226,R01HS029497,SCHOOLS OF MEDICINE,PA-18-795,1R01HS029497-01A1,AHRQ:399996\,NON-SBIR/STTR RPGS,2024,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,NA,BOSTON,UNITED STATES,ADMINISTRATION,07,047006379,US,3212902,HARVARD MEDICAL SCHOOL,MA,021201616,"Project Narrative  Given that only 2-7% of U.S. health care spending is devoted to primary care, a chronically underfunded but foundational part of the delivery system, states across the country are increasingly adopting policies to increase primary care spending, hoping to slow total spending and improve the quality of care. Four states— Colorado, Delaware, Oregon, and Rhode Island—have enacted legislation or regulations to explicitly raise the percent of health care spending spent on primary care, but the effects of these models on primary care access and continuity, total health care spending, utilization (in and outside of primary care), and quality of care remain largely unknown. This gap in knowledge is increasingly detrimental as many additional states are now debating or designing similar legislation to increase primary care spending; this project addresses this key gap through rigorous quasi-experimental evaluations of the Colorado, Delaware, Oregon, and Rhode Island models, using newer statistical methodology in matching and weighting to improve causal inference.",9601371 (contact),"SONG, ZIRUI  (contact)","EDEN, AIMEE",2024-04-01,2029-01-31,NA,"Evaluations of Increasing State Investments in Primary Care: Effects on Health Care Spending, Utilization, and Quality",29497,HSVR,Healthcare Systems and Values Research[HSVR],NA,A1,1,235986,164010,399996,NA
10882751,R01,DK,1,N,2024-09-04,2024-09-05,2025-07-31,847,R01DK137224,SCHOOLS OF MEDICINE,PA-20-185,1R01DK137224-01A1,NIDDK:69954\NIGMS:350000\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,NA,NEW ORLEANS,UNITED STATES,PHYSIOLOGY,01,053785812,US,8424601,TULANE UNIVERSITY OF LOUISIANA,LA,701185665,"Project Narrative This research is relevant to public health because of the increasing prevalence of metabolic disorders, including obesity and type 2 diabetes mellitus. This study will examine the site and mechanisms of glycinergic inhibition in a brain area that regulates energy homeostasis. Completion of the project may result in novel strategies to better manage energy homeostasis via central targets.",8893817 (contact);10044692,"DERBENEV, ANDREI  (contact);ZSOMBOK, ANDREA","COOKE, BRAD",2024-09-05,2028-07-31,Adrenal Glands;Adrenalectomy;Area;Autonomic nervous system;blood glucose regulation;Brain;Brain Stem;Central Nervous System;Chronic;Data;Development;Disease;Eating;Electrophysiology (science);Endocrine;Energy Metabolism;experimental study;feeding;Fiber;Fluorescent in Situ Hybridization;GABA transporter;gamma-Aminobutyric Acid;Glucose;glucose tolerance;Glycine;Glycine Receptors;glycine transporter;Goals;High Fat Diet;Homeostasis;improved;in vivo;inhibitory neuron;Knowledge;Light;lipid metabolism;Liver;Maintenance;Maps;Measures;Metabolic;Metabolic Diseases;Mus;Nerve;neural circuit;neuromechanism;neuronal excitability;Neurons;Neurotransmitters;Non-Insulin-Dependent Diabetes Mellitus;Norepinephrine;novel;novel strategies;Obesity;optogenetics;Organ;Output;paracrine;Pathogenesis;Pathway interactions;Peripheral;Pharmacogenetics;pharmacologic;Physiological;Plasma;Play;Prevalence;Property;Public Health;Regulation;Research;response;Role;Signal Transduction;Site;Slice;Sympathetic Nervous System;Synapses;Testing;Tissues;Tracer;Viral,Glycinergic inhibition in the ventral brainstem,137224,BNRS,"Behavioral Neuroendocrinology, Neuroimmunology, Rhythms, and Sleep Study Section [BNRS]",NA,A1,1,274480,145474,419954,NA
10882758,R01,AI,1,N,2024-08-20,2024-08-19,2025-07-31,855,R01AI173261,NA,PA-20-185,1R01AI173261-01A1,NIAID:580274\OD:253250\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,NA,HACKENSACK,UNITED STATES,NA,05,042797571,US,3117901,HACKENSACK UNIVERSITY MEDICAL CENTER,NJ,076011915,"NARRATIVE Our project, focused on celiac disease and Crohn’s disease, takes a combined genomic and epigenomic approach to pinpoint and understand the mechanisms of action of genetic variants that regulate critical genes specifically in intestinal epithelial cells or in cells of the immune system, and thereby confer increased risk of these common and difficult to treat gastrointestinal conditions. Our research team includes investigators with expertise in molecular genetics, intestinal epithelial cell biology, bioinformatics and statistical genetics, and clinical aspects of these diseases. Using intestinal organoid cultures from biopsies, with and without exposure to disease relevant external stimuli, whole-genome and targeted DNA methylation sequencing, and CRISPR- Cas9 manipulations in tissue culture, we expect that our research will elucidate cell type-specific biological pathways, and gene-environment interactions, that drive the onset and progression of these diseases, with implications for improved prevention and treatment.",10713067;1891538 (contact),"HAMILTON, KATHRYN ELIZABETH;TYCKO, BENJAMIN  (contact)","HUDSPETH, KELLY",2024-08-19,2029-07-31,Acute;Alleles;Autoimmune;Autophagocytosis;Basic Science;Binding;Binding Sites;Bioinformatics;Biological;Biopsy;bisulfite sequencing;Celiac Disease;Cell Line;cell type;Cells;Cellular biology;Chronic;Clinical;Collaborations;Computational Biology;CRISPR/Cas technology;Crohn&apos;s disease;cytokine;Data;Digestive System Disorders;Disease;Disease Progression;disorder prevention;disorder risk;DNA Methylation;DNA methylation profiling;Environment;Epigenetic Process;epigenomics;Epithelial Cells;Exposure to;Future;gastrointestinal;Gastrointestinal Diseases;gene environment interaction;Gene Expression;Genes;Genetic;Genetic Transcription;genetic variant;genome wide association study;Genomics;Genotype;Germ Lines;Gliadin;Goals;Haplotypes;Heterozygote;Human;Human Cell Line;Immune;Immune response;Immune system;improved;Individual;Individual Differences;Inflammation;Inflammatory;Inflammatory Bowel Diseases;intestinal epithelium;Intestines;Link;Loss of Heterozygosity;Maps;Measures;Methylation;Modeling;Molecular;Molecular Genetics;multidisciplinary;Mutate;novel strategies;Organoids;Pathogenicity;Pathway interactions;Patient Care;patient stratification;Phenotype;Point Mutation;polygenic risk score;precision medicine;Predisposition;prevent;Prevention;Proliferating;Reporter;Research;Research Personnel;Risk;risk variant;Role;Sampling;Series;Severities;Signal Transduction;Site-Directed Mutagenesis;SNP genotyping;Specificity;Stimulus;targeted treatment;Testing;tissue culture;Tissues;tool;transcription factor;treatment response;Ulcerative Colitis;United States;Virulence Factors;whole genome;Work,Celiac and inflammatory bowel diseases: functional post-GWAS approach,173261,GHD,Genetics of Health and Disease Study Section[GHD],NA,A1,1,643803,189721,833524,NA
10882760,R01,HL,1,N,2024-03-29,2024-04-01,2025-03-31,837,R01HL169873,SCHOOLS OF MEDICINE,PA-20-185,1R01HL169873-01A1,NHLBI:797173\,NON-SBIR/STTR RPGS,2024,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",NA,NEW YORK,UNITED STATES,INTERNAL MEDICINE/MEDICINE,12,060217502,US,1514803,WEILL MEDICAL COLL OF CORNELL UNIV,NY,100654805,"Project Narrative Low-value care (LVC), defined as care where harms or costs outweigh the benefits, is common (nearly half of U.S. patients may receive >1 LVC service every year). LVC can result in physical harm from the service itself, unnecessary follow-up tests/procedures, and needless out-of-pocket costs. The research proposed is a foundational step toward accurately measuring LVC, identifying which LVC services should be prioritized for reduction, and assessing the effectiveness and possible unintended consequences of a program to reduce LVC.",12316754 (contact),"KINI, VINAY  (contact)","SIDDIQUI, AYESHA SAEED",2024-04-01,2029-02-28,Accountability;Address;Adopted;Adoption;American Heart Association;Anatomy;Appropriateness Review;Area;beneficiary;bundled payment;candidate validation;Cardiovascular system;care episode;care systems;Caring;Characteristics;Classification;Clinical;Clinical Data;Clinical Practice Guideline;Collaborations;Complex;Coronary Arteriosclerosis;coronary artery calcium;cost;Cost Control;Data;data registry;design;Disparity;effectiveness evaluation;Enrollment;Equilibrium;ethnic minority;experience;Fee-for-Service Plans;follow-up;Frequencies;Guidelines;Health Care Costs;health care disparity;Health Policy;Health system;Healthcare;high risk;Hospitals;improved;innovation;Knowledge;Link;low socioeconomic status;Measurement;Measures;Medical;Medicare;Medicare claim;Modeling;Organizational Models;Outcome;Patient risk;Patients;payment;percutaneous coronary intervention;Policies;Policy Maker;Price;Procedures;programs;Provider;psychologic;racial minority;Recommendation;Reporting;Research;Research Design;Research Personnel;Research Priority;Resources;Rewards;Risk;Sampling;Selection Bias;Services;Stress Tests;Testing;theories;trend;Uninsured Medical Expense;United States National Institutes of Health;Work,Measurement and Reduction of Low-Value Cardiovascular Care,169873,ODHS,Organization and Delivery of Health Services Study Section[ODHS],NA,A1,1,576050,221123,797173,NA
10882761,R01,AG,2,N,2024-06-25,2024-07-01,2025-03-31,866,R01AG031867,SCHOOLS OF MEDICINE,PA-20-185,2R01AG031867-16,NIA:646536\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON AGING,NA,SAINT LOUIS,UNITED STATES,NEUROLOGY,01,068552207,US,9083901,WASHINGTON UNIVERSITY,MO,631304862,Inclusion body myopathies are a devastating muscle disease that has the presence of vacuoles and aggregates on muscle biopsy. We will explore the hypothesis that protein aggregates can spread from myofiber to myofiber leading to muscle degeneration.,1952881 (contact),"WEIHL, CONRAD C (contact)","OROSZ, ANDRAS",2009-01-01,2029-03-31,Adaptor Signaling Protein;alpha synuclein;Amyloid;Autophagosome;Biopsy;Biosensor;Brain;Cell Membrane Permeability;Cells;Cessation of life;Coculture Techniques;CRISPR screen;Cytoprotection;Data;Degradation Pathway;Desmin;Disease;Endosomes;Extracellular Space;Failure;Fascicle;Fiber;Fluorescence Resonance Energy Transfer;Foundations;Frontotemporal Dementia;frontotemporal lobar dementia amyotrophic lateral sclerosis;Functional disorder;genome-wide;Goals;Grant;Health;Human;Impairment;in vivo;Inclusion Bodies;innovation;Lysosomes;Mediator;Membrane;monomer;Mus;Muscle;Muscle Cells;muscle degeneration;Muscle Fibers;muscle form;mutant;Mutation;Myoblasts;Myopathy;Natural regeneration;Neurodegenerative Disorders;Neurons;novel;Nuclear;Parkinson Disease;Pathogenesis;Pathogenicity;Pathologic;Pathology;Patients;Perimysium;Permeability;Physiological Processes;pre-formed fibril;prion hypothesis;prion seeds;prion-like;Prions;protein aggregation;protein TDP-43;Proteins;Recombinants;Sarcoplasm;Signal Pathway;Signal Transduction;Skeletal Muscle;System;TDP-43 aggregation;Testing;Therapeutic Intervention;transmission process;Ubiquitin;uptake;Vacuole;valosin containing protein mutation;valosin-containing protein;Visualization,Protein aggregation in inclusion body and myofibrillar myopathies,31867,SMEP,Skeletal Muscle and Exercise Physiology Study Section[SMEP],NA,NA,16,415779,230757,646536,NA
