APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
10912433,R44,NS,5,N,2024-08-07,2024-09-01,2025-08-31,853,R44NS115314,NA,PA-21-259,5R44NS115314-03,NINDS:1286865\,SBIR-STTR RPGS,2024,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,NA,BUFFALO,UNITED STATES,NA,23,080313680,US,10042387,"NEUROVASCULAR DIAGNOSTICS, INC.",NY,142218504,"Narrative  In this Phase II proposal, Neurovascular Diagnostics aims to develop a blood-based RNA expression diagnostic to assess intracranial aneurysm rupture risk. To do this, we will validate our preliminary expression- based risk biomarker (successfully developed in Phase I) in a new dataset of sequencing data (n=200), standardize the assessment of the biomarker on an established clinical testing platform, and then test the developed, research-use-only assay in a large prospective cohort of 600 patient blood samples collected from 5 centers across the US. Successful completion of this study will produce an aneurysm risk blood test that will enable more vigilant aneurysm management and low-cost, non-invasive monitoring of patients during watchful waiting or between follow-up imaging after treatment.",78572304 (contact);14766646,"POPPENBERG, KERRY  (contact);TUTINO, VINCENT MATTHEW","AUBRECHT, TARYN GRACE",2019-09-30,2026-08-31,Aftercare;Age;Algorithms;Aneurysm;Biological;Biological Assay;Biological Markers;Blood;Blood specimen;Blood Tests;Blood Vessels;Capillary Electrophoresis;Characteristics;Chemicals;Classification;Clinical;clinical practice;cohort;Complication;cost;Dangerousness;Data;Data Set;Death Rate;demographics;design;Detection;Development;Diagnostic;Diagnostic tests;Digital Subtraction Angiography;Dose;Event;Face;feature selection;follow-up;Gene Expression Profile;gene panel;Genes;Genetic Markers;Genetic Transcription;Growth;high risk;Hypertension;Image;Intervention;Intracranial Aneurysm;large datasets;Lifelong disability;Ligation;machine learning classifier;Medical Imaging;Microsurgery;model development;Modeling;molecular diagnostics;Monitor;neurovascular;non-invasive monitor;Output;Pathology;Patient Monitoring;Patient observation;patient subsets;Patients;Performance;Persons;Phase;Population;prospective;Prospective cohort;Prospective Studies;prototype;Research;research clinical testing;Risk;Risk Assessment;risk prediction model;risk stratification;RNA;Rupture;Ruptured Aneurysm;Sample Size;Sampling;Scanning;Signal Transduction;Site;Small Business Innovation Research Grant;Specificity;Standardization;Subarachnoid Hemorrhage;Survivors;Testing;Training;transcriptome;transcriptome sequencing;Translating;Validation;validation studies;vascular inflammation;Whole Blood;Work,Development of a Molecular Diagnostic to Identify Dangerous Intracranial Aneurysms,115314,ZRG1,Special Emphasis Panel[ZRG1-ETTN-G(13)B],NA,NA,3,1079115,123563,1286865,NA
10912434,R35,GM,5,N,2024-08-13,2024-09-01,2025-08-31,859,R35GM149253,SCHOOLS OF MEDICINE,PAR-19-367,5R35GM149253-02,NIGMS:507000\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,MILWAUKEE,UNITED STATES,BIOCHEMISTRY,04,937639060,US,46001,MEDICAL COLLEGE OF WISCONSIN,WI,532263548,"PROJECT NARRATIVE Dysregulation of GPCR signaling leads to several diseases, yet the molecular mechanisms remain poorly understood. The objective of this project is to elucidate the molecular mechanisms that govern GPCR signaling by canonical and non-canonical mechanisms. We expect to define novel paradigms of GPCR signaling with the hope of identifying new targets to modulate GPCR signaling for therapeutic development.",8147135 (contact),"MARCHESE, ADRIANO  (contact)","LEWIS, MECHELLE MAYLEBEN",2023-09-01,2028-08-31,A kinase anchoring protein;Address;Automobile Driving;beta-arrestin;Biochemical;Biological Assay;Biophysics;Cell Culture Techniques;Cessation of life;chemokine receptor;Confocal Microscopy;CXC Chemokines;Disease;drug discovery;Embryonic Development;Family;Fluorescence;G Protein-Coupled Receptor Signaling;G-Protein-Coupled Receptors;Goals;human disease;immune function;innovation;Knowledge;Label;Ligation;live cell imaging;Malignant Neoplasms;Modeling;Molecular;novel;Physiological Processes;Play;Prognosis;receptor;receptor binding;Receptor Signaling;reconstitution;Regulation;Research;Role;Signal Transduction;stem cells;structural determinants;Therapeutic;therapeutic development;Translating,Regulation of chemokine receptor signaling,149253,MRAC,Maximizing Investigators? Research Award C Study Section[MRAC],NA,NA,2,325000,182000,507000,NA
10912435,R01,HL,5,N,2024-08-20,2024-09-01,2025-08-31,838,R01HL162955,NA,PA-20-185,5R01HL162955-02,NHLBI:772729\,NON-SBIR/STTR RPGS,2024,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",NA,DENVER,UNITED STATES,NA,01,076443019,US,5720901,NATIONAL JEWISH HEALTH,CO,802062761,"PROJECT NARRATIVE The reason why some patients develop progressive lung involvement in sarcoidosis, have unrelenting symptoms and worsening lung function and others don’t, is not well understood. This proposal will define factors that may explain why some people get progressive sarcoidosis while also establishing new proteins, genes, markers and a potential tool to detect persistent or progressive lung inflammation and worsening lung function. In future studies, these factors may be tested clinically as tests or predictors of disease and ultimately even targets for therapy.",10290295;6949154;10432614;2134517 (contact),"BHARGAVA, MANEESH ;CROUSER, ELLIOTT D;LEACH, SONIA ;MAIER, LISA A (contact)","VUGA, LOUIS J",2023-09-01,2027-07-31,"Address;Affect;Area;Automobile Driving;Bioinformatics;Biological;Biological Markers;biological systems;Biology;Blood;Body System;Cells;Characteristics;Clinical;clinical decision-making;Clinical Management;clinical trial enrollment;Clinical Trials;cohort;Complex;Country;Cytometry;Data;Decision Making;Development;digital;Disease;disease model;Disease Progression;Disease Resistance;disorder control;Early identification;Early treatment;Educational workshop;Enrollment;Event;follow-up;follower of religion Jewish;Foundations;FRAP1 gene;Funding;Future;Gene Expression Profile;Genes;genetic signature;Genetic Transcription;Goals;Granuloma;Granulomatous;Granulomatous disease;Health;high risk;Human;IL8 gene;improved;In Vitro;in vitro Model;Individual;Inflammation;innovation;insight;Investigation;Knowledge;Laboratories;Link;Location;longitudinal care;Lung;Lung nodule;Messenger RNA;Methods;Minnesota;Modeling;Molecular;Molecular Profiling;molecular subtypes;Morbidity - disease rate;mortality;mRNA Expression;multiple omics;National Heart, Lung, and Blood Institute;Natural Killer Cells;novel;novel strategies;Ohio;Outcome;outcome prediction;Pathologic;Pathway interactions;Patient Care;Patient Outcomes Assessments;Patients;Peripheral Blood Mononuclear Cell;Persons;Phagosomes;Phenotype;Plasma;Plasma Proteins;Population;predictive modeling;progression risk;Progressive Disease;prospective;protein expression;Proteins;Proteomics;Proxy;pulmonary function;Pulmonary Inflammation;Pulmonary Sarcoidosis;recruit;Research;Research Personnel;Research Priority;Respiratory Failure;Risk;Sampling;Sarcoidosis;Severities;Signal Transduction;single-cell RNA sequencing;Symptoms;Systems Biology;targeted treatment;Testing;Therapeutic;therapeutic target;Tissues;tool;transcriptome sequencing;translational study;United States National Institutes of Health;Universities;Validation;Whole Blood",Molecular Characterization of Progressive Pulmonary Sarcoidosis,162955,RIBT,Respiratory Integrative Biology and Translational Research Study Section[RIBT],NA,NA,2,654483,118246,772729,NA
10912436,R35,GM,5,N,2024-07-03,2024-08-01,2025-07-31,859,R35GM126983,SCHOOLS OF MEDICINE,PAR-19-367,5R35GM126983-07,NIGMS:534521\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,ANN ARBOR,UNITED STATES,ANATOMY/CELL BIOLOGY,06,073133571,US,1506502,UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,481091276,Project Narrative: We will study the dynamics of the signaling cascade that activates the mitotic checkpoint and develop a mathematic model to understand and predict the behavior of the mechanisms underlying the signaling cascade. We will use this understanding to investigate how aberrant checkpoint signaling increases the frequency of chromosome missegregation in cancerous cells.,10406288 (contact),"JOGLEKAR, AJIT  (contact)","MILLER, RITA K",2018-07-01,2028-07-31,Anaphase;behavior prediction;Behavioral Mechanisms;biological systems;cancer cell;Cancerous;Cell Cycle Regulation;Cell division;Cells;Cellular biology;chromosome missegregation;Chromosome Segregation;data modeling;Ensure;Experimental Models;Frequencies;Genomic Instability;Goals;Kinetochores;mathematical model;Mitotic Checkpoint;Nature;Process;recruit;Signal Transduction;Signaling Protein;Systems Biology;Theoretical model,The systems biology of mitotic checkpoint signaling and its relevance to cancer cell biology,126983,MRAC,Maximizing Investigators? Research Award C Study Section[MRAC],NA,NA,7,351500,183021,534521,NA
10912437,R21,AI,5,N,2024-07-26,2024-08-01,2025-07-31,855,R21AI168810,SCHOOLS OF PUBLIC HEALTH,PA-20-195,5R21AI168810-02,NIAID:239852\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,NA,COLUMBUS,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,03,832127323,US,6218701,OHIO STATE UNIVERSITY,OH,432101016,"Project Narrative There is growing evidence the canine coronaviruses (CCoVs) can infect and be associated with clinical disease in humans. We propose studies to identify genomic features associated with CCoV spread to humans and to determine the functional role of some unique genomic features of a novel CCoV isolated from an infant with pneumonia using next generation sequencing, phylogenetic, molecular clock and phenetic analyses, reverse genetics and transcriptomics approaches.",78548163;10417668 (contact),"DECARO, NICOLA ;VLASOVA, ANASTASIA NICKOLAEVNA (contact)","PARK, EUN-CHUNG",2023-08-23,2025-07-31,2019-nCoV;Acute;Address;Adult;Affect;Biological;Biological Process;Canis familiaris;Cells;Child;Chiroptera;Clinical;Collaborations;Collection;comparative;Coronavirus;Coronavirus nucleocapsid protein;Country;Disease;Evolution;Family Felidae;Family suidae;Genbank;Genes;Genetic;Genetic Markers;Genome;genome sequencing;genome-wide;genome-wide analysis;genomic data;genomic RNA;Genomics;Genotype;geographically distant;Haiti;high risk;Human;human pathogen;Immune;Immune response;Infant;Infection;Innate Immune Response;Interferon Type I;Interferons;Knowledge;Malaysia;Modeling;Molecular;Molecular Biology;molecular clock;Mutation;next generation sequencing;novel;Pathogenicity;Patients;Phenotype;Phosphorylation;Phylogenetic Analysis;Play;Pneumonia;Population;Production;Proteins;Public Health;Recombinants;respiratory;response;reverse genetics;RNA Binding;Role;SARS coronavirus;SARS-CoV N protein;Signal Transduction;Syndrome;Thailand;trait;transcriptome;transcriptomics;transmission process;Virion;Virus;Zoonoses,Origin and host adaptation of the novel canine coronavirus (CCoV-HuPn-2018) isolated from a human pneumonia patient,168810,ZRG1,Special Emphasis Panel[ZRG1-IDIA-S(02)],NA,NA,2,163012,76840,239852,NA
10912438,F31,CA,5,N,2024-05-23,2024-06-01,2025-05-31,398,F31CA278353,NA,PA-21-051,5F31CA278353-02,NCI:37193\,"TRAINING, INDIVIDUAL",2024,NATIONAL CANCER INSTITUTE,NA,COLUMBUS,UNITED STATES,NA,03,147212963,US,1495302,RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,432052664,"NARRATIVE The overarching aim of this study is to determine the mechanisms behind the highly successful treatment combination of trabectedin, an FDA-approved drug, and an antitumor virus against Ewing sarcoma and osteosarcoma tumors. This study will contribute critical insights into how tumor-specific viral infection and trabectedin work together advantageously to achieve tumor cell death. Discoveries from this study on how this treatment combination targets tumor vulnerabilities could prove generalizable to other cancers, rationalize clinical trials, and provide new therapeutic options for cancer.",78590297 (contact),"RINGWALT, EMILY  (contact)","PURI, ANU",2023-06-01,2027-05-31,Address;advanced disease;Anti-viral Response;antitumor effect;Apoptosis;Binding;bone;cancer therapy;cancer type;CASP8 and FADD-like apoptosis regulating protein;CASP8 gene;Cell Death;Cells;Cessation of life;Childhood;childhood sarcoma;clinical application;Clinical Trials;Color;Combined Modality Therapy;comparative efficacy;CRISPR/Cas technology;Cytokine Signaling;Cytolysis;Cytometry;cytotoxic;cytotoxicity;Data;Data Analyses;Development;DNA Binding Agent;Ensure;Enzyme-Linked Immunosorbent Assay;Ewings sarcoma;Exhibits;expectation;FDA approved;Future;Gene Expression;gene product;Genetic Transcription;Human;Immunocompetent;immunodeficiency;Immunofluorescence Immunologic;Immunologic Stimulation;Immunosuppression;immunosuppressive macrophages;improved;In complete remission;in vivo;Infection;inhibitor;innovation;insight;Interferons;Knock-out;Label;Lead;Macrophage;Malignant Neoplasms;Mediating;Methods;Modeling;Monitor;monocyte;mouse model;Natural Killer Cells;neoplastic cell;novel;novel therapeutics;Oncogenic Viruses;oncolysis;Oncolytic;oncolytic herpes simplex virus;oncolytic virotherapy;Osteosarcoma;Pathway interactions;Patients;Pattern;Pattern recognition receptor;Pharmaceutical Preparations;Production;protein expression;Proteomics;Rationalization;receptor expression;Reporter Genes;Reporting;Research;response;Role;Sampling;Signal Transduction;single-cell RNA sequencing;success;synergism;Testing;Therapeutic;Time;TLR4 gene;TNFRSF10B gene;TNFSF10 gene;Transcript;Treatment Efficacy;tumor;Viral;Viral Proteins;Virus;Virus Diseases;Western Blotting;Work,Mechanisms of Synergy between Oncolytic Herpes Simplex Virus and Trabectedin in Pediatric Bone Sarcomas,278353,ZRG1,Special Emphasis Panel[ZRG1-F09C-Z(20)L],NA,NA,2,37193,0,37193,NA
10912439,R01,EB,5,N,2024-07-18,2024-09-01,2025-08-31,286,R01EB033821,BIOMED ENGR/COL ENGR/ENGR STA,PA-20-185,5R01EB033821-02,NIBIB:531435\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,NA,BOSTON,UNITED STATES,ENGINEERING (ALL TYPES),07,049435266,US,10001093,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),MA,022151390,"Lay Summary The engineering of implantable tissues has the potential to address the shortage of organs available for transplantation; however, for solid organs like the liver, progress has been stymied by the lack of a robust blood supply to support key functional cells as well as the inability to harness the natural regenerative capacity of the liver to grow in the face of sudden injury. This project will develop new tools to control both the processes of blood vessel growth (vascularization) and tissue growth (expansion) by taking control over the cell-cell signaling processes that normally coordinate the process and potentially improve upon these natural processes. As such, these studies will address several major hurdles towards the engineering of tissues for treating diseases that are otherwise only cured by whole organ transplantation.",6130274;6130315 (contact);11488222,"BHATIA, SANGEETA N.;CHEN, CHRISTOPHER S (contact);KHALIL, AHMAD SAMIR","FEHR, TUBA HALISE",2023-09-01,2027-08-31,3-Dimensional;Address;Biological Models;Biology;Blood capillaries;Blood Vessels;Buffers;Cell Communication;Cell Signaling Process;cell type;Cells;Clinical;Communities;Complex;density;Disease;dosage;efficacy testing;Endothelial Cells;Endothelium;Endowment;Engineering;Engraftment;Environment;Experimental Models;Fiber;Fibroblasts;fitness;Gene Expression;Generations;Goals;Growth;Hepatic;Hepatic Tissue;Hepatocyte;Human;Human Engineering;Implant;implantation;improved;In Vitro;in vitro Model;in vivo;in vivo Model;Injury;innovative technologies;insight;intercellular communication;Life;Liver;liver injury;Liver parenchyma;liver transplantation;Mediating;Microfluidics;Modeling;Mus;Natural regeneration;novel strategies;old mice;Organ;Organ Size;Organ Transplantation;Oxygen;paracrine;Paracrine Communication;Pattern;Perfusion;Physiological;Play;Process;regenerative;Regenerative capacity;Regenerative engineering;Regenerative Medicine;release factor;Research Personnel;response;Role;Signal Transduction;Solid;Stromal Cells;synthetic biology;System;Systems Integration;Technology;Therapeutic;Tissue Engineering;Tissue Grafts;Tissues;tool;transcription factor;Transplantation;Variant;Vascular blood supply;vascular tissue engineering;Vascularization,Synthetic vascularization and regeneration in engineered tissues,33821,CMT,Cellular and Molecular Technologies Study Section[CMT],NA,NA,2,384817,146618,531435,NA
10912440,K12,CA,5,N,2024-09-16,2024-07-01,2025-06-30,398,K12CA088084,HOSPITALS,PAR-19-242,5K12CA088084-23,NCI:569799\,OTHER RESEARCH-RELATED,2024,NATIONAL CANCER INSTITUTE,NA,HOUSTON,UNITED STATES,INTERNAL MEDICINE/MEDICINE,09,800772139,US,578407,UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,770304009,"Project Narrative Our understanding of cancer at the level of molecules, cells and tissues has increased exponentially over the last three decades, while the number of clinician-investigators needed to translate this knowledge through hypothesis-driven clinical trials has actually decreased. If we are to accelerate the development of more effective, less toxic targeted therapy, immunotherapy, and personalized care, we must train and sustain the careers of exceptional and diverse young clinician-investigators who can develop long-term programs of clinical and translational research with strategically-chosen series of innovative clinical trials with relevant correlative studies. The MD Anderson Paul Calabresi K12 Program has the track record, deep commitment, mentors, patients, infrastructure and facilities to attract and to develop the careers of young clinician- investigators who will lead the clinical and translational development of oncology over the next decades.",7562845;8210070 (contact);11490306,"HONG, DAVID S.;KOPETZ, SCOTT  (contact);WESTIN, SHANNON NEVILLE","DAMICO, MARK W",2000-09-13,2027-06-30,Academia;Acceleration;anti-cancer research;Applications Grants;Award;Cancer Biology;cancer care;cancer therapy;career;Clinic;Clinical;clinical infrastructure;Clinical Oncology;Clinical Research;Clinical Sciences;Clinical Trials;college;Contracts;Data;Development;Doctor of Philosophy;Environment;Evaluation;Faculty;faculty support;Funding;Goals;Grant;Health;Image;insight;Knowledge;Laboratories;Laboratory Research;Medicine;Mentored Clinical Scientist Development Program;Mentors;Minority Recruitment;novel;novel therapeutics;patient oriented;Patients;Peer Review;personalized medicine;programs;Publications;Research Personnel;symposium;Tissues;Training;Translational Research;translational therapeutics;Underrepresented Minority;University of Texas M D Anderson Cancer Center,Paul Calabresi Clinical Oncology Award,88084,NCI,Institutional Training and Education Study Section (F)[NCI-F],NA,NA,23,739016,59121,569799,NA
10912441,K00,NS,5,N,2024-07-01,2024-04-01,2025-03-31,853,K00NS115338,ORGANIZED RESEARCH UNITS,RFA-NS-19-011,5K00NS115338-04,NINDS:90325\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,NA,Princeton,UNITED STATES,NONE,12,002484665,US,6661401,PRINCETON UNIVERSITY,NJ,085406000,"Narrative Important aspects of memory, such as those affected in Alzheimer’s disease, are believed to be enabled by specialized wiring patterns between neurons. However current technology cannot assess these wiring patterns. This project will develop a new method for assessing wiring patterns deep in the brain, and then use it to discover wiring patterns necessary for healthy memory function.",15901510 (contact),"RIORDAN, ALEXANDER  (contact)","OSBORNE, LESLIE CAROL",2019-09-30,2027-03-31,3-Dimensional;Academia;Affect;Alzheimer&apos;s Disease;anatomic imaging;Anatomy;Animals;Architecture;Area;Autopsy;awake;Behavior;Behavioral;Birth;Brain;Brain imaging;Brain region;Calcium;career;Cell Physiology;Cells;Cognition;Cognitive;Complex;connectome;Data;design;Development;Dorsal;Electron Microscopy;Engineering;entorhinal cortex;Environment;experimental study;Foundations;functional group;Functional Imaging;Future;Head;Health;Hippocampal Formation;Image;Implant;insight;instrument;instrumentation;Location;Medial;Memory;method development;Methods;Microscope;Modeling;Modernization;Monitor;multi-photon;multidisciplinary;multimodality;multiphoton imaging;Mus;neural;neural circuit;Neurons;Neurosciences;next generation;novel;Operative Surgical Procedures;Optics;Pattern;Phase;Photons;post-doctoral training;Postdoctoral Fellow;Probability;Procedures;Productivity;reconstruction;Recurrence;Research;Research Personnel;response;Rodent;Rotation;skills;Surface;Synapses;System;Techniques;Technology;Testing;theories;Tissues;Training;two-photon;virtual;virtual reality;Work,Circuit reconstruction of functionally-identified neurons in deep brain regions: application to grid cells,115338,ZNS1,ZNS1-SRB-B(69),NA,NA,4,83634,6691,90325,NA
10912442,R01,GM,5,N,2024-08-19,2024-09-01,2025-08-31,859,R01GM148987,SCHOOLS OF MEDICINE,PA-20-185,5R01GM148987-02,NIGMS:282375\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,BALTIMORE,UNITED STATES,RADIATION-DIAGNOSTIC/ONCOLOGY,07,188435911,US,820104,UNIVERSITY OF MARYLAND BALTIMORE,MD,212011508,"PROJECT NARRATIVE: Up to 86% of preventable deaths after trauma are related to sequelae of multicavitary hemorrhage in the non-compressible torso. Whole-body CT angiography (WBCTA) is routinely performed on trauma admission as a screening and surgical planning tool and is associated with a survival benefit, however interpretation delays and diagnostic error contribute to delays to transfusion and surgical or angiographic hemostatic intervention. High-trust human-centered computer-aided detection and diagnosis (CAD) tools for screening, hemorrhage burden quantification, and personalized decision support will accelerate and standardize image analysis of torso hemorrhage.",11715919 (contact),"DREIZIN, DAVID  (contact)","CHAO, CHIEN-CHUNG",2023-09-01,2027-08-31,Abdomen;Acceleration;Acidosis;Admission activity;Affect;Age;algorithm development;Algorithms;American;Angiography;Artificial Intelligence;Behavior;Big Data;Blood;Blood Coagulation Disorders;Blood Pressure;Body Regions;Body System;Cessation of life;Chest;Classification;classification algorithm;Clinical;clinical decision-making;clinically actionable;clinically relevant;cohort;Collaborations;computer aided detection;computer center;Computer-Assisted Diagnosis;Consumption;Data;Data Set;Databases;Decision Making;Decision Support Systems;Delphi Study;design;Detection;Development;Diagnosis;Diagnostic Errors;diagnostic tool;disorder risk;distraction;Early Intervention;Engineering;Ensure;Expert Opinion;Extravasation;Failure;Fatigue;Feedback;Future;Goals;Heart Rate;Hematoma;hemodynamics;Hemorrhage;Hemostatic Agents;Hemothorax;Hour;Human;human centered design;human-in-the-loop;Image;Image Analysis;image processing;improved;indexing;Injury;Intervention;Knowledge;Label;Laceration;large datasets;Life;Liquid substance;Measurement;Medical Imaging;Modality;Monitor;mortality;Multi-Institutional Clinical Trial;natural hypothermia;novel;Operative Surgical Procedures;Organ;organ injury;Outcome;Patient Triage;Patients;Pelvis;pelvis fracture;Performance;Peritoneal;personalized decision;personalized diagnostics;Physiological;Pleural;point of care;Population;Population Heterogeneity;predict clinical outcome;preference;Prevalence;prevent;preventable death;Process;Protocols documentation;Provider;Radiology Specialty;rapid detection;Reader;Reading;Recommendation;Reporting;Research;resilience;Resources;Rest;Resuscitation;Risk;Safety;Sampling;screening;Screening procedure;Severities;Shock;Software Design;Solid;Source;Speed;Standardization;System;Task Performances;Testing;Time;tool;Transfusion;Trauma;trauma care;trauma centers;Trust;United States;Validation;Visualization;Work,Human-centered CT-based CADx Tools for Traumatic Torso Hemorrhage,148987,CTIS,Clinical Translational Imaging Science Study Section[CTIS],NA,NA,2,234457,47918,282375,NA
