APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
11221081,N02,DA,NA,N,NA,NA,NA,NA,75N95023D00027,NA,NA,75N95023D00027-0-759502400008-1,NCATS:5487858\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,DENVER,UNITED STATES,NA,01,362130952,US,10065762,"PALANTIR TECHNOLOGIES, INC.",CO,802021866,NA,80002116 (contact),"ZAVERTNIK, BRIAN  (contact)",NA,2024-09-28,2025-09-27,Advisory Committees;Award;Clinical;Clinical and Translational Science Awards;Clinical Data;Clinical Research;cloud based;cohort;Collaborations;COVID-19;Data;Data Aggregation;Data Analytics;data de-identification;data enclave;Data Set;Dedications;Development;Environment;Institution;member;National Center for Advancing Translational Sciences;National Institute of General Medical Sciences;Personally Identifiable Information;Persons;privacy protection;programs;Research;Secure;synthetic data;Translational Research;United States National Institutes of Health,"NCATS: SECURE PLATFORMS SUPPORT FOR THE N3C, NIDAP, AND ASPR",0,NA,NA,NA,NA,NA,NA,NA,5487858,NA
11221082,N02,DA,NA,N,NA,NA,NA,NA,75N95023D00027,NA,NA,75N95023D00027-0-759502400002-1,NCATS:4685560\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,DENVER,UNITED STATES,NA,01,362130952,US,10065762,"PALANTIR TECHNOLOGIES, INC.",CO,802021866,NA,79688686 (contact),"ZAVERTNIK, BRIAN  (contact)",NA,2024-03-21,2024-06-30,Advisory Committees;Award;Clinical;Clinical and Translational Science Awards;Clinical Data;Clinical Research;cloud based;cohort;Collaborations;COVID-19;Data;Data Aggregation;Data Analytics;data de-identification;data enclave;Data Set;Dedications;Development;Environment;Institution;member;National Center for Advancing Translational Sciences;National Institute of General Medical Sciences;Personally Identifiable Information;Persons;privacy protection;programs;Research;Secure;synthetic data;Translational Research;United States National Institutes of Health,SECURE PLATFORMS SUPPORT FOR THE N3C DATA ENCLAVE,0,NA,NA,NA,NA,NA,NA,NA,4685560,NA
11221084,N02,DA,NA,N,NA,NA,NA,NA,75N95022D00025,NA,NA,75N95022D00025-0-759502400002-1,NCATS:47628\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,DENVER,UNITED STATES,NA,01,362130952,US,10065762,"PALANTIR TECHNOLOGIES, INC.",CO,802021866,NA,79942123 (contact),"MARIZAN-HO, JOHANNA  (contact)",NA,2024-08-20,2025-08-17,Advisory Committees;Award;Clinical;Clinical and Translational Science Awards;Clinical Data;Clinical Research;cloud based;cohort;Collaborations;COVID-19;Data;Data Aggregation;Data Analytics;data de-identification;data enclave;Data Set;Dedications;Development;Electronics;Environment;Institution;member;National Center for Advancing Translational Sciences;National Institute of General Medical Sciences;Personally Identifiable Information;Persons;privacy protection;programs;Research;Secure;synthetic data;Translational Research;United States National Institutes of Health,NIDAP ELECTRONIC SCIENTIFIC REVIEW ASSISTANCE (ESRA) APPLICATION SUPPORT,0,NA,NA,NA,NA,NA,NA,NA,47628,NA
11221085,N01,DA,NA,N,NA,NA,NA,NA,271201700020I,NA,NA,271201700020I-P00001-759502200001-1,NCATS:180000\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,SAN DIEGO,UNITED STATES,NA,51,079682716,US,3452401,"IRISYS, INC.",CA,921212285,NA,79979743 (contact),"BOURQUE, TIM  (contact)",NA,2022-09-28,2027-07-31,Development;Dosage Forms;manufacture;Phase II Clinical Trials,"THIS TASK ORDER (TO) IS TO PROVIDE DOSAGE FORM DEVELOPMENT, MANUFACTURE AND STABILITY STUDIES OF ORC-13661 FOR PHASE II CLINICAL TRIAL",0,NA,NA,NA,NA,NA,NA,NA,180000,NA
11221086,N02,DA,NA,N,NA,NA,NA,NA,75N95024C00025,NA,NA,75N95024C00025-0-9999-1,NCATS:297510\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,BETHESDA,UNITED STATES,NA,NA,NA,US,NA,NA,MD,208172847,NA,79902750 (contact),"BACKUS, MARK  (contact)",NA,2024-07-29,2024-09-18,analytical tool;Award;Businesses;Clinical and Translational Science Awards;Clinical Research;cloud based;cohort;Communities;Complex Analysis;Contracts;COVID-19;cyber security;Data;data enclave;Development;Electronic Health Record;Environment;genetic variant;Genomics;Image;Information Technology;Ingestion;Institution;meetings;multimodal data;National Center for Advancing Translational Sciences;National Institute of General Medical Sciences;open source;Pathology;Privacy;Productivity;programs;Radiology Specialty;Research;Research Personnel;Secure;Security;service programs;Services;synthetic data;tool;Translational Research;United States National Institutes of Health;Viral;virtual;Work,NCATS CYBERSECURITY SERVICES PROGRAM SUPPORT. POP: 07/29/2024 - 09/18/2024.,0,NA,NA,NA,NA,NA,NA,NA,297510,NA
11221089,N02,DA,NA,N,NA,NA,NA,NA,75N95024D00006,NA,NA,75N95024D00006-0-759502400007-1,NCATS:1825925\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,NORTH BETHESDA,UNITED STATES,NA,08,020277339,US,10047839,"AXLE INFORMATICS, LLC",MD,208524931,NA,79795274 (contact),"MAYS, GARY  (contact)",NA,2024-05-31,2024-09-30,analytical tool;Area;Award;Clinical and Translational Science Awards;Clinical Research;cloud based;cohort;Collaborations;Communities;Complex Analysis;Contracts;COVID-19;COVID-19 patient;Data;Data Analyses;Data Collection;data enclave;data harmonization;data platform;Data Science;Data Set;Development;Electronic Health Record;Environment;genetic variant;Genomics;Health;Image;Informatics;Information Technology;Ingestion;Institution;meetings;multimodal data;National Center for Advancing Translational Sciences;National Institute of General Medical Sciences;open source;open source tool;Pathology;Privacy;Productivity;programs;protective factors;Pythons;Radiology Specialty;Research;Research Personnel;Risk Factors;Scientist;Secure;Security;Services;Statistical Data Interpretation;synthetic data;tool;Translational Research;United States;United States National Institutes of Health;Viral;virtual;Visualization;Work,TASK ORDER 7 - ODP,0,NA,NA,NA,NA,NA,NA,NA,1825925,NA
11221091,N02,HL,NA,N,NA,NA,NA,NA,75N92022F00181,NA,NA,75N92022F00181-P00008-0-1,OD:6000\,NON SBIR/STTR CONTRACTS,2024,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",NA,WASHINGTON,UNITED STATES,NA,NA,NA,US,NA,NA,DC,20007,NA,NA,(contact),NA,2022-07-22,2024-07-21,NA,NHLBI WORKSHOP/CONFERENCE SUPPORT,0,NA,NA,NA,NA,NA,NA,NA,6000,NA
11221094,N01,DA,NA,N,NA,NA,NA,NA,271201700009I,NA,NA,271201700009I-P00005-759502000001-1,NCATS:28500\,NON SBIR/STTR CONTRACTS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,TORRANCE,UNITED STATES,NA,NA,NA,US,NA,NA,CA,905054011,NA,79597307 (contact),"PORTER, KEITH  (contact)",NA,2020-08-04,2024-08-03,Bacterial Artificial Chromosomes;Coenzyme A;Pharmaceutical Preparations;Reference Standards;Testing,HAVE BACHEM ISSUE QA REVIEWED COAS OF GMP DRUG SUBSTANCE PTH-IA AND ITS QUALITATIVE REFERENCE STANDARD AND ASSIGN A NEW RETEST DATE BASED ON THE STABILITY STUDY RESULTS. ANOTHER PURPOSE IS TO HAVE BAC,0,NA,NA,NA,NA,NA,NA,NA,28500,NA
11221096,N02,LM,NA,N,NA,NA,NA,NA,316201200028W,NA,NA,316201200028W-0-759702400001-1,OD:1017637\,NON SBIR/STTR CONTRACTS,2024,NATIONAL LIBRARY OF MEDICINE,NA,FAIRFAX,UNITED STATES,NA,11,072648579,US,1644201,"ICF, INC., LLC",VA,220316050,NA,NA,(contact),NA,2024-09-29,2025-07-28,NA,OFFICE OF COMPUTER AND COMMUNICATIONS SYSTEMS (OCCS) IT TECHNICAL SUPPORT - ICF.,0,NA,NA,NA,NA,NA,NA,NA,1017637,NA
11221097,N02,LM,NA,N,NA,NA,NA,NA,316201300006W,NA,NA,316201300006W-P00021-759702000001-1,OD:1800000\,NON SBIR/STTR CONTRACTS,2024,NATIONAL LIBRARY OF MEDICINE,NA,MCLEAN,UNITED STATES,NA,NA,NA,US,NA,NA,VA,22102,NA,NA,(contact),NA,2020-09-24,2025-09-23,Collaborations;Communication;Computers;Data;Development;Funding;Grant;Information Technology;Infrastructure;Investments;Literature;Phase;Public Health;Research;Services;System;Terminology;tool development;United States National Institutes of Health;United States National Library of Medicine;Women&apos;s Health;Women&apos;s Health Services,INFORMATION TECHNOLOGY SERVICES FOR CONSUMER/PUBLIC HEALTH AND TERMINOLOGY APPLICATIONS FOR THE NATIONAL LIBRARY OF MEDICINE'S (NLM) OFFICE OF COMPUTER AND COMMUNICATIONS SYSTEMS (OCCS),0,NA,NA,NA,NA,NA,NA,NA,1800000,NA
11221098,N02,LM,NA,N,NA,NA,NA,NA,75N97024F00100,NA,NA,75N97024F00100-0-0-1,OD:727620\,NON SBIR/STTR CONTRACTS,2024,NATIONAL LIBRARY OF MEDICINE,NA,LANHAM,UNITED STATES,NA,04,159827104,US,10005037,"SOFTWARE CONSULTANTS, INC.",MD,207064830,NA,NA,(contact),NA,2024-09-20,2025-03-19,NA,TECHNICAL SUPPORT FOR DISCOVERY SERVICE FOR WOMEN'S HEALTH RESEARCH,0,NA,NA,NA,NA,NA,NA,NA,727620,NA
