APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
10941885,R35,GM,1,N,2024-08-19,2024-09-01,2025-08-31,859,R35GM155426,SCHOOLS OF ARTS AND SCIENCES,PAR-23-145,1R35GM155426-01,NIGMS:391250\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,Boulder,UNITED STATES,CHEMISTRY,02,007431505,US,1199902,UNIVERSITY OF COLORADO,CO,803031058,"Project Narrative Gene silencing enzymes PRC1, PRC2, and DNMT1 are essential for maintaining cellular identity, and defects in these enzymes are some of the leading causes of leukemias and cardiac diseases. We will use chemical biology and a structure-guided approach to develop new inhibitors and activators targeting PRC2. We will use an integrated structural and functional approach to uncover the molecular mechanisms that activate PRC1 and DNMT1 on chromatin, which will enable the development of new therapeutic avenues targeting these enzymes.",14593165 (contact),"KASINATH, VIGNESH  (contact)","CHOW, CHI-WING",2024-09-01,2029-08-31,Biochemical;Biological Assay;Biology;cardiogenesis;Cell Differentiation process;cell type;Cells;Chemicals;Chromatin;Chromatin Remodeling Factor;Complex;Cryoelectron Microscopy;Defect;design;Development;disease-causing mutation;DNA;DNA Maintenance;DNA Methylation;DNA Modification Methylases;DNA replication fork;Embryonic Development;enzyme activity;Enzymes;Epigenetic Process;epigenetic silencing;Gene Silencing;Genes;Goals;Heart Diseases;Histone H3;histone methylation;Histones;Human body;inhibitor;insight;Lead;leukemia;Lysine;Malignant Neoplasms;Mass Spectrum Analysis;Mediating;Molecular;Monoubiquitination;Mutation;novel;novel therapeutics;Nucleosomes;Play;Polycomb;Post-Translational Protein Processing;PRC1 Protein;programs;recruit;Research;Role;small molecule;Solid Neoplasm;structural biology;Structure;tumor;ubiquitin-protein ligase;Vision;Work,Structure and Mechanism of Epigenetic Gene Silencing,155426,MRAE,Maximizing Investigators' Research Award - E Study Section[MRAE],NA,NA,1,250000,141250,391250,NA
10941896,R35,GM,1,N,2024-08-23,2024-09-01,2025-06-30,859,R35GM155189,SCHOOLS OF MEDICINE,PAR-23-145,1R35GM155189-01,NIGMS:410000\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,CHICAGO,UNITED STATES,BIOCHEMISTRY,01,005421136,US,1413601,UNIVERSITY OF CHICAGO,IL,606372612,Project Narrative Ion channels are understudied in immune cells. This research proposal aims to identify and characterize novel ion channels and transporters to understand how they regulate the development and function of immune cells.,12638208 (contact),"CONCEPCION GONZALEZ, AXEL ROLANDO (contact)","NIE, ZHONGZHEN",2024-09-01,2029-06-30,Action Potentials;Anions;Biochemistry;Cell membrane;Cell Physiology;Cells;Communication;Complex;Development;Dinucleoside Phosphates;Electrophysiology (science);functional genomics;Genes;Genetic;Goals;Human;Immune;immune function;Immune response;Immunology;Immunotherapy;Ion Channel;Ion Channel Protein;Ions;Membrane Proteins;Molecular;mouse model;Mus;Muscle Contraction;Muscle Fibers;Neurons;novel;null mutation;Periodicity;Physiological;Play;Proteins;Regulation;Research Proposals;Role;Signal Transduction;Signaling Molecule;Solid;structural biology;Swelling;System;T-Lymphocyte;Thymus Gland,Immune cell regulation by swelling-activated ion channels,155189,MRAD,Maximizing Investigators' Research Award - D Study Section[MRAD],NA,NA,1,250000,160000,410000,NA
10941898,R35,GM,1,N,2024-09-18,2024-09-20,2025-07-31,859,R35GM155424,SCHOOLS OF MEDICINE,PAR-23-145,1R35GM155424-01,NIGMS:337326\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,AUSTIN,UNITED STATES,RADIATION-DIAGNOSTIC/ONCOLOGY,25,170230239,US,578403,UNIVERSITY OF TEXAS AT AUSTIN,TX,787121139,"Project Narrative We aim to establish a research program that develops optical imaging technologies that overcome the challenge of tissue scattering, to achieve large-scale 3D imaging of tissue morphogenesis. If successful, this work will enable, for the first time, joint morphological and molecular imaging of deep-tissue morphogenetic events across entire developing embryos at subcellular resolutions. Furthermore, this work will lay the foundation for future imaging technologies that enable investigations into in-vivo biological processes taking place within their natural tissue environments.",11096978 (contact),"CHOWDHURY, SHWETADWIP  (contact)","YEH, ALVIN TIEN-WEI",2024-09-20,2029-07-31,3-Dimensional;adaptive optics;Biological;Biological Process;cell motility;Cells;Complex;Data;design;Development;Embryo;Environment;Event;Foundations;Future;Image;Image Enhancement;Imaging Techniques;Imaging technology;in vivo;Investigation;Joints;Light;Magnetic Resonance Imaging;mechanical stimulus;Microscope;Microscopy;millimeter;Modeling;Molecular;molecular imaging;Morphogenesis;Morphology;multi-photon;multimodality;optical imaging;Optics;Organ;Organism;planar cell polarity;Process;programs;Refractive Indices;Research;Resolution;Roentgen Rays;Sampling;Shapes;Signal Pathway;Speed;submicron;System;Technology;Three-Dimensional Imaging;Time;Tissue imaging;Tissues;tomography;tool;Travel;Visualization;Whole Organism;Work;Xenopus;Zebrafish,Imaging deep-tissue morphogenesis at whole-organism scales,155424,ZRG1,Special Emphasis Panel[ZRG1 MBBC-F (55)],NA,NA,1,250000,87326,337326,NA
10941900,R01,NS,1,N,2024-08-30,2024-09-01,2025-08-31,853,R01NS138075,SCHOOLS OF MEDICINE,RFA-NS-23-024,1R01NS138075-01,NIA:358843\NINDS:160064\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,NA,DALLAS,UNITED STATES,PSYCHIATRY,30,800771545,US,578404,UT SOUTHWESTERN MEDICAL CENTER,TX,753909105,"PROJECT NARRATIVE The ability to remember one's features and monitor current states is fundamental for self-recognition, yet the mechanisms governing how neurons, circuits, and inter-regional functional connectivity in the brain accomplish visual self-recognition remain unknown. By taking advantage of a mouse model, our proposed study aims to demonstrate the most detailed functional map of the hippocampal-prefrontal cortical circuits that control visual self-recognition.",15022871 (contact),"KITAMURA, TAKASHI  (contact)","DAVID, KAREN KATE",2024-09-01,2029-08-31,Anatomy;Animals;Behavior;Birds;Brain;Brain imaging;Brain Mapping;Brain region;Cells;Communication;Data;Electrophysiology (science);experience;Experimental Animal Model;Exposure to;Fishes;Gene Expression;Generations;Genetic;Goals;Grooming;habituation;Head;hippocampal subregions;Hippocampus;Home;Human;Immediate-Early Genes;Impairment;Implant;in vivo calcium imaging;Ink;Macaca mulatta;Maps;Medial;member;Memory;Monitor;mouse model;Mus;Nature;neural;neural circuit;Neurons;nonhuman primate;novel;Parietal Lobe;Pathway interactions;Prefrontal Cortex;preservation;Presynaptic Terminals;Reporting;Role;Self Direction;Self Perception;social;somatosensory;Stains;Techniques;Testing;Training;Visual;visual control,Neural circuit mechanisms for a mirror-induced self-directed behavior,138075,ZRG1,Special Emphasis Panel[ZRG1 ICN-D (55)],NA,NA,1,316407,202500,518907,NA
10941909,R35,GM,1,N,2024-09-04,2024-09-10,2025-07-31,859,R35GM155423,NA,PAR-23-145,1R35GM155423-01,NIGMS:462500\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,MEMPHIS,UNITED STATES,NA,09,067717892,US,7893501,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,TN,381053678,"PROJECT NARRATIVE DEAD-box ATPases remodel RNA:protein assemblies in cells to control gene expression programs, and their dysregulation contributes to human diseases. We propose to develop an integrated approach to understanding how the function of DEAD-box proteins can be controlled with chemistry-based tools. By learning what determines the specificity and efficacy of chemical DEAD-box protein modulators, we will enable the design of powerful probes to study the roles of RNA in gene regulation and to test hypotheses for developing new therapeutics.",11244665 (contact),"CUPIDO, TOMMASO  (contact)","SAKALIAN, MICHAEL",2024-09-10,2029-07-31,Affinity;ATP phosphohydrolase;Biochemistry;Biological;Biological Process;Biology;Catalytic Domain;Cell Communication;Cells;Cellular biology;Chemicals;Chemistry;cofactor;Collection;Communication;Complex;Computing Methodologies;design;Disease;Distal;driving force;Ewings sarcoma;Gene Expression;Gene Expression Regulation;Genes;Genetic;Glues;human disease;Human Genome;Infection;inhibitor;Learning;Ligand Binding;Ligands;Malignant Neoplasms;multidisciplinary;Mutation;Nerve Degeneration;Neurodegenerative Disorders;novel therapeutics;Nucleic Acids;Nucleotides;Physical condensation;Play;Process;programs;Protein Dynamics;Protein Family;protein phosphatase inhibitor-2;Proteins;rare genetic disorder;Ribonucleoproteins;Ribosomes;RNA;RNA Helicase;RNA Polymerase II;RNA-dependent ATPase;RNA-Protein Interaction;Role;Saint Jude Children&apos;s Research Hospital;screening;Specificity;Spliceosomes;Structure;Synthesis Chemistry;Testing;tool;X-Ray Crystallography,Chemical approaches for targeting ribonucleoprotein assemblies,155423,MRAE,Maximizing Investigators' Research Award - E Study Section[MRAE],NA,NA,1,250000,212500,462500,NA
10941920,R01,DK,7,N,2023-11-24,2023-12-01,2024-11-30,847,R01DK132072,SCHOOLS OF MEDICINE,PA-21-268,7R01DK132072-02,NIDDK:489477\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,NA,GALVESTON,UNITED STATES,INTERNAL MEDICINE/MEDICINE,14,800771149,US,578406,UNIVERSITY OF TEXAS MED BR GALVESTON,TX,775555302,"Project Narrative Development of specific therapies for idiopathic renal disease has been hampered by poor stratification of disease entities and a lack of understanding of underlying disease mechanisms. Our published and preliminary findings highlight a novel and central role for the bone marrow immune system in the pathogenesis of renal disease. Thus, we aim to explore the bone marrow-kidney axis as a novel target that improves current patient stratification and provides targets for the eventual development of effective treatments.",10571570;8105462 (contact),"HAHM, EUNSIL ;REISER, JOCHEN  (contact)","CHAN, KEVIN E",2023-01-01,2026-11-30,Adult;Affect;Albumins;Biological Assay;Blood Cells;Bone Marrow;Bone Marrow Aspiration;Bone Marrow Cells;Bone Marrow Transplantation;candidate identification;Categories;CD14 gene;Cell Lineage;Cell Physiology;Chronic;cytokine;Data;Development;Diagnosis;differentiation in vitro;Disease;Disease stratification;effective therapy;End stage renal failure;Exhibits;experience;FCGR3B gene;Focal and Segmental Glomerulosclerosis;glomerular filtration;Goals;granulocyte;Health;Hematopoiesis;hematopoietic stem cell differentiation;Hematopoietic stem cells;Human;humanized mouse;IL8 gene;Immune;Immune system;Immunologic Factors;improved;In Vitro;in vitro Assay;in vivo;Incidence;Individual;Inflammation;Inflammatory;Injury to Kidney;Interleukin-6;Kidney;Kidney Diseases;Kidney Transplantation;Macrophage;Mediating;Modeling;Molecular;monocyte;Mus;Myelogenous;Myeloid Cells;Myeloid Progenitor Cells;Myelopoiesis;Nature;Nephrotic Syndrome;novel;novel therapeutic intervention;novel therapeutics;Pathogenesis;Pathogenicity;Pathway interactions;patient stratification;Patients;Permeability;Phenotype;Plasma;prevent;Production;progenitor;Proteinuria;Publishing;Recurrence;Recurrent disease;Remission Induction;Renal function;Renal glomerular disease;Role;side effect;Signal Transduction;Source;System;targeted treatment;Testing;Therapeutic Effect;Therapeutic immunosuppression;Urokinase Plasminogen Activator Receptor;Zebrafish,Targeting bone marrow to treat renal disease,132072,PBKD,Pathobiology of Kidney Disease Study Section[PBKD],NA,NA,2,417223,72254,489477,NA
10941939,R35,GM,1,N,2024-07-08,2024-07-15,2025-05-31,859,R35GM155188,SCHOOLS OF ARTS AND SCIENCES,PAR-23-145,1R35GM155188-01,NIGMS:388750\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,SAINT LOUIS,UNITED STATES,CHEMISTRY,01,068552207,US,9083901,WASHINGTON UNIVERSITY,MO,631304862,"PROJECT NARRATIVE The proposed research is relevant to public health because fibrillar adhesins are widely used by bacteria in infection and persistence, and as such are desirable targets for anti-virulence therapeutics. The project is relevant to the mission of NIGMS because our discoveries will increase our fundamental understanding of fibrillar adhesin structure and function and provide a roadmap for the study of structurally similar proteins, laying the groundwork for advances in therapeutics for a range of human diseases.",12468588 (contact),"REICHHARDT, COURTNEY  (contact)","BOND, MICHELLE RUEFFER",2024-07-15,2029-05-31,Address;Adherence;Adhesives;Award;Bacteria;Bacterial Adhesins;Bacterial Adhesion;Bacterial Attachment Site;bacterial community;biophysical analysis;Biophysics;Characteristics;Chronic;Dedications;Environment;extracellular;Extracellular Matrix Proteins;Future;Homology Modeling;human disease;Infection;insight;Investigation;Knowledge;Length;Mediating;Mentors;Microbial Biofilms;Microbiology;Mission;Modeling;Molecular;Molecular Weight;monomer;National Institute of General Medical Sciences;novel strategies;Play;prevent;protein structure;Proteins;Proteome;Pseudomonas aeruginosa;Public Health;rational design;Repetitive Sequence;Research;Resources;Role;Scientist;Structure;Surface;Therapeutic;therapeutic target;Time;Tissues;Training;Virulence,Structural and functional investigations of bacterial fibrillar adhesins,155188,MRAB,Maximizing Investigators’ Research Award B Study Section[MRAB],NA,NA,1,250000,138750,388750,NA
10941953,R01,CA,1,N,2024-07-25,2024-08-01,2025-07-31,394,R01CA292385,HOSPITALS,PA-20-185,1R01CA292385-01,NCI:370575\,NON-SBIR/STTR RPGS,2024,NATIONAL CANCER INSTITUTE,NA,HOUSTON,UNITED STATES,INTERNAL MEDICINE/MEDICINE,09,800772139,US,578407,UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,770304009,"Project Narrative Adenoid Cystic Carcinoma (ACC) is a salivary gland head and neck cancer with high recurrence rate and despite the significant biological and clinical variability, all patients are treated the same. There is no standard of care systemic therapies for patients with this orphan disease. This proposal is pertinent to public health because it will identify clinically significant, reliable, prognostic, and predictive DNA methylation biomarkers, which will address a clinical gap-specifically, the lack of biomarkers for prognostication, and to guide patient stratification for treatment selection in ACC. Thus, our proposed research is relevant to the part of NIH’s mission that pertains to developing fundamental knowledge that will help to reduce the burdens of human illness.",14255107 (contact);78189941,"FERRAROTTO, RENATA  (contact);HEEKE, SIMON","BHARTI, SANITA",2024-08-01,2029-07-31,accurate diagnosis;Address;Adenoid Cystic Carcinoma;Affect;Aggressive behavior;Behavior;Biological;Biological Markers;Blood;Blood specimen;Blood Tests;blood-based biomarker;Chromatin;Classification;Clinic;Clinical;clinical predictors;Clinical Trials;clinically relevant;clinically significant;cohort;Databases;Detection;Diagnosis;Disease;Disease Progression;disorder subtype;DNA;DNA Integration;DNA Methylation;Epigenetic Process;epigenetic regulation;Epithelial Cells;Evolution;fitness;Gene Expression;Genes;Genetic Transcription;genome-wide;Gland;Goals;Head and Neck Cancer;Heterogeneity;Histology;Human;Indolent;innovation;Inter-tumoral heterogeneity;Knowledge;Link;liquid biopsy;Local Therapy;Longterm Follow-up;Low Prevalence;Lung;Malignant neoplasm of salivary gland;Malignant Neoplasms;Methylation;methylation biomarker;methylome;Mission;Molecular;Molecular Disease;molecular subtypes;Monitor;multidisciplinary;multimodality;Mutation;Neoplasm Metastasis;Neoplastic Cell Transformation;NOTCH1 gene;Operative Surgical Procedures;participant enrollment;Pathologist;patient stratification;Patients;pre-clinical;Prediction of Response to Therapy;Primary Neoplasm;Prognosis;prognostic;prognostication;prospective;Prospective Studies;proteogenomics;Public Health;Radiation therapy;Rare Diseases;Recurrence;Recurrent disease;Research;response;Risk;RNA;RNA Degradation;Salivary Glands;Selection for Treatments;Site;Solid;Somatic Mutation;standard of care;Stratification;Systemic Therapy;Testing;Therapeutic;therapeutic target;Time;Tissue Banks;Tissues;tool;transcriptome;transcriptomic profiling;transcriptomics;Translating;Translational Research;translational scientist;treatment response;treatment stratification;Tubular formation;tumor;tumor DNA;tumor heterogeneity;tumor progression;tumorigenesis;United States National Institutes of Health;Up-Regulation;VTCN1 gene,Harnessing Tumor and Circulating-Free DNA Methylation for Prognosis and Treatment Stratification in Adenoid Cystic Carcinoma,292385,MCDC,Molecular Cancer Diagnosis and Classification Study Section[MCDC],NA,NA,1,228750,141825,370575,NA
10941962,R01,HD,1,N,2024-07-29,2024-08-01,2025-07-31,865,R01HD115609,SCHOOLS OF MEDICINE,PAR-23-122,1R01HD115609-01,NICHD:692141\,NON-SBIR/STTR RPGS,2024,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,NA,DURHAM,UNITED STATES,OBSTETRICS & GYNECOLOGY,04,044387793,US,2221101,DUKE UNIVERSITY,NC,277054673,"Project Narrative The proposed research is both relevant to public health and aligned with the National Institutes of Child Health and Human Development’s mission; we will test the efficacy of an intervention designed to improve maternal and infant health by empowering clinicians with skills to enhance patients’ access to continued gainful employment and accommodation to ensure a safe working environment during pregnancy. Data gathered during the randomized trial, including electronic health record review, patient survey and qualitative interviews will also be leveraged to support diverse medical students as they participate in a year-long mentored career development and obstetric health disparities research program. We will enhance diversity in biomedical research by conducting a rigorously designed trial in collaboration with a patient- and community-engaged multidisciplinary team while mentoring medical students poised to become the next generation of clinician scientists dedicated to eradicating health disparities in maternal and infant health.",15437599 (contact),"WHEELER, SARAHN  (contact)","FABIYI, CAMILLE",2024-08-01,2029-07-31,"acceptability and feasibility;Address;Adherence;Affect;Appointment;Area;Awareness;Biomedical Research;Birth;black patient;Black race;career;career development;Caring;Clinic;Clinical;Clinical Investigator;Cluster randomized trial;cohort;Collaborations;Communities;community organizations;Computerized Medical Record;Counseling;Coupled;Data;Data Set;Dedications;Development;didactic education;Discipline of obstetrics;Discrimination;Documentation;E-learning;Economics;Education;Educational Curriculum;Educational Intervention;effectiveness evaluation;efficacy evaluation;efficacy testing;Electronic Health Record;Employment;empowerment;Ensure;Environment;Equity;equity, diversity, and inclusion;evidence base;experience;Face;Family;Feeling;Frequencies;Grant;Health;Health Disparities Research;health disparity;health empowerment;health equity;Health equity research;implementation science;Improve Access;improved;Income;Infant Health;Institution;Interruption;Intervention;Interview;Knowledge;Laws;Leadership;Low Birth Weight Infant;Maternal Health;Maternal Health Services;Maternal-fetal medicine;Medical;medical schools;Medical Students;Medicine;member;Mental Depression;Mentors;Mentorship;Methods;Minor;Minority;Mission;multidisciplinary;National Institute of Child Health and Human Development;next generation;obstetric care;Occupations;Outcome;patient engagement;Patients;Persons;pilot test;Positioning Attribute;Postpartum Period;Pregnancy;pregnancy health;Pregnancy Outcome;pregnant;Prenatal care;programs;Provider;Public Health;Qualitative Research;Race;Randomized;randomized trial;Recommendation;recruit;Reporting;Research;Research Methodology;Research Project Grants;Research Training;Resources;response;Rights;Safety;Science;Scientist;skills;social health determinants;socioeconomics;Stress;Students;Surveys;Testing;therapy design;tool;Training;Translating;treatment as usual;trial comparing;trial design;two-arm study;Underrepresented Minority;Wages;Work;Workplace",PROMOTE and TEACH Equity,115609,ZRG1,Special Emphasis Panel[ZRG1 IVBH-G (55)],NA,NA,1,429901,262240,692141,NA
10941975,R01,DK,1,N,2024-09-02,2024-09-02,2025-07-31,847,R01DK140244,NA,PA-20-185,1R01DK140244-01,NIDDK:553545\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,NA,BOSTON,UNITED STATES,NA,08,073130411,US,4907701,MASSACHUSETTS GENERAL HOSPITAL,MA,021142621,"Narrative Many hormones act via the signaling protein Gsα, which is produced by the GNAS complex gene. Disruption of Gsα activity causes several human diseases due to impaired actions of multiple hormones, causing altered metabolism, derangements in serum calcium and phosphate levels, abnormal bone development, growth problems, and intellectual disability. To enhance our understanding of these disorders and, thus, improve their clinical management, we aim to elucidate the mechanisms regulating the production of Gsα from the GNAS gene in different hormone-responsive tissues.",7039542 (contact),"BASTEPE, MURAT  (contact)","MALOZOWSKI, SAUL N",2024-09-02,2028-07-31,"Affect;Alleles;autocrine;Bone Development;Calcium;Cell Differentiation process;Cell model;Cells;Chondrocytes;Clinical Management;clinically significant;Clustered Regularly Interspaced Short Palindromic Repeats;Code;Complex;curative treatments;Defect;derepression;Disease;Embryo;Enhancers;Epiphysial cartilage;Exons;Gene Abnormality;Gene Deletion;gene function;Genes;Genetic;Genetic Transcription;GNAS gene;Growth;GTP-Binding Protein alpha Subunits, Gs;GTP-Binding Proteins;Heterotopic Ossification;hormonal signals;hormone resistance;Hormone Responsive;Hormones;Human;human disease;human embryonic stem cell;human model;Hypocalcemia;Hypothyroidism;Impairment;imprint;improved;induced pluripotent stem cell;inorganic phosphate;Intellectual functioning disability;Knowledge;loss of function;Mediating;Metabolism;Methylation;Mutation;Neurotransmitters;Obesity;Organ;Osteoblasts;paracrine;Pathogenesis;Patients;Phenotype;Play;prevent;Production;Proximal Kidney Tubules;Pseudohypoparathyroidism;PTH gene;Publishing;Recurrence;Regulation;Resistance;Role;Serum;Signal Transduction;Signaling Protein;Skeletal Development;stem cell model;Testing;Therapeutic;Thyroid Gland;Thyrotropin;Tissue Differentiation;Tissues;tool;Transcript",Control of allelic Gsα expression for regulating hormone signaling,140244,CSME,Cell Signaling and Molecular Endocrinology Study Section[CSME],NA,NA,1,331464,222081,553545,NA
