APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
10808285,K08,CA,1,N,2024-06-10,2024-07-01,2025-06-30,398,K08CA279913,SCHOOLS OF MEDICINE,PA-20-202,1K08CA279913-01A1,NCI:287219\,OTHER RESEARCH-RELATED,2024,NATIONAL CANCER INSTITUTE,NA,NEW HAVEN,UNITED STATES,INTERNAL MEDICINE/MEDICINE,03,043207562,US,9420201,YALE UNIVERSITY,CT,065208327,"PROJECT NARRATIVE Women living in low- and middle-income countries (LMICs) suffer extremely high mortality if they are diagnosed with breast cancer, in part because women in these regions are more likely to be diagnosed with late-stage cancer. Programs using clinical breast examination (CBE) to screen for breast cancer have been shown to decrease late-stage diagnoses and improve cancer mortality but are difficult to implement in the resource-constrained healthcare systems of LMICs. This research aims to work with primary care providers and patients to develop strategies for implementing CBE screening programs in South Africa, which is a necessary first step to reducing mortality for South African women diagnosed with breast cancer.",15078779 (contact),"O'NEIL, DANIEL S (contact)","RADAEV, SERGEY",2024-07-01,2028-06-30,"Adherence;Adoption;Africa;Africa South of the Sahara;barrier to care;behavior change;behavior change wheel;Behavioral;black women;Breast;Breast Cancer Detection;breast cancer diagnosis;Breast Cancer Early Detection;breast cancer survival;breast exam;cancer care;Cancer Control;cancer health disparity;career;career development;Caring;Case Fatality Rates;Clinic;Clinical;Clinical Research;Clinical Trials;Collaborations;collaborative approach;Country;Data;Data Analyses;design;detection method;Diagnosis;Early Diagnosis;Early identification;Educational Curriculum;Effectiveness;effectiveness measure;Eligibility Determination;Environment;Evaluation;Excess Mortality;experience;Exposure to;Face;Foundations;Generations;global health;Goals;Growth;Guidelines;Health;health goals;Healthcare Systems;HIV;Hybrids;implementation design;implementation determinants;implementation evaluation;implementation outcomes;implementation protocol;implementation research;implementation science;implementation strategy;Improve Access;improved;Incidence;Instruction;Interview;K-Series Research Career Programs;low and middle-income countries;Malignant Breast Neoplasm;Malignant Neoplasms;Mammographic screening;Mammography;Maps;Mentors;Methods;mortality;Needs Assessment;Nurses;Nursing Education;Oncology;Outcome;Outcome Study;Patients;Pilot Projects;Positioning Attribute;Preparation;primary care clinic;primary care provider;primary health center;primary outcome;Process;Productivity;programs;Provider;Public Health;Qualifying;Quality of Care;Randomized, Controlled Trials;Reach, Effectiveness, Adoption, Implementation, and Maintenance;recruit;Research;Research Methodology;Research Personnel;Research Proposals;Research Technics;Resources;routine care;Rwanda;scale up;Scientist;screening;screening guidelines;screening program;skills;South Africa;South African;Stage at Diagnosis;Structure;success;Surveys;survival disparity;Techniques;theories;Training;Universities;Woman;women&apos;s diagnosis;Work;World Health Organization","Designing implementation strategies for introducing screening clinical breast examination to primary health centers in Johannesburg, South Africa",279913,NCI,Career Development Study Section (J)[NCI-J],NA,A1,1,266804,20415,287219,NA
10808325,K99,DK,1,N,2024-01-08,2024-01-08,2024-12-31,847,K99DK135923,SCHOOLS OF MEDICINE,PA-20-188,1K99DK135923-01A1,NIDDK:91500\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,NA,NEW YORK,UNITED STATES,INTERNAL MEDICINE/MEDICINE,12,060217502,US,1514803,WEILL MEDICAL COLL OF CORNELL UNIV,NY,100654805,"Project Narrative Fundamental and translational studies have found that dysregulated immune responses are causally associated with intestinal infectious and inflammatory disorders. However, how the immune responses are regulated within the gut to promote intestinal health and prevent infection or inflammation remains elusive. A mechanistic understanding of the immune regulation in the gut is necessary for the development of novel preventative, therapeutic and curative strategies treating intestinal disorders and diseases.",15040849 (contact),"ZHOU, WENQING  (contact)","SASLOWSKY, DAVID E",2024-01-08,2025-12-31,Ablation;Acute;Address;Advisory Committees;Antigens;Area;Award;beneficial microorganism;Biological Assay;career;CCR6 gene;cell type;Cells;Chronic;Cleavage Under Targets and Release Using Nuclease;Coculture Techniques;Colon;Colorectal Cancer;Communicable Diseases;Communication;Data;Dendritic Cells;Development;dextran sulfate sodium induced colitis;dietary;Disease;Endothelial Cells;enteric infection;Exhibits;experience;Exposure to;fitness;fundamental research;gastrointestinal;Gastrointestinal tract structure;Gene Expression;Genetic;Genetic Risk;Genetic Transcription;Gnotobiotic;Goals;gut inflammation;Health;Health Promotion;Heterogeneity;Homeostasis;Human;Human Genome;Immune;Immune response;Immune system;Immunity;Immunomodulators;immunoregulation;in vivo;Infection;Infection prevention;Inflammation;Inflammatory;Inflammatory Bowel Diseases;Interleukin-10;Intestinal Diseases;Intestines;Knockout Mice;Knowledge;Laboratories;Link;Lymphocyte;Lymphoid Cell;Lymphoid Tissue;Mediating;Mediator;Mentors;Metabolic Diseases;microbiota;microbiota composition;Molecular;Mucosal Immunity;multidisciplinary;Mus;Nature;novel;novel therapeutic intervention;overexpression;pathogen;Pathogenesis;Pathway interactions;Patients;Permeability;Phase;Physiological;Property;Publishing;Regulation;Reporting;Research;Research Personnel;restraint;risk variant;Role;Scientific Advances and Accomplishments;Scientist;Shapes;Signal Transduction;single-cell RNA sequencing;Site;skills;Stimulus;Stromal Cells;Techniques;Testing;Therapeutic;Tissues;training opportunity;transcription factor;translational study;Work;Writing,Defining a novel transcriptional regulator of intestinal health and inflammation,135923,DDK,Digestive Diseases and Nutrition C Study Section[DDK-C],NA,A1,1,84722,6778,91500,NA
10808332,K99,DE,1,N,2024-02-06,2024-02-06,2025-01-31,121,K99DE032048,NA,PAR-22-041,1K99DE032048-01A1,NIDCR:164700\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,NA,CAMBRIDGE,UNITED STATES,NA,07,062190616,US,2705601,"ADA FORSYTH INSTITUTE, INC.",MA,021421200,"Project Narrative: A deeper understanding of mechanisms underlying periodontitis, a condition that affects 42% of the US adult population, will enhance management of a significant public health problem. This proposal is structured to test the hypothesis that periodontitis is the result of loss of host/microbiome homeostasis induced by excess inflammation that has direct actions on the composition and function of periodontal bacteria. By investigating host-microbiome interactions, we will identify specific targets and potential molecules for treating periodontal disease and breaking the inflammatory disease cycle. 1",11403722 (contact),"YU, NING  (contact)","THIRUMANGALATHU, SHOBA",2024-02-06,2026-01-31,Acute;Adult;Advisory Committees;Affect;Air;Animal Model;animal tissue;Animals;Area;Automobile Driving;Back;Bacteria;Bacterial Genes;Binding;Bioinformatics;Biometry;bone loss;career;career development;Characteristics;Communities;Complex;Data;Dedications;Development;Discipline;Disease;Doctor of Philosophy;Dorsal;driving force;dysbiosis;Eicosanoids;Eicosapentaenoic Acid;Epithelium;Equilibrium;experience;Faculty;Family;Fluorescent in Situ Hybridization;Funding;Future;gain of function;Gene Expression;Genes;Geography;Goals;Histologic;Homeostasis;host microbiome;host-microbe interactions;Immune;immune activation;Immune response;Immune System Diseases;Immunology;improved;In Situ;In Vitro;Individual;Infection;Infection Control;Inflammation;Inflammatory;Inflammatory Response;Investigation;knockout animal;Knockout Mice;Knowledge;Lesion;Ligature;Link;lipid mediator;Liquid substance;Mediating;Mediator;medical schools;Mentors;Metabolic Pathway;metatranscriptomics;Methods;Microbe;microbial;Microbial Biofilms;microbial host;Microbiology;microbiome;microbiome analysis;microorganism interaction;Modeling;mouse model;Mus;Natural regeneration;neutrophil;novel;novel strategies;Omega-3 Fatty Acids;oral bacteria;Oral Characters;Oral health;oral microbiome;Organizational Change;overexpression;Pathogenesis;Pathway interactions;Periodontal Diseases;Periodontitis;Phase;Phenotype;Population;Positioning Attribute;prevent;programs;Public Health;receptor;Receptor Cell;Research;Research Design;Resistance;Resolution;restoration;Role;Sampling;Series;spectrograph;statistics;Structure;Subcutaneous Tissue;Symbiosis;System;tenure track;Testing;Time;Tissues;tool;Training;transcriptome;transcriptomics;Transgenic Animals;Transgenic Mice;Universities;Washington;Work,From Symbiosis to Dysbiosis and Back: The Impact of Pro-Inflammation and Pro-Resolution,32048,DSR,National Institute of Dental and Craniofacial Research Special Grants Review Committee[DSR],NA,A1,1,152500,12200,164700,NA
10808333,K23,DA,1,N,2024-08-07,2024-08-15,2025-07-31,279,K23DA057392,SCHOOLS OF MEDICINE,PA-20-206,1K23DA057392-01A1,NIDA:180360\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,NEW YORK,UNITED STATES,PSYCHIATRY,13,621889815,US,1833205,COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,100323725,"PROJECT NARRATIVE The presence of high potency synthetic opioids (HPSO) in illicit opioid and other drug supplies presents a grave public health crisis and appears to be compromising the use of available treatments for those with opioid use disorder (OUD). Despite the ubiquity and persistence of HPSO, systematic evaluations of treatment in the HPSO era remain sparse and HPSO physiological dependence and withdrawal remain poorly characterized. Based on this gap in the literature, the primary goals of this mentored research development proposal are to compare buprenorphine formulations among those with OUD who use HPSO and to better characterize factors influencing successful initiation of and retention in treatment with an emphasis on quantitative HPSO levels and biomarkers (body weight, body fat percentage, and plasma buprenorphine/norbuprenorphine levels).",16468695 (contact),"LUBA, RACHEL R (contact)","ZUR, JULIA BETH",2024-08-15,2029-07-31,"Abstinence;Admission activity;Adoption;Adult;Applications Grants;Automobile Driving;Back;Biological Factors;Biological Markers;Body fat;Body Weight;Buprenorphine;career;career development;Clinical;Clinical Trials;Conduct Clinical Trials;craving;Data;Data Analyses;Dedications;Dependence;design;Development;Dose;Dropout;Drug Kinetics;Evaluation;experience;follow-up;Formulation;Funding;Goals;Hour;Illicit Drugs;illicit opioid;improved;Individual;Individual Differences;Injectable;Injections;Inpatients;Laboratory Study;Life;liquid chromatography mass spectrometry;Literature;Measures;Medical center;medication for opioid use disorder;Mentored Patient-Oriented Research Career Development Award;Mentors;Methods;Morphine;mu opioid receptors;naloxone dosing;New York;New York City;Opioid;Opioid agonist;opioid overdose;opioid use;opioid use disorder;opioid withdrawal;Outcome;Overdose;Participant;Pharmaceutical Preparations;Pharmacodynamics;Pharmacology;Pharmacotherapy;Physiological;Placebos;Plasma;Population;post-doctoral training;potential biomarker;Proliferating;Psychologist;Public Health;Publishing;Randomized;Randomized, Controlled Trials;Relapse;Research;research and development;Research Personnel;response;Sampling;Schedule;secondary analysis;Severities;sex;Suboxone;Substance Use Disorder;substance use treatment;synthetic opioid;Time;timeline;Titrations;Toxicology;Training;treatment adherence;Treatment outcome;treatment response;Universities;Urine;Visit;Withdrawal;Withdrawal Symptom;Work",A Randomized Controlled Trial Examining Extended-Injectable Buprenorphine in those who use High Potency Synthetic Opioids,57392,IPTA,Interventions to Prevent and Treat Addictions Study Section[IPTA],NA,A1,1,167000,13360,180360,NA
10808335,K23,DC,1,N,2024-02-20,2024-02-20,2025-01-31,173,K23DC020967,SCHOOLS OF MEDICINE,PA-20-205,1K23DC020967-01A1,NIDCD:175975\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,NA,NEW YORK,UNITED STATES,PEDIATRICS,13,621889815,US,1833205,COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,100323725,"PROJECT NARRATIVE Preterm infants are at risk for impaired language development due to physiologic insults, white matter injury, and the atypical auditory environment of the Neonatal Intensive Care Unit. The purpose of the proposed work is to investigate the influence of the auditory environment on attention to and auditory recognition memory for maternal voice as well as auditory cortex development in premature infants and fetuses subsequently born at term while accounting for variables known to impact language development. The ultimate goal of this work is to apply these findings to the design and implementation of interventions in the Neonatal Intensive Care Unit, which promote experience-dependent plasticity and improve the long-term outcomes of premature infants.",78633989 (contact),"HAMMOND, JENNIFER  (contact)","RIVERA-RENTAS, ALBERTO L",2024-02-20,2029-01-31,37 weeks gestation;Acceleration;Address;Adolescence;Affect;Age;Attention;Auditory;Auditory area;auditory processing;auditory stimulus;Award;Birth;Brain;brain behavior;Brain region;Characteristics;Clinical;critical period;Data;Deceleration;design;Development;Electroencephalography;Ensure;Environment;Etiology;Event-Related Potentials;experience;Exposure to;fetal;Fetus;Foundations;Functional Magnetic Resonance Imaging;Gestational Age;Goals;Heart Rate;Hippocampus;Home;Human;Impairment;implementation intervention;improved;improved outcome;in utero;indexing;Infant;Institution;interest;Intervention;Knowledge;Language;Language Development;language impairment;language outcome;Longitudinal Studies;maternal depression;maternal stress;Measures;Medical;Memory;memory recognition;Mentored Patient-Oriented Research Career Development Award;Mentors;Mentorship;Neonatal Intensive Care Units;neonatal morbidity;Neonatology;neurobehavior;neurobehavioral;neurodevelopment;neuroimaging;neurophysiology;Neurosciences;neurosensory;Outcome;Physicians;Physiological;Prefrontal Cortex;Pregnancy;Pregnant Women;premature;Premature Infant;Prematurity of fetus;Prospective Studies;recruit;Research;response;Rest;Risk;Scientist;Sensory;sex;Socioeconomic Status;sound;sound frequency;Speech;Speech Sound;Stimulus;Survival Rate;sustained attention;Systems Analysis;Thalamic structure;therapy design;Training;United States;Voice;white matter injury;Work,The Impact of the Auditory Environment on Auditory Processing of Maternal Voice and Auditory Cortex Maturation in Preterm and Term Infants,20967,CDRC,Communication Disorders Review Committee[CDRC],NA,A1,1,162940,13035,175975,NA
10808341,R25,NS,1,N,2023-12-22,2023-12-21,2024-11-30,853,R25NS135590,SCHOOLS OF MEDICINE,PAR-21-168,1R25NS135590-01,NINDS:135000\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,NA,CLEVELAND,UNITED STATES,PATHOLOGY,11,077758407,US,218601,CASE WESTERN RESERVE UNIVERSITY,OH,441061712,"PI: Neena Singh PROJECT NARRATIVE The Research Immersion in Brain, Spinal cord (RIBS), and peripheral nerve disorders Program is designed to educate and immerse high school students from under-represented minority (URM) schools in a 8-week hands-on research experience in active laboratories on CWRU campus. The goal is to increase awareness of common neurological disorders, and build the confidence of young students to pursue careers in Neurological Research and Health care. Long-term student-mentor relationships will be an added benefit.",1918575 (contact),"SINGH, NEENA  (contact)","MATTHEWS, MARGUERITE",2023-12-21,2028-11-30,Admission activity;Affect;Age;age related;Alzheimer&apos;s Disease;Applied Research;Asian population;Awareness;Biological;Biomedical Engineering;Biomedical Research;Black Populations;Black race;Brain;Brain Diseases;brain health;career;Charge;Chronic;Clinical;college;College Admission Test;Communities;community engagement;Data;Dementia;design;Devices;Disease;disparity reduction;economic disparity;Economics;Education;Educational process of instructing;Educational Status;essays;experience;experimental study;Faculty;Feedback;Financial Support;Foundations;Functional disorder;Funding;Gifts;Goals;Graduation Rates;hands on research;Health;health care disparity;Healthcare;high school;High School Student;higher education;Hispanic;Hispanic Populations;Homelessness;Human Resources;Imaging technology;Immersion;improved;interest;Knowledge;Laboratories;Laboratory Personnel;Laboratory Research;Learning;Letters;Literature;matriculation;Medical center;medical schools;Medical Students;Memory;Mentors;metropolitan;Minority Groups;minority healthcare;National Institute of Neurological Disorders and Stroke;Nervous System;Nervous System Disorder;Neurologic;Neurologist;Neurosciences;Neurosurgeon;Outcome Measure;Paper;Parkinson Disease;Pathology;Patients;peer coaching;peripheral nerve damage;Peripheral Nerves;Play;Postdoctoral Fellow;posters;Principal Investigator;Prion Diseases;programs;Publications;Race;recruit;Reporting;Reproducibility;Research;Research Methodology;responsible research conduct;Rest;Role;school district;Schools;skills;socioeconomics;Special Education;Spinal Cord;Spinal Cord Diseases;Spinal Diseases;Stream;Stroke;Structure;student mentoring;student training;Students;Systemic disease;Technology;Therapeutic;three-dimensional modeling;Time;Tissues;Training;Traumatic brain injury related dementia;Underrepresented Minority;underrepresented minority student;Universities;University Hospitals;university student;virtual imaging;virtual reality;Work;Writing;Youth,"Research Immersion in Brain, Spinal cord (RIBS), & Peripheral nerves for URM High School Students",135590,ZNS1,Special Emphasis Panel[ZNS1 SRB-D (27)],NA,NA,1,125000,10000,135000,NA
10808343,R01,AR,1,N,2024-08-23,2024-09-01,2025-08-31,846,R01AR082403,SCHOOL OF MEDICINE & DENTISTRY,PA-20-185,1R01AR082403-01A1,NIAMS:644887\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,NA,ROCHESTER,UNITED STATES,ORTHOPEDICS,25,041294109,US,7047101,UNIVERSITY OF ROCHESTER,NY,146113847,"PROJECT NARRATIVE Hip osteoarthritis (OA) is a painful joint disease and in the absence of disease-modifying drugs, OA is a tremendous burden on our healthcare system. The goal of this proposal is to delineate the functional role of the WNT Family Member 16 protein (WNT16) in hip OA using several novel and integrative single-cell multi-omics approaches. A detailed understanding of the disease mechanisms will provide significant insights into the development of early therapeutic interventions for hip OA.",14961284 (contact),"WU, CHIA-LUNG  (contact)","ZHENG, XINCHENG",2024-09-01,2029-08-31,Address;Affect;Age;aggrecan;Agonist;antagonist;arthropathies;Behavioral;Binding;Biology;Body mass index;Bone remodeling;Calcineurin;Cartilage;cartilage cell;cell fate specification;Cell Line;Cells;Chondrocytes;Chondrogenesis;Cleavage Under Targets and Release Using Nuclease;comparison control;conditional knockout;Cyclic AMP-Dependent Protein Kinases;Data;Data Set;Degenerative polyarthritis;Development;Disease;Encapsulated;Enhancers;Epigenetic Process;epigenetic regulation;Etiology;Exhibits;Family member;gain of function;Gases;Genes;Genetic;Goals;GTP-Binding Proteins;HDAC4 gene;Healthcare Systems;Hip Osteoarthritis;Hip region structure;Histology;Homeostasis;Human;human induced pluripotent stem cells;human stem cell-derived;Hypertrophy;inhibitor;Injury;insight;Ion Channel;knock-down;Knockout Mice;Knowledge;Link;loss of function;MAPK8 gene;Measurement;Measures;mechanical load;Mechanics;Mediating;Messenger RNA;microCT;Molecular;Morphology;mRNA delivery;multiple omics;Mus;myocyte-specific enhancer-binding-factor 2C;nanoparticle;next generation sequencing;novel;novel therapeutics;overexpression;Pain;Pathogenesis;Pathway interactions;Permeability;Persons;Pharmaceutical Preparations;Phenotype;Physiological;promoter;protein expression;Proteins;receptor;response;Role;Secondary to;Sepharose;Severities;Signal Pathway;Signal Transduction;Signaling Protein;single cell ATAC-seq;single-cell RNA sequencing;Small Interfering RNA;spatial integration;Specific qualifier value;Synovitis;Testing;therapeutic development;Therapeutic Intervention;therapy development;Time;Transcription Factor AP-1;transcriptome sequencing;transcriptomics;Vanilloid;WNT Signaling Pathway;Work,WNT signaling in chondrocyte biology and osteoarthritis,82403,SBDD,Skeletal Biology Development and Disease Study Section[SBDD],NA,A1,1,423402,221485,644887,NA
10808348,R21,CA,1,N,2023-11-28,2023-12-01,2024-11-30,394,R21CA280151,SCHOOLS OF MEDICINE,PAR-22-091,1R21CA280151-01A1,NCI:236000\,NON-SBIR/STTR RPGS,2024,NATIONAL CANCER INSTITUTE,NA,CLEVELAND,UNITED STATES,RADIATION-DIAGNOSTIC/ONCOLOGY,11,077758407,US,218601,CASE WESTERN RESERVE UNIVERSITY,OH,441061712,"Public Health Relevance/Narrative The role of SGLTs, one of the two types of transporters (molecular gates), to bring glucose (sugar) inside cancer cells is only now starting to be recognized. SGLTs can uniquely concentrate glucose inside cells and may also be used to concentrate therapeutic drugs in cancer cells to kill them without requiring high concentrations throughout the body which make patients sick. We will explore this potential using our new compound that can be labeled for fluorescent imaging, PET imaging, and radionuclide therapy.",3048944 (contact),"MUZIC, RAYMOND F (contact)","WANG, YISONG",2023-12-01,2025-11-30,Alkynes;analog;Animals;Biodistribution;Biological Assay;Biological Models;Brain;Breast;Breast Cancer Cell;Breast Cancer cell line;Breast Cancer Patient;Bronchogenic Carcinoma;cancer cell;Carbon;Cell Proliferation;Cell Survival;Cells;cellular imaging;Cervix Uteri;Cessation of life;Chemicals;Chemistry;Chemoresistance;chemotherapy;Clinical;Colon;Colon Carcinoma;Correlative Study;Data;Death Rate;Development;Diagnosis;Disease;Disseminated Malignant Neoplasm;dosimetry;External Beam Radiation Therapy;extracellular;Family;Fibroblasts;flexibility;fluorescence imaging;fluorodeoxyglucose;fluorophore;Genomics;Glucose;glucose analog;glucose metabolism;glucose transport;Glucose Transporter;Head and neck structure;Head Cancer;Heterogeneity;Human;Hypoglycemia;Image;imaging biomarker;Immunohistochemistry;In Vitro;in vivo;inhibitor;Iodine;Isotopes;Label;Length;Lung;Malignant Breast Neoplasm;Malignant neoplasm of brain;Malignant neoplasm of cervix uteri;Malignant neoplasm of lung;Malignant neoplasm of ovary;Malignant neoplasm of pancreas;Malignant neoplasm of prostate;Malignant Neoplasms;MDA MB 231;Measures;Mediating;Metastatic breast cancer;Metastatic Prostate Cancer;Methods;Microscopy;Modeling;Molecular;Mus;Neck Cancer;Neoplasm Metastasis;Normal tissue morphology;novel;Oncology;Operative Surgical Procedures;Ovary;overexpression;Pancreas;Patients;Penetration;personalized medicine;Pharmaceutical Preparations;Phenotype;Phosphorylation;Positioning Attribute;Positron-Emission Tomography;Primary Neoplasm;Prostate;prostate cancer cell line;protein expression;public health relevance;Radiation;Radionuclide therapy;Recurrence;Role;Skin;SLC2A1 gene;Sodium;Staging;sugar;targeted treatment;theranostics;Therapeutic;therapeutic target;Time;Tissues;tool;Toxic effect;treatment planning;treatment response;triple-negative invasive breast carcinoma;tumor;tumor heterogeneity;tumor microenvironment;Tumor Tissue;uptake;Work;Xenograft procedure,Exploring SGLTs as Theranostic Targets for Cancer Metastasis,280151,ZRG1,Special Emphasis Panel[ZRG1 CTH-S (02)],NA,A1,1,146584,89416,236000,NA
10808366,K01,AG,1,N,2024-07-03,2024-07-15,2025-06-30,866,K01AG081501,SCHOOLS OF ARTS AND SCIENCES,PA-20-190,1K01AG081501-01A1,NIA:122850\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE ON AGING,NA,Nashville,UNITED STATES,MISCELLANEOUS,05,965717143,US,8721001,VANDERBILT UNIVERSITY,TN,372032408,"Project Narrative Women are more likely to develop Alzheimer’s Disease and Related Dementias (ADRD) and suffer from cognitive decline in later life. Using high-quality longitudinal data collected in Ireland, the UK, and the USA, the proposed set of studies will investigate the role of employment as an unequally distributed resource for maintaining and enhancing cognitive health. Additional training in social determinants of ADRD, quantitative analytic methods, and survey measurement of cognitive outcomes will put me in an ideal position to become a successful independent investigator that will make major contributions to health disparities and aging research.",12628351 (contact),"KALOUSOVA, LUCIE  (contact)","JAIN, KRITI MUNJAL",2024-07-15,2029-06-30,Academic Medical Centers;Address;Adult;Affect;Age;Aging;Alzheimer&apos;s Disease;Alzheimer&apos;s disease related dementia;American;analytical method;Area;Biological;Birth;British;Child;Childbirth;Cognitive;cognitive enhancement;cohort;Data;Data Set;Dementia;Disadvantaged;Discrimination;Disparity;Economics;Education;Employment;Epidemiology;Etiology;Exclusion;Family Leave;Foundations;Fracture;Funding;Gender;gender disparity;Gerontology;Goals;Health;Health and Retirement Study;health assessment;health data;health disparity;Home;Impaired cognition;Inequality;innovation;Interdisciplinary Study;Ireland;labor force participation;Labor Forces;late life;Lead;Left;Life;Life Cycle Stages;Life Expectancy;Life Style;Marriage;Maternity leave;Measurement;Measures;Medical;Memory;Mental Health;Mentored Research Scientist Development Award;Mentors;Mentorship;Michigan;Natural experiment;Nerve Degeneration;Neurosciences;older adult;Outcome;Pathway interactions;peer;Persons;physical conditioning;Physiological;Policies;Population;population health;Population Study;Positioning Attribute;Preparation;Probability;programs;Psychology;Quasi-experiment;Recording of previous events;Research;Research Personnel;Resources;Retirement;Risk;Role;Science;sex;Shapes;skills;social;social determinants;Social Network;social norm;Social Sciences;Societal Factors;structural determinants;Surveys;Time;tool;Training;United States;United States National Institutes of Health;Universities;Woman;Women&apos;s Role;Work,Structural inequality in employment as a pathway for gender disparities in ADRD,81501,AGCD,Career Development For Early Career Investigators Study Section [AGCD-2],NA,A1,1,113750,9100,122850,NA
10808369,K99,DA,1,N,2023-12-29,2024-01-01,2024-12-31,279,K99DA057994,NA,PA-20-188,1K99DA057994-01A1,NIDA:182498\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,Riverside,UNITED STATES,NA,01,075706176,US,2375001,EMMA PENDLETON BRADLEY HOSPITAL,RI,029155061,"PROJECT NARRATIVE Cannabis use and related negative outcomes are disproportionately high among sexual minorities (SM) relative to their heterosexual counterparts; however, our knowledge of mechanisms portending these health risks is nascent. The goal of this K99/R00 is to leverage daily, real-time measures to examine minority stressors, cannabis use, negative outcomes, and psychosocial factors among SM individuals who use cannabis to evaluate putative mechanisms linking stressors to harmful outcomes. Identifying mechanisms underlying known health disparities will inform when and how cannabis use may be harmful, identify possible intervention targets, and facilitate future detailed examinations of the progression of cannabis use among SM.",16603049 (contact),"PARNES, JAMIE  (contact)","ROMBERG, ALEXA RUTH",2024-01-01,2025-12-31,acceptability and feasibility;Address;Adolescent;Alcohol consumption;Applications Grants;behavior change;Behavioral Mechanisms;biopsychosocial;Bisexual;Cannabis;Cognitive;cognitive process;Complement;coping;Cross-Sectional Studies;Data;design;Development;Disparity;Drug usage;Ecological momentary assessment;emotion dysregulation;ethnic identity;Evaluation;experience;Faculty;Funding;Future;Goals;Health;health disparity;Heterosexuals;Impairment;improved;Individual;Intervention;Knowledge;Lead;Legal;Life;Life Experience;Link;marijuana use;marijuana use disorder;Measures;Mediating;Mediation;Mediator;Mental Health;Mentorship;Methods;Minority;minority stress;minority stressor;Modeling;National Institute of Drug Abuse;Outcome;Participant;Phase;Population;Postdoctoral Fellow;Prevention;Process;Protocols documentation;psychological distress;Psychological Stress;Psychosocial Factor;Race;Reporting;Research;Research Personnel;response;Risk;sex;sexual minority;sexual minority group;sexual minority health;sexual minority health research;skills;social stigma;Statistical Data Interpretation;Statistical Models;stressor;substance use;Surveys;Testing;Text;theories;therapy development;Time;Training;usability;Work;young adult,Using EMA to Examine Minority Stress Mechanisms Underlying Cannabis Use among Sexual Minorities,57994,NIDA,Career Development Education and Training Study Section[NIDA-K],NA,A1,1,168980,13518,182498,NA
