APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
11039609,R15,EB,3,N,2024-09-04,2024-08-01,2026-07-31,286,R15EB034552,UNIVERSITY-WIDE,PA-20-272,3R15EB034552-01S1,NIBIB:198976\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,NA,TOLEDO,UNITED STATES,NONE,09,051623734,US,8350501,UNIVERSITY OF TOLEDO,OH,436063390,"Narrative: We aim to innovate a cost-effective, high-resolution, high-throughput microscope, versatile in operating across dual modalities to provide both morphological and structural insights, enabling efficient screening of new drugs designed to combat drug-resistant cancers. This groundbreaking technology promises to accelerate the pace of drug discovery, dramatically lowering both the time and costs involved in bringing new cancer treatments to fruition. Furthermore, our innovative portable microscope will empower us to educate and involve a vast number of undergraduate students, particularly those from underrepresented groups, by enabling research and learning opportunities right from the comfort of their own homes.",15275207 (contact),"RAY, ANIRUDDHA  (contact)","ANDERSON, AFROUZ AZARI",2023-08-01,2026-07-31,Acceleration;African American;Animal Model;anti-cancer research;Antineoplastic Agents;Biochemical;Biological;Biological Assay;Biomedical Engineering;Biomedical Research;cancer cell;Cancer Model;Cancer Patient;cancer therapy;career;caregiving;Cell Death;Cell Death Process;Cells;Chemicals;Collaborations;combat;cost;cost effective;Democracy;design;Development;diversity and inclusion;Drug Design;drug discovery;Drug resistance;Drug Screening;Education;education resources;empowerment;Evaluation;experience;Financial Hardship;Financial Support;Fluorescence;fluorescence imaging;Fluorescence Microscopy;Fostering;Future;Generations;Goals;Grant;hands on research;Health Care Sector;Healthcare;high resolution imaging;Hispanic;Holography;Home;Image;imaging capabilities;imaging modality;in vivo;individual patient;Induction of Apoptosis;innovation;insight;Label;Laboratories;Learning;Microfluidics;Microscope;Microscopy;Minority Groups;minority student;Modality;Modeling;Morphology;mortality;Multi-Drug Resistance;Multimodal Imaging;multimodality;Native Americans;neoplastic cell;Noise;novel;novel anticancer drug;novel therapeutics;organ on a chip;parent grant;parent project;Pathway interactions;personalized medicine;Pharmaceutical Preparations;Phenotype;Physiological;portability;prevent;Principal Investigator;Process;programs;Property;Publications;refractory cancer;Research;Research Personnel;Research Project Grants;Resolution;Resources;response;Sampling;screening;Screening procedure;Signal Pathway;Signal Transduction;skill acquisition;skills;Slide;Students;Techniques;Technology;Therapeutic;Time;timeline;tool;Treatment Failure;treatment strategy;tumor;tumor growth;undergraduate research;undergraduate student;Underrepresented Populations;Underrepresented Students;Visualization;Woman,High-throughput high-resolution microscopy for phenotypic drug discovery applications,34552,NA,NA,NA,S1,1,130246,68730,198976,NA
11039614,U01,DA,7,N,2024-07-05,2024-06-01,2025-05-31,279,U01DA051993,SCHOOLS OF ARTS AND SCIENCES,PA-21-268,7U01DA051993-05,NIDA:662194\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON DRUG ABUSE,NA,TEMPE,UNITED STATES,PSYCHOLOGY,04,943360412,US,488301,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,852876011,"While many people experiment with opioids, only a minority undergo the loss of control over drug use that defines opioid use disorder (OUD). The proposed studies will use animal models to characterize changes in gene expression and regulation that confer individual differences in vulnerability at different stages of OUD (for example, initial use, relapse). The results of this research will help develop more effective preventions and treatments for OUD that are tailored to the individual.",7350201 (contact);6980481,"GEWIRTZ, JONATHAN  (contact);HARRIS, ANDREW CHARLES","LOSSIE, AMY C",2020-08-01,2025-05-31,Acute;addiction;Addictive Behavior;Anhedonia;Animal Genetics;Animal Model;ATAC-seq;Basic Science;Behavior;Behavioral;behavioral economics;behavioral phenotyping;Bioinformatics;bioinformatics tool;Biological;Biological Assay;ChIP-seq;Chromatin;combinatorial;Consumption;Cues;Data;Data Set;drug reinforcement;Drug usage;Economics;endophenotype;Epigenetic Process;epigenetic regulation;epigenomics;Exhibits;experimental study;Exploratory/Developmental Grant for Diagnostic Cancer Imaging;Exposure to;Extinction;Future;Gene Expression;Gene Expression Regulation;Genes;Genetic Transcription;genetic variant;Genome;genomic data;genomic locus;Genomics;Genotype;Goals;improved;Impulsivity;indexing;Individual;Individual Differences;individual variation;innovation;Intake;Maps;Measures;Medial;Minority;Modeling;Modification;Molecular Target;Morphine;National Institute of Drug Abuse;next generation sequencing;novel;Opiate Addiction;Opioid;opioid use disorder;Pattern;personalized approach;Persons;Pharmaceutical Preparations;Phase;Phenotype;Play;Predisposition;Prefrontal Cortex;Prevention;Prevention approach;Prevention strategy;prospective;Rattus;Regulation;Regulator Genes;Relapse;Research;Rodent Model;Role;Self Administration;Severities;Sprague-Dawley Rats;System;Techniques;Transcriptional Activation;transcriptome sequencing;transcriptomics;United States National Institutes of Health;Variant;Vulnerable Populations;Withdrawal,Identifying genomic loci related to vulnerability to opioid addiction,51993,ZDA1,ZDA1-TXT-V(16)R,NA,NA,5,496959,165235,662194,NA
11039619,R21,AG,1,N,2024-09-26,2024-09-30,2026-08-31,866,R21AG091117,NA,PA-20-195,1R21AG091117-01,NIA:522500\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON AGING,NA,La Jolla,UNITED STATES,NA,50,078731668,US,7210001,SALK INSTITUTE FOR BIOLOGICAL STUDIES,CA,920371002,"PROJECT NARRATIVE With aging comes a decline in neuronal function and output, as well as increased risk of developing neurodegenerative disorders including Alzheimer’s disease and Parkinson’s disease, however we do not know what it is about the environment of the aging brain that allows these disorders to develop. Astrocytes, glial cells that regulate neuronal function, take on an inflammatory state in the aged brain in a region-specific manner, showing pronounced alterations in motor regions such as cerebellum suggesting these cells may contribute to age-related motor decline. This proposal addresses this by asking if blocking these alterations to astrocytes is beneficial, and what triggers these changes in astrocytes, with a goal of identifying targets to delay age-related neuronal decline in health and in neurodegenerative disorders.",11582309 (contact),"ALLEN, NICOLA J (contact)","DIBATTISTA, AMANDA",2024-09-30,2026-08-31,Address;Adolescent;Adult;age related;aged;Aging;aging brain;aging related;Alzheimer&apos;s Disease;Architecture;Astrocytes;Automobile Driving;Behavior;Behavioral;Biochemical;Blocking Antibodies;Brain;brain cell;Brain region;brain size;Cell Nucleus;Cells;Cerebellum;Cognitive deficits;Corpus striatum structure;Cues;Data Set;Development;Disease;Environment;Enzymes;Excitatory Synapse;experimental study;functional decline;Functional disorder;Future;Gene Expression Profile;gene induction;Genes;genetic manipulation;genetic signature;Genetic Transcription;Goals;Health;Hippocampus;Homeostasis;Human;Hypothalamic structure;Immune system;Immunity;Impaired cognition;Inflammatory;insight;Interferon Receptor;Interferons;Knock-out;Link;Mediating;Metabolic;Microglia;Molecular;Motor;motor deficit;Motor output;Mus;Neurodegenerative Disorders;Neuroglia;Neurons;Neurotransmitters;old mice;Oligodendroglia;Output;overexpression;Parkinson Disease;Pathway interactions;Performance;Peripheral;prevent;Recycling;response;Risk;Risk Factors;RNA delivery;Role;Signal Transduction;Source;Synapses;synaptic function;Techniques;Testing;Tissues;tool;Transcription Alteration;transcription factor;Transcriptional Regulation;transcriptome sequencing;Transgenic Mice;Up-Regulation;Viral;Work,Targeting astrocytes to prevent motor decline in aging,91117,CMBG,Cellular and Molecular Biology of Glia Study Section[CMBG],NA,NA,1,275000,247500,522500,NA
11039678,R01,MH,3,N,2024-02-20,2024-01-18,2024-11-30,242,R01MH124465,NA,PA-21-071,3R01MH124465-04S1,NIMH:40007\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF MENTAL HEALTH,NA,BOSTON,UNITED STATES,NA,08,073130411,US,4907701,MASSACHUSETTS GENERAL HOSPITAL,MA,021142621,"PROJECT NARRATIVE In South Africa, where 8 million persons are living with HIV, 56% are on ART, and only 45% are virally suppressed (the key indicator of treatment success) due to barriers to care including offering streamlined care only those persons demonstrating treatment success. To address this implementation gap, we propose to test the effect of adaptive differentiated service delivery by offering, in sequence, more tailored services to clients with detectable viral load and those not engaged in care. Working closely with the local HIV clinic, we will leverage ongoing changes in clinic practices to determine the impact of adapting the best clinic practices to include lottery incentives, community ART, and home ART delivery on viral suppression and cost-effectiveness at population level.",10779335 (contact);11777314,"BARNABAS, RUANNE VANESSA (contact);VAN HEERDEN, ALISTAIR","STIRRATT, MICHAEL J",2022-12-01,2025-11-30,acceptability and feasibility;Address;Adherence;antiretroviral therapy;arm;Back;barrier to care;Behavior;budget impact;care delivery;Caring;Cessation of life;Characteristics;Client;Clinic;Clinic Visits;Communities;cost;Cost Analysis;cost effectiveness;cost estimate;Cost Savings;Disease;Enrollment;Evaluation;experience;follow-up;Frequencies;Friends;Goals;Health Benefit;HIV;HIV Infections;HIV Seronegativity;HIV Seropositivity;Home;improved;incentive strategies;Incentives;Intervention;intervention delivery;Interview;Life;Measures;microcosting;Modeling;Morbidity - disease rate;mortality;Participant;patient-level barriers;peer;Persons;Population;preference;prevent;primary outcome;Provider;Randomized;randomized trial;recruit;Sampling;Sequential Multiple Assignment Randomized Trial;service delivery;Service provision;Services;South Africa;Subgroup;success;System;Testing;transmission process;treatment strategy;trial design;Viral;Viral Load result;Wages;Wait Time,"A sequential, adaptive model of differentiated service delivery to reach persons living with HIV who are lost-to-follow-up or who have detectable viral load",124465,PPAH,Population and Public Health Approaches to HIV/AIDS Study Section[PPAH],NA,S1,4,40007,0,40007,NA
11039732,U01,MD,3,N,2024-06-12,2024-05-01,2025-04-30,310,U01MD019398,SCHOOLS OF MEDICINE,PA-20-272,3U01MD019398-03S1,OD:353908\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON MINORITY HEALTH AND HEALTH DISPARITIES,NA,SAN FRANCISCO,UNITED STATES,INTERNAL MEDICINE/MEDICINE,11,094878337,US,577508,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941432510,"PROJECT NARRATIVE FROM PARENT GRANT Guaranteed Basic Income (GBI) could address deep systemic social and structural inequities that lead to health disparities in Black youth, with potential to improve the financial, mental and physical well-being of Black emerging adults during their critical period of transition to independence. This study includes implementation and evaluation of an innovative, multilevel intervention to address grave inequities in health by providing GBI and access to financial coaching, peer-support, and real-time monitoring of needs and referral to services. The project will provide critical data needed to understand the potential of GBI for Black youth and how to maximize its impact on health with targeted programming at a time when multiple municipalities are considering GBI legislation.",78192315;6448444;9359756 (contact),"LIBBY, MARGARET ;LIGHTFOOT, MARGUERITA A.;LIPPMAN, SHERI ANN (contact)","JOHNSON, JARRETT AINSWORTH",2021-09-23,2026-04-30,"Acceleration;Address;Administrative Supplement;Adult;Affect;Age;Anxiety;arm;behavioral and social science;Black race;career;career development;career networking;Cellular Phone;Cities;Clinical Research;Communities;community partners;Complex;Coupled;critical period;Cross-Over Trials;Data;Data Analyses;Data Collection;depressive symptoms;design;Development;Development Plans;Discrimination;economic evaluation;Economic Models;Economics;Education;Effectiveness;emerging adult;Employment;Enrollment;Ensure;Environment;Equity;equity, diversity, and inclusion;Evaluation;experience;Exposure to;Family;Family Planning;follow-up;Future;Grant;Health;Health Disparities Research;health disparity;health equity;health inequalities;Health Services Needs;human capital;improved;Income;Individual;Inequity;innovation;insight;interest;Intervention;Investments;Low income;Manuscripts;Measures;Mental Health;Mental Health Services;Mentors;Mentorship;Modeling;Monitor;multidisciplinary;Municipalities;next generation;novel;Outcome;outcome disparities;parent grant;Parents;Participant;peer learning;peer support;Personal Satisfaction;Phase;physical conditioning;Play;Policies;Policy Maker;Population;Positioning Attribute;Poverty;Professional Competence;programs;Psyche structure;Randomized;real time monitoring;Reduce health disparities;Research;Research Activity;Research Personnel;Research Project Grants;Resources;response;Role;Scientist;service gap;Service provision;service utilization;Services;sexual and reproductive health;skills;social;social capital;social determinants;Statutes and Laws;Structure;System;Talents;Technical Expertise;Time;Training;transition to adulthood;Work;working group;Writing;young adult;Youth",Increasing financial and health equity among low income black youth and young adults - DEIA Supplement,19398,ZRG1,Special Emphasis Panel[ZRG1(50)-R],NA,S1,3,286188,67720,353908,NA
11039755,R21,AG,1,N,2024-09-26,2024-09-30,2026-08-31,866,R21AG091113,SCHOOLS OF MEDICINE,PA-20-195,1R21AG091113-01,NIA:433125\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON AGING,NA,LOS ANGELES,UNITED STATES,NEUROLOGY,36,092530369,US,577505,UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,900952000,"Project Narrative We propose that reciprocal changes between microglia and neurons during early stages of tauopathy contribute to disease progression. To investigate, we will integrate microglia, MAPT mutations, and iPSC-derived hippocampal and ganglionic eminence fusions with robust circuits.",7970044 (contact),"REXACH, JESSICA E (contact)","GRAY, ERIN EMILY",2024-09-30,2026-08-31,3-Dimensional;Acceleration;Address;Affect;Alzheimer&apos;s Disease;Alzheimer&apos;s disease model;Biosensor;Brain;Calcium;cell type;Coculture Techniques;comparative;Complex;cytokine;Data;Defect;Development;Disease;Disease Progression;Electrophysiology (science);excitatory neuron;Exhibits;experimental study;Foundations;Functional disorder;Ganglia;Genetic;Genetic Markers;Hippocampus;hyperphosphorylated tau;Image;Immunohistochemistry;Implant;Induced Mutation;induced pluripotent stem cell;Inflammatory;Inflammatory Response;inhibitory neuron;insight;Location;Microglia;Modeling;mutant;Mutation;Nerve Degeneration;neural;neural network;Neurodegenerative Disorders;neuron loss;neuronal circuitry;Neuronal Dysfunction;Neurons;Organoids;overexpression;Parvalbumins;Pathology;patient derived induced pluripotent stem cells;Pattern;Phagocytes;Phenotype;Physiology;Play;Property;Proteins;PTPNS1 gene;Regulation;Research;response;Role;Signal Pathway;Somatostatin;Synapses;tau mutation;tau Proteins;Tauopathies;Toxic effect;transcriptomics;two-photon;Western Blotting,Probing the Toxic Effects of Early Stage Tau Pathology on Microglial Modulation of Neuronal Circuits Using iPSC Hippocampal Assembloids,91113,ZRG1,Special Emphasis Panel[ZRG1 AN-Z (55)],NA,NA,1,275000,158125,433125,NA
11039764,U54,CA,3,N,2024-09-06,2024-09-01,2025-08-31,310,U54CA267789,SCHOOLS OF SOCIAL WELFARE/WORK,PA-20-272,3U54CA267789-04S1,OD:371315\,RESEARCH CENTERS,2024,NATIONAL CANCER INSTITUTE,NA,SAN DIEGO,UNITED STATES,SOCIAL SCIENCES,51,073371346,US,513614,SAN DIEGO STATE UNIVERSITY,CA,921821901,"OVERALL – Project Narrative San Diego State University (SDSU) is proposing a new faculty recruitment and retention program called SDSU FUERTE (Faculty Unified towards Excellence in Research and Transformational Engagement). Utilizing innovative, evidence-based strategies to promote institutional inclusive excellence, SDSU will recruit nine early-stage, interdisciplinary, tenure-track researchers who have career goals to address Latinx health disparities in the areas of Addiction Science, Environment Health, and Obesity/Physical Activity/Nutrition.",8635209;7985252 (contact),"REED, MARK BRIAN;ZUNIGA DE NUNCIO, MARIA LUISA (contact)","HUSSAIN, SHADAB FATIMA",2021-09-21,2026-08-31,"Academy;Acceleration;addiction;Address;Affect;Area;Biomedical Research;career;career development;Climate;cohort;Communities;community building;community engaged research;community engagement;design;Development;Development Plans;Discrimination;Disparity;Diverse Workforce;early-career faculty;Educational Curriculum;Eligibility Determination;Environment;Environmental Health;equity, diversity, and inclusion;Evaluation;evidence base;experience;Faculty;Faculty Recruitment;faculty support;Funding;Goals;Grant;Growth;Health;health disparity;health science research;Health Sciences;Hispanic-serving Institution;Human;implementation science;improved;Individual;innovation;Institution;Institutionalization;interest;Knowledge;Latinx;Leadership;Mentors;Mentorship;Minority;Minority Groups;model development;Modeling;nutrition;Obesity;Peer Review;Personal Satisfaction;Persons;Physical activity;Positioning Attribute;programs;recruit;Research;Research Personnel;Resources;Scholarship;Schools;Science;Scientific Advances and Accomplishments;Secondary Schools;Secure;skills;Students;success;Teacher Professional Development;tenure track;Training;Underrepresented Minority;United States;United States National Institutes of Health;Universities;Work",SDSU FUERTE: Recognition of Excellence in DEIA and Mentorship in support of Faculty Success,267789,ZRG1,Special Emphasis Panel[ZRG1(51)-R],NA,S1,4,246721,124594,371315,NA
11039768,R01,DC,3,N,2024-07-04,2024-08-01,2025-05-31,173,R01DC019167,SCHOOLS OF MEDICINE,PA-20-272,3R01DC019167-04S1,OD:410000\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,NA,SAN FRANCISCO,UNITED STATES,PSYCHIATRY,11,094878337,US,577508,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941432510,"PARENT PROJECT NARRATIVE Speech deficits are among the most prevalent and impairing of clinical features for individuals with Autism Spectrum Disorder (ASD), yet the specific barriers to speech production are poorly understood, and consequently, the existing treatments do not target the source of the problem. The objective of this study is to characterize the specific processes in the speech motor system in participants with ASD in order to understand the factors that lead to impaired speech. The long-term goal is to identify new directions for novel approaches to treatment that target the specific barriers to speech for individuals with ASD.",9824898 (contact);11594290,"DEMOPOULOS, CARLY  (contact);LI, YAN","KOPF, LISA MARIE",2021-08-02,2026-05-31,"Address;Administrative Supplement;Adolescent;Age;aged;Area;Assessment tool;auditory feedback;Autism diagnostic;autism diagnostic observation schedule;autism spectrum disorder;autistic children;Behavioral;Brain;Brain imaging;Caliber;career;Chemicals;Child;Clinical;Clinical Psychology;Clinical Research;Clinical Services;Code;Communication impairment;Communities;Competence;Dedications;Development;Diagnosis;Diagnostic;Diagnostic Services;disability;doctoral student;Educational process of instructing;Enrollment;equity, diversity, and inclusion;Evaluation;experience;Exposure to;Failure;Feedback;Fostering;Functional Magnetic Resonance Imaging;Future;Goals;Health Services Accessibility;Healthcare;Hour;Impairment;Individual;individuals with autism spectrum disorder;interest;International;Intervention;Interview;Learning;lectures;Magnetic Resonance Spectroscopy;Magnetoencephalography;Mentors;Mentorship;Methods;minimally verbal;Motor;motor control;motor impairment;MRI Scans;neural;Neuroanatomy;neuromechanism;Neuropsychology;Newly Diagnosed;novel;novel strategies;Outcome;parent project;Participant;Peer Review;Population;pre-doctoral;Prevalence;Procedures;Process;Production;Prognosis;programs;Psychologist;Psychophysics;Recording of previous events;Recruitment Activity;Reporting;Research;Research Activity;Research Peer Review;Research Project Grants;service gap;service providers;skills;social group;Socialization;Source;Speech;Speech Therapy;Students;success;Supervision;symposium;Symptoms;System;Testing;Time;tool;Training;training opportunity;Training Programs;Translating;Video Recording;Waiting Lists;webinar;Work;Writing","Administrative Supplements to Recognize Excellence in Diversity, Equity, Inclusion, and Accessibility (DEIA) Mentorship to Neural mechanisms of speech motor control in Autism Spectrum Disorders",19167,MFSR,"Motor Function, Speech and Rehabilitation Study Section[MFSR]",NA,S1,4,250000,160000,410000,NA
11039910,R56,AG,1,N,2024-03-22,2024-04-01,2024-09-14,866,R56AG079924,SCHOOLS OF MEDICINE,PA-20-185,1R56AG079924-01A1,NIA:316213\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON AGING,NA,TUCSON,UNITED STATES,INTERNAL MEDICINE/MEDICINE,07,806345617,US,490201,UNIVERSITY OF ARIZONA,AZ,857210158,"Project Narrative: Elimination of glucagon receptor signaling shortens lifespan and healthspan in mice. Preliminary data presented in this proposal suggests that increasing glucagon signaling can improve metabolic and physical function in aging mice. Herein, we propose to extend these preliminary findings to investigate the potential to enhance glucagon signaling to extend healthspan and lifespan.",11655822 (contact),"STERN, JENNIFER HELENE (contact)","FRIDELL, YIH-WOEI",2024-04-01,2024-09-14,5&apos;-AMP-activated protein kinase;adenovirus mediated delivery;Adenylate Cyclase;adenylate kinase;Affect;age acceleration;age-related disease;Aging;aging mechanism;Agonist;Behavior Therapy;blood glucose regulation;Caloric Restriction;Cells;cerebrovascular;Chronic;Clinic;Cognitive;cognitive function;constitutive expression;Cyclic AMP;Data;detection of nutrient;Development;Diabetes Mellitus;Diet;diet-induced obesity;dietary;Energy Metabolism;extend lifespan;gene therapy;Genetic;Genetic Models;Glucagon;Glucagon Receptor;glucagon-like peptide 1;hallmarks of aging;healthspan;Hepatic;Hepatocyte;High Fat Diet;Hormones;hyperglucagonemia;Impairment;improved;Insulin;insulin signaling;Intervention;Knock-out;Knockout Mice;life span;Liver;Longevity;Marketing;Mediator;Metabolic;Mitochondria;Modeling;Molecular;Mus;mutant;non-alcoholic fatty liver disease;Non-Insulin-Dependent Diabetes Mellitus;normal aging;Obese Mice;Obesity;Pathway interactions;Persons;Pharmaceutical Preparations;pharmacologic;Physical Function;Play;prevent;proteostasis;Receptor Activation;Receptor Signaling;Research;Research Personnel;Rodent;Role;senescence;Serum;Signal Pathway;Signal Transduction;Skeletal Muscle;Telomere Shortening;Therapeutic;Thinness;Tissues;Translating;treatment response;Type 2 diabetic;Weight;Wild Type Mouse;Work,Investigating the Role of Hepatic Glucagon Receptor Signaling in Healthspan and Aging,79924,CMAD,Cellular Mechanisms in Aging and Development Study Section[CMAD],NA,A1,1,205000,111213,316213,NA
11040062,K23,MH,7,N,2024-08-06,2024-02-19,2024-11-30,242,K23MH122626,SCHOOLS OF ARTS AND SCIENCES,PA-21-268,7K23MH122626-05,NIMH:170777\,OTHER RESEARCH-RELATED,2024,NATIONAL INSTITUTE OF MENTAL HEALTH,NA,ATLANTA,UNITED STATES,PSYCHOLOGY,05,066469933,US,2384501,EMORY UNIVERSITY,GA,303221007,"Anxiety disorders are characterized by problems learning about potentially dangerous situations, particularly when possible outcomes in a situation are uncertain. The present application proposes to use neural and computational approaches to understand why people high in anxiety have difficulties learning about uncertainty and why uncertain situations are avoided in and outside of the laboratory. The goal of this application is to determine what learning difficulties are present in anxiety in order to develop more effective treatments that target these learning difficulties.",11897033 (contact),"BROWN, VANESSA  (contact)","CHAVEZ, MARK",2024-02-19,2025-11-30,Anxiety;Anxiety Disorders;anxiety treatment;anxious;Arousal;Association Learning;avoidance behavior;Behavior;Behavior assessment;behavior measurement;Behavioral;Brain;career;Clinical;clinical predictors;clinically relevant;Complex;computer framework;Computer Models;Dangerousness;depressive symptoms;Diagnosis;Diagnostic;Disease;Ecological momentary assessment;effective therapy;experience;Fright;Functional Magnetic Resonance Imaging;functional MRI scan;Future;Goals;Impairment;improved;Individual Differences;individual variation;Interview;Laboratories;Learning;Learning Difficulty;Link;Maps;Measures;Mental disorders;Mentors;Modeling;National Institute of Mental Health;neural;Neurobiology;neuroimaging;neuromechanism;novel;Outcome;Participant;Patient Recruitments;Performance;Persons;Play;prevent;Process;Psychiatry;Psychologist;Questionnaires;remediation;Reporting;Research;response;Role;Sampling;Scientist;Signal Transduction;Specificity;Stimulus;Symptoms;Task Performances;Testing;theories;tool;Training;Training Activity;Uncertainty;Universities;Update;Visit,Neurocomputational substrates of maladaptive uncertainty learning and avoidance in anxiety,122626,APDA,Adult Psychopathology and Disorders of Aging Study Section[APDA],NA,NA,5,158127,12650,170777,NA
