APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,OPPORTUNITY NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
10792875,R01,HG,5,N,2024-01-17,2024-02-01,2025-01-31,172,R01HG012384,SCHOOLS OF MEDICINE,PA-20-185,5R01HG012384-02,NHGRI:623307\,NON-SBIR/STTR RPGS,2024,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,NA,CLEVELAND,UNITED STATES,GENETICS,11,077758407,US,218601,CASE WESTERN RESERVE UNIVERSITY,OH,441061712,"Project Narrative Through long-range DNA looping interaction, genetic variants in non-coding DNA can lead to gene misregulation and human diseases. We will comprehensively study on how DNA variants affect the DNA looping using mouse pancreatic β cells as a model system. This study will advance our understanding of the genome function in the context of 3D space and provide a launch pad for future human studies.",1893592;12560865 (contact);12560871,"ATTIE, ALAN D;JIN, FULAI  (contact);LI, YAN","FLETCHER, COLIN F",2023-02-21,2027-01-31,3-Dimensional;Address;Affect;Alleles;Architecture;ATAC-seq;Beta Cell;Binding;Binding Sites;bioinformatics tool;Biological;Biological Models;Biology;Budgets;Cell Line;Cell Physiology;cell type;Cells;Chromatin;Chromatin Loop;chromosome conformation capture;Cohort Studies;Collection;Complex;cost;CRISPR screen;Data;data resource;deep learning;deep sequencing;Diabetes Mellitus;Disease;DNA;DNA Sequence;Enhancers;Epigenetic Process;epigenome;epigenomics;Etiology;Euchromatin;Event;functional genomics;Future;Gene Expression;Genes;Genetic;Genetic study;Genetic Transcription;genetic variant;Genetic Variation;Genome;genome wide association study;genome-wide;genomic data;Genotype;Goals;Heritability;Heterochromatin;Heterozygote;Hi-C;Human;Human Biology;human disease;Human Genome;Hybrids;improved;In Situ;in vivo;Inbred Strains Mice;insight;Insulin Antibodies;invention;islet;Islets of Langerhans;Knowledge;Literature;male;Mammalian Genetics;mammalian genome;Maps;Methods;Modeling;Modernization;Molecular;mouse genetics;Mouse Strains;Multiomic Data;Mus;Names;Nature;Non-Insulin-Dependent Diabetes Mellitus;novel;Phenotype;Physiological;Population;promoter;Property;Publishing;Quantitative Trait Loci;Regulatory Element;Reporting;Research;Resolution;Role;single cell ATAC-seq;single-cell RNA sequencing;Sorting;Structure;Structure of beta Cell of islet;Surveys;Technology;Time;Tissues;tool;trait;Transcriptional Regulation;transcriptome;Translating;Untranslated RNA;Variant;Visualization;Work;XCL1 gene,Mapping heritable chromatin loop variants with allele-specific Hi-C analysis,12384,ZRG1,Special Emphasis Panel[ZRG1-GGG-X(02)M],NA,NA,2,458046,165261,623307,NA
10792876,R01,EY,5,N,2024-03-13,2024-03-01,2025-02-28,867,R01EY021731,SCHOOLS OF MEDICINE,PA-20-185,5R01EY021731-13,NEI:415554\,NON-SBIR/STTR RPGS,2024,NATIONAL EYE INSTITUTE,NA,CLEVELAND,UNITED STATES,OPHTHALMOLOGY,11,077758407,US,218601,CASE WESTERN RESERVE UNIVERSITY,OH,441061712,Project Narrative  Fundamental questions about membrane protein structure and function are still unanswered. Novel technologies and genetic tools are required to advance our mechanistic understanding about the action of these systems in both normal and diseased states. Our studies will reveal fundamental insights about the visual system and will reveal novel strategies to combat retinal disease.,8614984 (contact),"PARK, PAUL S (contact)","NEUHOLD, LISA",2011-09-30,2026-02-28,Adopted;Atomic Force Microscopy;autosome;Biochemical;Biochemical Reaction;Biological Assay;Biological Process;Biophysics;blue cone monochromacy;Cell Physiology;Cells;Cellular biology;Chemicals;Classification;Clinical;combat;Cone;Defect;Disease;effective therapy;Equilibrium;Event;Fluorescence Resonance Energy Transfer;Functional disorder;G-Protein-Coupled Receptors;Gene Modified;Genes;Genetic;Goals;Health;Hot Spot;In Vitro;in vivo;Inherited;innovation;insight;Knock-in Mouse;Knowledge;Light;Link;member;Membrane;Membrane Proteins;Methods;Molecular;Molecular Chaperones;mouse model;Mus;mutant;Mutation;nano;nanoscale;Nature;new technology;new therapeutic target;Night Blindness;novel;novel strategies;Opsin;Pathogenesis;Phenotype;photoreceptor cell outer segment;Photoreceptors;Phototransduction;Physiological;Physiology;Play;Point Mutation;prevent;Process;programs;Property;protein function;protein structure;Proteins;receptor;Receptor Activation;Research;response;Retina;Retinal Degeneration;Retinal Diseases;retinal rods;Retinitis Pigmentosa;Retinoids;Rhodopsin;Rod;rod outer segment disc;Rod Outer Segments;Role;Scheme;Scientific Inquiry;Severities;Signal Transduction;Site;Structure;success;System;targeted treatment;Testing;three dimensional structure;tool;Vision;Vision Disorders;Visual System;Visualization,PHOTOTRANSDUCTION IN HEALTH AND DISEASE,21731,BDE,Biology and Development of the Eye Study Section[BDE],NA,NA,13,258108,157446,415554,NA
10792877,R25,HG,5,N,2024-02-14,2024-03-01,2025-02-28,172,R25HG011022,SCHOOLS OF ARTS AND SCIENCES,PAR-19-185,5R25HG011022-05,NHGRI:146830\,OTHER RESEARCH-RELATED,2024,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,NA,LA JOLLA,UNITED STATES,BIOSTATISTICS & OTHER MATH SCI,50,804355790,US,577507,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,920930621,"Project Narrative  As the cost of DNA sequencing has become increasingly affordable in the past decade, the amount of genomic data procured for a typical biomedical research project has grown rapidly. As a result, it is becoming increasingly essential for the scientists  conducting the biomedical research to have the core computational skills required to perform the appropriate analyses for their experiments. Our proposed courses will teach these researchers (1) how to use the appropriate workflows for each type of dataset/experiment, (2) how the tools work under the hood, and (3) how to interpret the results of these workflows in a biomedically-meaningful way.",1963240 (contact),"PEVZNER, PAVEL A (contact)","SEN, SHURJO KUMAR",2020-05-08,2025-02-28,Address;Algorithms;Big Data;Bioinformatics;Biological;biological research;Biological Sciences;Biomedical Research;Bypass;Communities;Computational Biology;cost;Data Analyses;Data Set;Development;DNA sequencing;E-learning;Education;education research;Educational Curriculum;Educational process of instructing;Event;experience;experimental study;Exposure to;Funding Opportunities;genomic data;Genomics;Goals;Individual;innovation;instructor;Journals;Learning;Methods;Modernization;online resource;Paper;Patient Recruitments;Problem Solving;professor;Publishing;Research Personnel;Research Project Grants;Resources;response;science education;Scientist;skills;Software Tools;Students;symposium;Textbooks;Time;tool;Underrepresented Minority;United States National Institutes of Health;Universities;Work,DEVELOPMENT OF ONLINE COMPUTATIONAL GENOMICS SPECIALIZATION,11022,GNOM,Genome Research Study Section[GNOM-G],NA,NA,5,136616,10214,146830,NA
10792878,R01,EY,5,N,2024-01-04,2024-01-01,2025-12-31,867,R01EY030072,SCHOOLS OF MEDICINE,PA-19-056,5R01EY030072-05,NEI:334312\,NON-SBIR/STTR RPGS,2024,NATIONAL EYE INSTITUTE,NA,CHARLESTON,UNITED STATES,OPHTHALMOLOGY,06,183710748,US,7575301,MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,294074636,"Studies have shown that oxidative stress, elastin-layer breakdown, antibody production and complement activation are fundamental components of age-related macular degeneration (AMD). Our preliminary studies in cell and animal models of disease, suggest that elastase activity might be involved in complement activation, potentially playing a role in the pathobiology of AMD. We have designed experiments to explore the roles of elastase and elastin-fragments as well as the elastase inhibitor alpha-1 anti trypsin in RPE function and health.",6573140 (contact),"ROHRER, BAERBEL  (contact)","GORDIYENKO, NATALIYA",2020-01-01,2025-12-31,Acceleration;Acute;Age;Age of Onset;Age related macular degeneration;Air;alpha 1-Antitrypsin;Animal Disease Models;Animal Model;Antibodies;Antibody Formation;antibody-dependent cell cytotoxicity;Autoimmune Responses;B-Lymphocytes;Basement membrane;Binding;Blindness;Bruch&apos;s basal membrane structure;Cell model;cell motility;Cell surface;Choroidal Neovascularization;Complement;Complement 1q;Complement Activation;complement system;Complement-Dependent Cytotoxicity;Data;Databases;design;Disease;Disease Progression;elastase inhibitor;Elastases;Elasticity;Elastin;Endothelial Cells;Enzymes;Epithelium;Event;Exhibits;Experimental Designs;exposure to cigarette smoke;Extracellular Matrix;Eye;gene complementation;Goals;Health;Homeostasis;human subject;Immunize;immunogenic;Immunoglobulin G;Inflammation;Injury;innovation;intraperitoneal;Lasers;Lectin;Lesion;Ligands;Lung;lung injury;macula;man;Modeling;Modification;Molecular Abnormality;mouse model;Mus;neoantigens;Ocular Pathology;Oxidative Stress;Pathologic;Pathology;Pathway interactions;Patients;Peptides;preservation;Process;Production;Proteins;Pulmonary Emphysema;Rag1 Mouse;receptor;Reporting;response;Role;Serum;Signal Transduction;Smoke;Stress;Surface;T-Lymphocyte;Testing;Therapeutic;therapeutic development;Therapeutic Effect;Thick;Thinness;Transgenic Mice;Vascular Endothelial Growth Factors;Vision,Elastase and Elastin Peptide Activity in Age-Related Macular Degeneration,30072,DPVS,Diseases and Pathophysiology of the Visual System Study Section[DPVS],NA,NA,5,223620,110692,334312,NA
10792879,R01,EY,5,N,2024-02-28,2024-03-01,2025-02-28,867,R01EY032056,SCHOOLS OF OPTOMETRY/OPHT TECH,PA-19-056,5R01EY032056-04,NEI:481562\,NON-SBIR/STTR RPGS,2024,NATIONAL EYE INSTITUTE,NA,BLOOMINGTON,UNITED STATES,OPHTHALMOLOGY,09,006046700,US,577805,TRUSTEES OF INDIANA UNIVERSITY,IN,474013654,"Project Narrative Despite decades of study, cataracts, defined as any opacity in the eye lens, remain the leading cause of blindness in the world while unaddressed presbyopia, caused by an age-related reduction in the lens’ ability to change shape during focusing (accommodation), is the leading cause of visual impairment globally. Recent work and our new data have linked dysfunction of Eph-ephrin bidirectional signaling pathway to age-related changes in lens transparency and biomechanical properties. The goal of this project is to elucidate the role for Eph-ephrin signaling in maintaining life-long lens transparency and homeostasis and to understand how these molecules regulate cell-cell adhesion, cytoskeletal structures and cell-cell communication in lens epithelial and fiber cells.",9807513 (contact),"CHENG, CATHERINE KEHSIN (contact)","ARAJ, HOUMAM H",2021-03-01,2026-02-28,Affect;Age;age related;age related changes;Aging;Agonist;antagonist;Anterior;Biochemical;Biomechanics;Blindness;Cataract;Cell Adhesion Molecules;Cell Communication;Cell Differentiation process;Cell Maturation;Cell membrane;Cell Nucleus;Cell-Cell Adhesion;Cells;Confocal Microscopy;Crystalline Lens;Cytoskeleton;Data;Development;Disease;Electron Microscopy;Eph Family Receptors;EphA2 Receptor;Ephrin-A5;Ephrins;Epithelial Cells;epithelial to mesenchymal transition;Fiber;fiber cell;Functional disorder;Glass;Goals;Growth;Homeostasis;Human;Immunofluorescence Immunologic;In Vitro;in vitro Model;Knock-out;Lead;lens;lens cortex;Lens development;Lens Opacities;lens transparency;Ligand Binding;Ligands;Link;Maps;Mass Spectrum Analysis;Measures;Mediating;Molecular;Morphology;mouse model;Mus;Mutation;normal aging;Normal Cell;Nuclear;Nutrient;Optics;Pathology;Pathway interactions;Patients;Pattern;Peptides;Peripheral;Phosphorylation;Phosphotransferases;Play;Population;Presbyopia;prevent;Property;Reading;receptor;Refractive Indices;Reporting;Role;segregation;Serine;Shapes;Signal Pathway;Signal Transduction;Signaling Molecule;Structure;superresolution microscopy;Tissues;Tyrosine;ultra high resolution;Vision;Visual impairment;wasting;Work;World Health Organization,Eph-ephrin signaling in the lens,32056,BVS,Biology of the Visual System Study Section[BVS],NA,NA,4,308080,173482,481562,NA
10792880,U01,DK,5,N,2024-02-21,2024-02-01,2025-01-31,847,U01DK134967,SCHOOLS OF MEDICINE,RFA-DK-21-002,5U01DK134967-02,NIDDK:892561\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,NA,WINSTON-SALEM,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,05,937727907,US,9021205,WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,271570001,"NARRATIVE Youth-onset type 2 diabetes (T2D) is associated with a more severe disease phenotype, with reduced responsiveness to adult-onset T2D treatment approaches and increased risk of earlier onset disease- associated complications. Identifying pathophysiologic factors associated with the development of youth-onset T2D is critical to identifying opportunities for disease prevention. This study includes operational and scientific aims designed to support recruitment and retention of youth at high risk of developing T2D, in support of a common protocol for a Consortium-based, multisite longitudinal cohort study of youth-onset T2D.",9526549 (contact);8376102,"JENSEN, ELIZABETH T (contact);TURLEY, CHRISTINE B.","BROADNEY, MIRANDA MARGUERITE",2023-02-22,2029-01-31,13 year old;Acceleration;Address;Adolescence;Adolescent;Adult;American Indians;Ancillary Study;arterial stiffness;Behavioral;biobank;Black race;blood glucose regulation;Body mass index;Childhood;Clinical;clinical center;Clinical Research;clinical research site;Clip;cohort;Collection;Communities;community organizations;comorbidity;Data;Data Collection;Dedications;design;Development;Diabetic Nephropathy;Diet;Disease;Disease Pathway;disease phenotype;disorder prevention;Dissemination and Implementation;early onset;Enrollment;Environmental Risk Factor;Epigenetic Process;ethnic diversity;ethnic minority population;Ethnic Origin;euglycemia;experience;Family;Feces;Functional disorder;Future;gene environment interaction;Genetic;Genetic Predisposition to Disease;Genotype;Hair;health determinants;Health Services Accessibility;Health system;high risk;Hypertension;Impairment;Incidence;Individual;insulin sensitivity;Life;Life Cycle Stages;Lived experience;Longitudinal cohort study;marginalization;Mediator;medical specialties;member;Minority Groups;Non-Insulin-Dependent Diabetes Mellitus;Not Hispanic or Latino;Obesity;Onset of illness;Overweight;Participant;Pathogenesis;Patients;Peripheral Nervous System Diseases;Phenotype;Physical activity;Physiological;Plasma;Population;Population Heterogeneity;Prediabetes syndrome;Predisposition;prepuberty;Prevalence;Prevention approach;Primary Care;protective factors;Protocols documentation;Puberty;puberty transition;Race;racial diversity;racial minority population;racism;Recording of previous events;recruit;Reporting;Research;Research Design;Research Infrastructure;Research Personnel;Resources;retention rate;Retinal Diseases;Risk;Risk Factors;Sampling;SEARCH for Diabetes in Youth;Serum;Site;social;Southeastern United States;Specimen;Stigmatization;Structure of nail of toe;therapeutic target;Tooth structure;Underrepresented Minority;Urine;Weight;Work;Youth,Illuminating the path(ophysiology) to development of youth-onset type 2 diabetes (PATH-NC),134967,ZDK1,ZDK1-GRB-6(O1),NA,NA,2,575846,316715,892561,NA
10792881,R01,HL,5,N,2023-12-22,2024-01-01,2024-12-31,838,R01HL152250,SCHOOLS OF MEDICINE,PA-20-185,5R01HL152250-02,NHLBI:470625\,NON-SBIR/STTR RPGS,2024,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",NA,Aurora,UNITED STATES,PEDIATRICS,06,041096314,US,1199905,UNIVERSITY OF COLORADO DENVER,CO,800452571,"PROJECT NARRATIVE Pulmonary hypertension (PH) is a progressive disease with a high mortality rate due to ultimate right ventricular (RV) dysfunction and failure. The overall hypothesis of this project is that a cascade of RV fiber re-orientation and changes in LV contractile mechanics are potential targets to halt or reverse functional decline, which have not been explored. The successful completion of this project would confirm that these are targets worth pursuing and reveal the potential transcriptional and structural changes that could be exploited.",11508194 (contact),"KHEYFETS, VITALY  (contact)","NATARAJAN, ARUNA R",2023-05-01,2026-12-31,Adopted;Animals;aorta constriction;Biological;Cardiac;Cardiac Myocytes;Catheterization;Cause of Death;Characteristics;Child;clinical practice;Collagen;Computer Models;connectin;Contracts;coping;Coupling;Data;Data Set;Death Rate;Deterioration;Diffusion;Energy Transfer;Failure;Female;Fiber;Fibrosis;Focal Adhesions;functional decline;Future;Gender;Gene Expression;Genes;Genetic Transcription;Geometry;Heart;Image;improved;improved outcome;in silico;innovation;Interruption;Left;Left ventricular structure;Lung;Machine Learning;Magnetic Resonance Imaging;male;Matrix Metalloproteinases;mechanical energy;mechanical stimulus;Mechanical Stress;Mechanics;Modeling;mouse model;Mus;Myocardial;Myosin Heavy Chains;Observational Study;Operative Surgical Procedures;Pathway interactions;Patient-Focused Outcomes;Physiologic intraventricular pressure;preservation;pressure;Process;Progressive Disease;protein expression;Protein Isoforms;Pulmonary Heart Disease;Pulmonary Hypertension;pulmonary vascular disorder;Pump;Research;response;Right Ventricular Dysfunction;right ventricular failure;Right Ventricular Function;right ventricular remodeling;Right ventricular structure;Role;Signal Transduction Pathway;simulation;Stress;Systole;targeted treatment;therapeutic target;Time;Tissues;Torsion;Ventricular;Ventricular Ejection Fractions,"What triggers RV Fiber Re-Orientation in response to RV pressure overload, and what is its Consequence on Inter-Ventricular Decoupling?",152250,RIBT,Respiratory Integrative Biology and Translational Research Study Section[RIBT],NA,NA,2,388580,82045,470625,NA
10792882,R37,CA,5,N,2024-02-16,2024-03-01,2025-02-28,395,R37CA258426,SCHOOLS OF MEDICINE,PA-20-185,5R37CA258426-04,NCI:347701\,NON-SBIR/STTR RPGS,2024,NATIONAL CANCER INSTITUTE,NA,CHICAGO,UNITED STATES,NEUROSURGERY,05,005436803,US,6144650,NORTHWESTERN UNIVERSITY AT CHICAGO,IL,606114579,"PROJECT NARRATIVE Immunotherapy is a promising approach to treat glioblastoma patients, yet its efficacy so far has been very limited. Our work provides an opportunity to explore the B-cell-based vaccine as immunotherapy to treat deadly tumors, including glioblastoma. Our approach utilizes 4-1BBL+ B cells as a cellular platform to promote anti-tumor immunity.",15456572 (contact),"LEE CHANG, CATALINA  (contact)","CARDONE, MARCO",2021-03-15,2026-02-28,Animals;anti-PD-L1;Antibodies;Antibody Formation;Antigen Presentation;Antigens;APC Vaccine;Authorization documentation;Autologous;B cell differentiation;B-Cell Activation;B-Cell Antigen Receptor;B-Cell Development;B-Lymphocytes;Brain;cancer immunotherapeutics;CD8-Positive T-Lymphocytes;CD86 gene;CD8B1 gene;Cell Therapy;Cells;Cellular Immunity;Characteristics;Circulation;Clinic;clinical application;cost;Cross Presentation;cytokine;cytotoxic;cytotoxicity;Data;Dendritic Cells;design;efficacy study;Ensure;Evaluation;experimental study;Future;Generations;Glioblastoma;Glioma;Goals;Humoral Immunities;IgG1;Immune;immune checkpoint blockade;Immunity;Immunologics;Immunosuppression;Immunotherapeutic agent;Immunotherapy;in vivo;Infiltration;Interferon Type II;Interleukin-15;Investigational New Drug Application;Knowledge;Mediating;Memory;Metabolic;MHC Class I Genes;migration;Mus;Myelogenous;novel;Patients;PD-L1 blockade;peripheral blood;phase 1 designs;Phase I Clinical Trials;preclinical efficacy;preclinical study;preclinical toxicity;prevent;Prevention;Process;Production;Radiation;Research;research clinical testing;Research Proposals;secondary lymphoid organ;Specificity;T cell infiltration;T memory cell;T-Cell Activation;T-Lymphocyte;Testing;Therapeutic;Therapeutic antibodies;TNFRSF5 gene;Toxicology;Translating;Treatment Protocols;tumor;Tumor Antigens;tumor eradication;tumor growth;Tumor Immunity;vaccine immunotherapy;Vaccine Production;Vaccines;Work,Development of B-cell-based vaccine for Glioblastoma,258426,CII,Cancer Immunopathology and Immunotherapy Study Section[CII],NA,NA,4,217313,130388,347701,NA
10792883,R01,GM,5,N,2024-01-09,2024-02-01,2025-01-31,859,R01GM148770,SCHOOLS OF ARTS AND SCIENCES,PA-20-185,5R01GM148770-02,NIGMS:317794\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,NA,DURHAM,UNITED STATES,CHEMISTRY,04,044387793,US,2221101,DUKE UNIVERSITY,NC,277054673,"Nedd4 is an enzyme that transfers ubiquitin to protein targets, a modification that recently emerged as a significant regulator of a-synuclein proteotoxicity in addition to its previously known function in cancer. A recently discovered small molecule has been shown to reverse this toxicity in a Nedd4-dependent manner. In this proposal we wish to gain insight into the molecular basis of the small molecule interaction with Nedd4, which may inspire the development of new therapeutics to treat synucleinopathies like Lewy body dementia and Parkinson’s disease.",6098949 (contact),"MCCAFFERTY, DEWEY G (contact)","BARSKI, OLEG",2023-03-01,2027-01-31,Address;alpha synuclein;Binding;Binding Sites;Biology;Brain;Cell model;Cell Physiology;Chemicals;Communication;Development;Disease;enzyme activity;Enzymes;Family;Future;gain of function;Glues;Golgi Apparatus;Induced Neurons;insight;Knowledge;Label;Lewy Body Dementia;Ligase;Location;Malignant Neoplasms;member;Methods;Modification;Molecular;Multienzyme Complexes;Neurodegenerative Disorders;Neuroglia;Neurons;novel therapeutics;Parkinson Disease;Pathway interactions;Phenotype;Play;Post-Translational Protein Processing;precursor cell;Process;Proteins;proteostasis;proteotoxicity;response;Role;screening;Signal Transduction;small molecule;Structure;Substrate Specificity;synucleinopathy;Testing;therapeutic development;Toxic effect;trafficking;Ubiquitin;ubiquitin-protein ligase;Ubiquitination,Chemical Biology of the E3 Ubiqutin Ligase Nedd4,148770,SBCB,Synthetic and Biological Chemistry B Study Section[SBCB],NA,NA,2,210000,107794,317794,NA
10792884,R21,AG,5,N,2024-03-11,2024-03-01,2025-08-31,866,R21AG077243,SCHOOLS OF MEDICINE,PA-20-195,5R21AG077243-02,NIA:205625\,NON-SBIR/STTR RPGS,2024,NATIONAL INSTITUTE ON AGING,NA,NEW YORK,UNITED STATES,NEUROLOGY,13,621889815,US,1833205,COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,100323725,"Narrative Coenzyme Q (CoQ), a lipophillic molecule present in virtually all cell membranes, is synthetized through the mevalonate pathway, which is also responsible for the synthesis of cholesterol. Alterations in cholesterol metabolism result in neuronal dysfunction. CoQ deficiency has been associated with multiple system atrophy (MSA), the most common cause of adult-onset neurodegenerative ataxia. In this application, we aim to establish the role of CoQ deficiency and consequent alterations in cholesterol metabolism in the pathogenesis of MSA, to unveil novel pathways of neurodegeration, and discover potential therapeutic targets for MSA and other neurodegenerative diseases.",8910541 (contact),"QUINZII, CATARINA M. (contact)","FRIDELL, YIH-WOEI",2023-03-01,2025-08-31,Adult;Affect;Anabolism;Astrocytes;Ataxia;Biochemical;Biology;Cell Death;Cell membrane;Cell model;Cells;Chemicals;Cholesterol;cholesterol biosynthesis;Cholesterol Homeostasis;Coenzyme Q10;cofactor;Data;Defect;Disease;Down-Regulation;Enzymes;Equilibrium;Etiology;extracellular;Functional disorder;Genes;Homeostasis;Human;hydroxybenzoate;Impairment;Induced pluripotent stem cell derived neurons;Link;Lipids;Lipoproteins;Measures;Membrane;membrane activity;Membrane Microdomains;Metabolic Pathway;mevalonate;Mitochondria;Molecular;Morphology;Multiple System Atrophy;Mutation;Nerve Degeneration;Neurodegenerative Disorders;Neuronal Dysfunction;Neurons;new therapeutic target;novel;overexpression;Oxidative Phosphorylation;Pathogenesis;Pathogenicity;Pathway interactions;Patients;prevent;Production;Proteins;Publishing;Regulation;Reporting;Role;Supplementation;therapeutic target;trafficking;Transferase;Ubiquinone;ultra high resolution;Up-Regulation;virtual;Yeasts,Abnormalities of cholesterol metabolism in multiple system atrophy,77243,NOMD,Neural Oxidative Metabolism and Death Study Section[NOMD],NA,NA,2,125000,80625,205625,NA
